1 Bed,2 Beds,3 Beds,4 Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Studio,Type,Zip_code
,"$2,750",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,750'}]",63 Reunion,"Irvine, CA 92603",,https://www.apartments.com/63-reunion-irvine-ca/3xhryrd/,"1,539","1,539 Sq Ft",Irvine,,Condos,CA
,,,"$4,000",Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,000'}]",1046 Portola Oaks Dr,"Trabuco Canyon, CA 92679",,https://www.apartments.com/1046-portola-oaks-dr-trabuco-canyon-ca/tq7cgj8/,"2,713","2,713 Sq Ft",Trabuco Canyon,,Condos,CA
,"$2,400",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",1445 Prefumo Canyon Rd,"San Luis Obispo, CA 93405",,https://www.apartments.com/1445-prefumo-canyon-rd-san-luis-obispo-ca-unit-23/8pcxc70/,"1,322","1,322 Sq Ft",San Luis Obispo,,Condos,CA
,"$2,450",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,450'}]",26818 Turquoise,"Mission Viejo, CA 92691",,https://www.apartments.com/26818-turquoise-mission-viejo-ca-unit-55/eqekq5n/,"1,206","1,206 Sq Ft",Mission Viejo,,Condos,CA
,,"$2,995",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,995'}]",50 Calle De Felicidad,"Rancho Santa Margarita, CA 92688",,https://www.apartments.com/50-calle-de-felicidad-rancho-santa-margarita-ca/dp2v30h/,"1,372","1,372 Sq Ft",Rancho Santa Margarita,,Condos,CA
,,"$2,280",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,280'}]",7107 Vernazza Pl,"Eastvale, CA 92880",,https://www.apartments.com/7107-vernazza-pl-eastvale-ca/9fwdbm4/,"1,586","1,586 Sq Ft",Eastvale,,Condos,CA
,"$4,200",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",2 Calle Merecida,"San Clemente, CA 92673",,https://www.apartments.com/2-calle-merecida-san-clemente-ca/z86ggmw/,"2,050","2,050 Sq Ft",San Clemente,,Condos,CA
"$1,080",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,080'}]",27177 Sun City Blvd,"Menifee, CA 92586",,https://www.apartments.com/27177-sun-city-blvd-menifee-ca/y0wt9ys/,729,729 Sq Ft,Menifee,,Condos,CA
,,"$7,900",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$7,900'}]",274 Grandview St,"Laguna Beach, CA 92651",,https://www.apartments.com/274-grandview-st-laguna-beach-ca-unit-a/kzhbph8/,"2,000","2,000 Sq Ft",Laguna Beach,,Condos,CA
"$1,795",,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$1,795'}]",4317 Owens St,"Corona, CA 92883",,https://www.apartments.com/4317-owens-st-corona-ca-unit-102/ppv61zv/,913,913 Sq Ft,Corona,,Condos,CA
,"$2,250",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,250'}]",2525 N Bourbon St,"Orange, CA 92865",,https://www.apartments.com/2525-n-bourbon-st-orange-ca-unit-t4/qvz2bew/,"1,044","1,044 Sq Ft",Orange,,Condos,CA
,,"$1,550",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,550'}]",1388 Vista Serena Ave,"Banning, CA 92220",,https://www.apartments.com/1388-vista-serena-ave-banning-ca/66xcxft/,"1,208","1,208 Sq Ft",Banning,,Condos,CA
,"$2,200",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",8870 Camphor Ave,"Montclair, CA 91763",,https://www.apartments.com/8870-camphor-ave-montclair-ca-unit-e/3fb867g/,"1,436","1,436 Sq Ft",Montclair,,Condos,CA
,"$3,900",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,900'}]",41543 Jupiter Hills Ct,"Palm Desert, CA 92211",,https://www.apartments.com/41543-jupiter-hills-ct-palm-desert-ca/ltvwc0g/,"1,337","1,337 Sq Ft",Palm Desert,,Condos,CA
,,"$2,400",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,400'}]",4512 Warner Ave,"Huntington Beach, CA 92649",,https://www.apartments.com/4512-warner-ave-huntington-beach-ca-unit-a/f9whjrv/,"1,400","1,400 Sq Ft",Huntington Beach,,Condos,CA
,"$1,700",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,700'}]",2085 Highpointe Dr,"Corona, CA 92879",,https://www.apartments.com/2085-highpointe-dr-corona-ca-unit-205/wslmwfl/,"1,146","1,146 Sq Ft",Corona,,Condos,CA
,"$6,500",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$6,500'}]",417 Poinsettia Ave,"Newport Beach, CA 92625",,https://www.apartments.com/417-poinsettia-ave-newport-beach-ca/58jb5mm/,"1,331","1,331 Sq Ft",Newport Beach,,Condos,CA
,"$2,175",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,175'}]",10187 Indian Summer Dr,"Rancho Cucamonga, CA 91730",,https://www.apartments.com/10187-indian-summer-dr-rancho-cucamonga-ca-unit-g/fh9wedr/,"1,000","1,000 Sq Ft",Rancho Cucamonga,,Condos,CA
,"$3,800",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,800'}]",400 W Ocean Blvd,"Long Beach, CA 90802",,https://www.apartments.com/400-w-ocean-blvd-long-beach-ca-unit-2304/hfhsk02/,"1,640","1,640 Sq Ft",Long Beach,,Condos,CA
,"$1,695",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,695'}]",960 E Bonita Ave,"Pomona, CA 91767",,https://www.apartments.com/960-e-bonita-ave-pomona-ca-unit-26/p3jkbhr/,"1,000","1,000 Sq Ft",Pomona,,Condos,CA
,"$1,850",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,850'}]",41736 Woodhaven Dr W,"Palm Desert, CA 92211",,https://www.apartments.com/41736-woodhaven-dr-w-palm-desert-ca/5w0wtym/,"1,808","1,808 Sq Ft",Palm Desert,,Condos,CA
,,"$3,200",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",2320 Pso Del Rey,"Palm Springs, CA 92264",,https://www.apartments.com/2320-pso-del-rey-palm-springs-ca/5db7pyq/,"2,593","2,593 Sq Ft",Palm Springs,,Condos,CA
,"$4,500",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,500'}]",330 Marguerite Ave,"Newport Beach, CA 92625",,https://www.apartments.com/330-marguerite-ave-newport-beach-ca-unit-b/mfgslwl/,928,928 Sq Ft,Newport Beach,,Condos,CA
,"$2,175",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,175'}]",61 Pasto Rico,"Rancho Santa Margarita, CA 92688",,https://www.apartments.com/61-pasto-rico-rancho-santa-margarita-ca/s0kds15/,"1,032","1,032 Sq Ft",Rancho Santa Margarita,,Condos,CA
,"$1,700",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,700'}]",15525 Boulder Rd,"Lake Elsinore, CA 92532",,https://www.apartments.com/15525-boulder-rd-lake-elsinore-ca-unit-100/kk285vc/,"1,141","1,141 Sq Ft",Lake Elsinore,,Condos,CA
,,,"$6,500",Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$6,500'}]",68 Iluna,"Irvine, CA 92618",,https://www.apartments.com/68-iluna-irvine-ca/7z31v5z/,"4,066","4,066 Sq Ft",Irvine,,Condos,CA
,"$1,650",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,650'}]",13798 Roswell Ave,"Chino, CA 91710",,https://www.apartments.com/13798-roswell-ave-chino-ca-unit-b268/rl54c41/,991,991 Sq Ft,Chino,,Condos,CA
,,"$2,400",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,400'}]",1476 Forest Glen Dr,"La Puente, CA 91745",,https://www.apartments.com/1476-forest-glen-dr-la-puente-ca-unit-12/lq81h1e/,"1,187","1,187 Sq Ft",La Puente,,Condos,CA
,"$2,400",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",116 S Chapel Ave,"Alhambra, CA 91801",,https://www.apartments.com/116-s-chapel-ave-alhambra-ca-unit-s/km75djb/,"1,249","1,249 Sq Ft",Alhambra,,Condos,CA
,,"$2,700",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,700'}]",264 Oberlander Way,"Fallbrook, CA 92028",,https://www.apartments.com/264-oberlander-way-fallbrook-ca/184je16/,"1,579","1,579 Sq Ft",Fallbrook,,Condos,CA
,"$2,150",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,150'}]",2289 Via Puerta,"Laguna Woods, CA 92637",,https://www.apartments.com/2289-via-puerta-laguna-woods-ca-unit-n/fn6cekt/,"1,057","1,057 Sq Ft",Laguna Woods,,Condos,CA
,"$3,100",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,100'}]",5377 Avenida Sosiega,"Laguna Woods, CA 92637",,https://www.apartments.com/5377-avenida-sosiega-laguna-woods-ca-unit-b/s0g3v16/,"1,800","1,800 Sq Ft",Laguna Woods,,Condos,CA
,"$4,750",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,750'}]",73474 Shadow Mountain Dr,"Palm Desert, CA 92260",,https://www.apartments.com/73474-shadow-mountain-dr-palm-desert-ca/q5rwllz/,"1,392","1,392 Sq Ft",Palm Desert,,Condos,CA
,"$2,520",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,520'}]",430 Deerfield Ave,"Irvine, CA 92606",,https://www.apartments.com/430-deerfield-ave-irvine-ca-unit-169/ctk023e/,"1,239","1,239 Sq Ft",Irvine,,Condos,CA
,"$1,800",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,800'}]",17066 Colima Rd,"Hacienda Heights, CA 91745",,https://www.apartments.com/17066-colima-rd-hacienda-heights-ca-unit-269/rz79zh0/,913,913 Sq Ft,Hacienda Heights,,Condos,CA
,,"$2,600",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,600'}]",11233 Barnwall St,"Norwalk, CA 90650",,https://www.apartments.com/11233-barnwall-st-norwalk-ca-unit-a/tltq608/,"1,184","1,184 Sq Ft",Norwalk,,Condos,CA
,,"$2,000",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,000'}]",26190 Williams Way,"Murrieta, CA 92563",,https://www.apartments.com/26190-williams-way-murrieta-ca-unit-c/gt3b58z/,"1,408","1,408 Sq Ft",Murrieta,,Condos,CA
,"$1,700",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,700'}]",31762 Delfina Way,"Winchester, CA 92596",,https://www.apartments.com/31762-delfina-way-winchester-ca/frt3lts/,"1,053","1,053 Sq Ft",Winchester,,Condos,CA
,"$3,500",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,500'}]",30902 Club House Dr,"Laguna Niguel, CA 92677",,https://www.apartments.com/30902-club-house-dr-laguna-niguel-ca-unit-22c/yv497fr/,"1,053","1,053 Sq Ft",Laguna Niguel,,Condos,CA
,,,"$3,500",Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,500'}]",128 Yellow Pine,"Irvine, CA 92618",,https://www.apartments.com/128-yellow-pine-irvine-ca/vdt88je/,"1,935","1,935 Sq Ft",Irvine,,Condos,CA
,"$2,100",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,100'}]",1019 Flintlock Rd,"Diamond Bar, CA 91765",,https://www.apartments.com/1019-flintlock-rd-diamond-bar-ca/5r4ne2p/,"1,241","1,241 Sq Ft",Diamond Bar,,Condos,CA
,,"$4,000",,Available Now,4 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,000'}]",683 W 17th St,"Costa Mesa, CA 92627",,https://www.apartments.com/683-w-17th-st-costa-mesa-ca/jz4lns6/,"1,894","1,894 Sq Ft",Costa Mesa,,Condos,CA
,,"$3,200",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",103 Hallmark,"Irvine, CA 92620",,https://www.apartments.com/103-hallmark-irvine-ca/8vrzvk0/,"1,745","1,745 Sq Ft",Irvine,,Condos,CA
,,"$2,800",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",23361 Via Linda,"Mission Viejo, CA 92691",,https://www.apartments.com/23361-via-linda-mission-viejo-ca-unit-d/6ychbmv/,"1,323","1,323 Sq Ft",Mission Viejo,,Condos,CA
,"$2,000",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,000'}]",80 Gavilan,"Rancho Santa Margarita, CA 92688",,https://www.apartments.com/80-gavilan-rancho-santa-margarita-ca-unit-24/606d7rt/,737,737 Sq Ft,Rancho Santa Margarita,,Condos,CA
,"$2,350",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,350'}]",9085 Alcosta Blvd,"San Ramon, CA 94583",,https://www.apartments.com/9085-alcosta-blvd-san-ramon-ca-unit-335/n792swp/,"1,039","1,039 Sq Ft",San Ramon,,Condos,CA
"$3,000",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,000'}]",141 Lakeview Blvd,"Mammoth Lakes, CA 93546",,https://www.apartments.com/141-lakeview-blvd-mammoth-lakes-ca-unit-33/7xvnnnz/,546,546 Sq Ft,Mammoth Lakes,,Condos,CA
,"$1,935",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,935'}]",Salinas,"Salinas, CA 93906",1 Month Lease,https://www.apartments.com/2400-n-main-st-salinas-ca-unit-1/9ehnvl4/,"1,100","1,100 Sq Ft",CA,,Condos,93906
,"$2,900",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Carlsbad,"Carlsbad, CA 92011",12 Month Lease,https://www.apartments.com/908-sea-cliff-dr-carlsbad-ca-unit/hlr3981/,"1,084","1,084 Sq Ft",CA,,Condos,92011
$950,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$950'}]",San Bernardino,"San Bernardino, CA 92410",6 Month Lease,https://www.apartments.com/1025-n-tippecanoe-ave-san-bernardino-ca-unit-122/8nn9xb3/,806,806 Sq Ft,CA,,Condos,92410
,"$2,995",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,995'}]",Pismo Beach,"Pismo Beach, CA 93449",3 Month Lease,https://www.apartments.com/371-pismo-ave-pismo-beach-ca-unit-201/qq383ex/,"1,500","1,500 Sq Ft",CA,,Condos,93449
,"$13,000",,,Jun 1,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$13,000'}]",Coronado,"Coronado, CA 92118",6 Month Lease,https://www.apartments.com/1830-avenida-del-mundo-coronado-ca-unit-810/btvqy9c/,"1,213","1,213 Sq Ft",CA,,Condos,92118
"$1,975",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,975'}]",Palm Springs,"Palm Springs, CA 92262",12 Month Lease,https://www.apartments.com/367-s-calle-encilia-palm-springs-ca-unit-b/kh699kc/,600,600 Sq Ft,CA,,Condos,92262
,"$1,950",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,950'}]",Palm Springs,"Palm Springs, CA 92264",,https://www.apartments.com/2210-s-calle-palo-fierro-palm-springs-ca-unit-32/93l71h7/,"1,205","1,205 Sq Ft",CA,,Condos,92264
,"$2,490",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,490'}]",5325 Newcastle Ave,"Los Angeles, CA 91316",,https://www.apartments.com/5325-newcastle-ave-los-angeles-ca-unit-301/t96zh5c/,,,Los Angeles,,Condos,CA
"$3,500",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,500'}]",26666 Seagull Way,"Malibu, CA 90265",,https://www.apartments.com/26666-seagull-way-malibu-ca-unit-c103/d080pyl/,,,Malibu,,Condos,CA
,"$3,600",,,May 3,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,600'}]",Sausalito,"Sausalito, CA 94965",12 Month Lease,https://www.apartments.com/26-cypress-pl-sausalito-ca-unit-0/3y6nvce/,"1,122","1,122 Sq Ft",CA,,Condos,94965
,"$2,985",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,985'}]",Rancho Palos Verdes,"32735 Seagate Dr, Rancho Palos Verdes, CA 90275",12 Month Lease,https://www.apartments.com/32735-seagate-dr-rancho-palos-verdes-ca-unit-202/fqe9tcs/,"1,450","1,450 Sq Ft",CA,,Condos,90275
