Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,SanDiego,"4062 Valeta St UNIT 336, San Diego, CA 92110",Condo,https://www.zillow.com/homedetails/4062-Valeta-St-UNIT-336-San-Diego-CA-92110/16965817_zpid/,Condo for sale,"$430,000",976,CA,4062 Valeta St UNIT 336,1969,"$429,158",$441,92110
2,2,SanFrancisco,"241 10th St UNIT 502, San Francisco, CA 94103",Condo,https://www.zillow.com/homedetails/241-10th-St-UNIT-502-San-Francisco-CA-94103/249665098_zpid/,Condo for sale,"$1,195,000",981,CA,241 10th St UNIT 502,2017,"$1,219,387","$1,218",94103
4,3,Irvine,"332 Floral Vw, Irvine, CA 92618",Condo,https://www.zillow.com/homedetails/332-Floral-Vw-Irvine-CA-92618/2082333228_zpid/,Condo for sale,"$725,000","1,489",CA,332 Floral Vw,2017,"$715,705",$487,92618
3,3,BigBearLake,"1377 Club View Dr # 29, Big Bear Lake, CA 92315",Condo,https://www.zillow.com/homedetails/1377-Club-View-Dr-29-Big-Bear-Lake-CA-92315/17387722_zpid/,Condo for sale,"$365,000","1,490",CA,1377 Club View Dr # 29,1989,"$359,123",$245,92315
3,3,Fullerton,"2910 Wellesley Ct, Fullerton, CA 92831",Condo,https://www.zillow.com/homedetails/2910-Wellesley-Ct-Fullerton-CA-92831/25698369_zpid/,Condo for sale,"$485,000","1,652",CA,2910 Wellesley Ct,1977,"$485,004",$294,92831
2,2,LagunaWoods,"2364 Via Mariposa E UNIT C, Laguna Woods, CA 92637",Condo,https://www.zillow.com/homedetails/2364-Via-Mariposa-E-UNIT-C-Laguna-Woods-CA-92637/25673046_zpid/,Condo for sale,"$349,500",994,CA,2364 Via Mariposa E UNIT C,1969,"$342,691",$352,92637
2,2,WestlakeVillage,"4190 Lake Harbor Ln, Westlake Village, CA 91361",Condo,https://www.zillow.com/homedetails/4190-Lake-Harbor-Ln-Westlake-Village-CA-91361/19891443_zpid/,Condo for sale,"$615,000","1,131",CA,4190 Lake Harbor Ln,1971,"$607,961",$544,91361
3,3,ChulaVista,"1326 Caminito Nazario UNIT 55, Chula Vista, CA 91915",Condo,https://www.zillow.com/homedetails/1326-Caminito-Nazario-UNIT-55-Chula-Vista-CA-91915/69022872_zpid/,Condo for sale,"$425,000","1,336",CA,1326 Caminito Nazario UNIT 55,2006,"$425,000",$318,91915
2,2,LakeForest,"26342 Forest Ridge Dr UNIT 6F, Lake Forest, CA 92630",Condo,https://www.zillow.com/homedetails/26342-Forest-Ridge-Dr-UNIT-6F-Lake-Forest-CA-92630/25658297_zpid/,Condo for sale,"$415,000",868,CA,26342 Forest Ridge Dr UNIT 6F,1989,"$409,154",$478,92630
3,2,Placentia,"251 E Santa Fe Ct, Placentia, CA 92870",Condo,https://www.zillow.com/homedetails/251-E-Santa-Fe-Ct-Placentia-CA-92870/83299778_zpid/,Condo for sale,"$499,900","1,501",CA,251 E Santa Fe Ct,2008,"$499,902",$333,92870
1,2,SanFrancisco,"2685 Pine St, San Francisco, CA 94115",Condo,https://www.zillow.com/homedetails/2685-Pine-St-San-Francisco-CA-94115/241585949_zpid/,Condo for sale,"$849,000",940,CA,2685 Pine St,1900,"$948,603",$903,94115
2,3,HaciendaHeights,"16911 Regan Ct, Hacienda Heights, CA 91745",Condo,https://www.zillow.com/homedetails/16911-Regan-Ct-Hacienda-Heights-CA-91745/21496251_zpid/,Condo for sale,"$398,000","1,084",CA,16911 Regan Ct,1979,"$397,307",$367,91745
2,2,LaQuinta,"55113 Shoal Crk, La Quinta, CA 92253",Condo,https://www.zillow.com/homedetails/55113-Shoal-Crk-La-Quinta-CA-92253/18155464_zpid/,Condo for sale,"$315,000","1,330",CA,55113 Shoal Crk,1987,"$306,818",$237,92253
1,2,SantaClarita,"18714 Vista Del Canon UNIT F, Santa Clarita, CA 91321",Condo,https://www.zillow.com/homedetails/18714-Vista-Del-Canon-UNIT-F-Santa-Clarita-CA-91321/20215220_zpid/,Condo for sale,"$320,000",810,CA,18714 Vista Del Canon UNIT F,1990,"$320,003",$395,91321
1,1,SanDiego,"1270 Cleveland Ave UNIT M111, San Diego, CA 92103",Condo,https://www.zillow.com/homedetails/1270-Cleveland-Ave-UNIT-M111-San-Diego-CA-92103/2091492664_zpid/,Condo for sale,"$415,000",713,CA,1270 Cleveland Ave UNIT M111,1991,"$410,508",$582,92103
4,4,ChulaVista,"2770 Sparta Rd UNIT 14, Chula Vista, CA 91915",Condo,https://www.zillow.com/homedetails/2770-Sparta-Rd-UNIT-14-Chula-Vista-CA-91915/241606891_zpid/,Condo for sale,"$489,000","1,652",CA,2770 Sparta Rd UNIT 14,2016,"$488,109",$296,91915
2,2,PalmSprings,"2061 S Caliente Dr, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/2061-S-Caliente-Dr-Palm-Springs-CA-92264/18031238_zpid/,Condo for sale,"$285,000","1,325",CA,2061 S Caliente Dr,1974,"$278,595",$215,92264
