Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
3,3,Murrieta,"24272 Bay Laurel Ave, Murrieta, CA",Townhouse,https://www.zillow.com/homedetails/24272-Bay-Laurel-Ave-Murrieta-CA-92562/2082327402_zpid/,New construction,No Data,2944,"$356,250 ","1,680",CA,24272 Bay Laurel Ave,2019,"$447,344 ",$212 ,92562
3,3,RanchoCucamonga,"7349 Luminaire Pl, Rancho Cucamonga, CA",Townhouse,https://www.zillow.com/homedetails/7349-Luminaire-Pl-Rancho-Cucamonga-CA-91739/2082327406_zpid/,New construction,No Data,2944,"$516,880 ","1,896",CA,7349 Luminaire Pl,2019,None,$273 ,91739
3,2,RanchoCucamonga,"7366 Luminaire Pl, Rancho Cucamonga, CA",Townhouse,https://www.zillow.com/homedetails/7366-Luminaire-Pl-Rancho-Cucamonga-CA-91739/2082327405_zpid/,New construction,No Data,2944,"$445,880 ","1,561",CA,7366 Luminaire Pl,2019,None,$286 ,91739
3,3,RanchoCucamonga,"7363 Luminaire Pl, Rancho Cucamonga, CA",Townhouse,https://www.zillow.com/homedetails/7363-Luminaire-Pl-Rancho-Cucamonga-CA-91739/2082327404_zpid/,New construction,No Data,2944,"$464,880 ","1,726",CA,7363 Luminaire Pl,2019,None,$269 ,91739
4,3,RanchoCucamonga,"7397 Solstice Pl, Rancho Cucamonga, CA",Townhouse,https://www.zillow.com/homedetails/7397-Solstice-Pl-Rancho-Cucamonga-CA-91739/2082327407_zpid/,New construction,No Data,2944,"$569,880 ","1,998",CA,7397 Solstice Pl,2019,None,$285 ,91739
4,3,Livermore,"897 Tranquility Cir UNIT 4, Livermore, CA",Townhouse,https://www.zillow.com/homedetails/897-Tranquility-Cir-UNIT-4-Livermore-CA-94551/2082327623_zpid/,New construction,No Data,2944,"$761,019 ","1,508",CA,897 Tranquility Cir UNIT 4,2019,"$690,933 ",$505 ,94551
4,3,Livermore,"897 Tranquility Cir UNIT 8, Livermore, CA",Townhouse,https://www.zillow.com/homedetails/897-Tranquility-Cir-UNIT-8-Livermore-CA-94551/2082327622_zpid/,New construction,No Data,2944,"$739,000 ","1,664",CA,897 Tranquility Cir UNIT 8,2019,"$725,001 ",$444 ,94551
3,2,Livermore,"897 Tranquility Cir UNIT 2, Livermore, CA",Townhouse,https://www.zillow.com/homedetails/897-Tranquility-Cir-UNIT-2-Livermore-CA-94551/2082327620_zpid/,New construction,No Data,2944,"$625,000 ","1,276",CA,897 Tranquility Cir UNIT 2,2019,"$593,814 ",$490 ,94551
3,2,ChulaVista,"543 Georgetown Pl UNIT D, Chula Vista, CA 91911",Townhouse,https://www.zillow.com/homedetails/543-Georgetown-Pl-UNIT-D-Chula-Vista-CA-91911/17186977_zpid/,Townhouse for sale,No Data,2944,"$360,000 ","1,257",CA,543 Georgetown Pl UNIT D,1988,"$360,150 ",$286 ,91911
2.5,2,Fremont,"Residence 5, Centerville Station, Fremont, CA 94536",Townhouse,https://www.zillow.com/community/centerville-station/2083859264_zpid/,New construction,No Data,2944,"$838,880+","1,283",CA,Residence 5 Plan,2019,"$822,050 ",$654 ,94536
3,4,Dublin,"Residence Four, Boulevard   Downing, Dublin, CA 94568",Townhouse,https://www.zillow.com/community/boulevard-downing/2083235827_zpid/,New construction,No Data,2944,"$914,880+","2,492",CA,Residence Four Plan,2019,"$908,098 ",$367 ,94568
4,3,San Diego,"Residence 2, Pacific Village   The Promenade, San Diego, CA 92129",Townhouse,https://www.zillow.com/community/pacific-village-promenade/2082444745_zpid/,New construction,No Data,2944,"$639,900+","1,755",CA,Residence 2 Plan,2019,"$634,780 ",$365 ,92129
2,4,SantaMaria,"266 Stubbs Ln, Santa Maria, CA 93455",Townhouse,https://www.zillow.com/homedetails/266-Stubbs-Ln-Santa-Maria-CA-93455/15939187_zpid/,Townhouse for sale,"9,147 sqft",9147,"$549,000 ","2,112",CA,266 Stubbs Ln,1974,"$540,985 ",$260 ,93455
2,2,Oceanside,"Residence 3, The Collection at St Cloud, Oceanside, CA 92056",Townhouse,https://www.zillow.com/community/collection-at-st-cloud/2085176136_zpid/,New construction,No Data,9147,"$479,900+","1,322",CA,Residence 3 Plan,2019,"$471,995 ",$363 ,92056
