1 Bed,2 Beds,3 Beds,4 Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Studio,Type,Zip_code
,,"$3,395 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,395'}]",Carlsbad,"Carlsbad, CA 92009",12 Month Lease,https://www.apartments.com/2405-sacada-cir-carlsbad-ca-unit-a/hscwtq0/,"2,350","2,350 Sq Ft",CA,,Condos,92009
,"$2,995 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,995'}]",Pismo Beach,"Pismo Beach, CA 93449",6 Month Lease,https://www.apartments.com/371-pismo-ave-pismo-beach-ca-unit-501/f5cwhjs/,"1,500","1,500 Sq Ft",CA,,Condos,93449
"$1,395 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,395'}]",Folsom,"Folsom, CA 95630",12 Month Lease,https://www.apartments.com/885-halidon-way-folsom-ca-unit-113/jkl0966/,750,750 Sq Ft,CA,,Condos,95630
,,"$6,250 ",,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,250'}]",Ojai,"Ojai, CA 93023",12 Month Lease,https://www.apartments.com/611-pearl-st-ojai-ca-unit-d/ysp60qv/,"3,164","3,164 Sq Ft",CA,,Condos,93023
,"$5,500 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,500'}]",Ojai,"Ojai, CA 93023",12 Month Lease,https://www.apartments.com/611-pearl-st-ojai-ca-unit-h/j8hlse5/,"2,364","2,364 Sq Ft",CA,,Condos,93023
"$3,000 ",,,,Available Now,1½ BAs,"[{'bedroom_type': '1 Bed', 'price': '$3,000'}]",Ojai,"Ojai, CA 93023",12 Month Lease,https://www.apartments.com/611-pearl-st-ojai-ca-unit-g/6y9y7ns/,"1,161","1,161 Sq Ft",CA,,Condos,93023
,"$4,800 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,800'}]",Ojai,"Ojai, CA 93023",12 Month Lease,https://www.apartments.com/611-pearl-st-ojai-ca-unit-c/v7esf2g/,"2,519","2,519 Sq Ft",CA,,Condos,93023
,"$4,500 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,500'}]",Ojai,"Ojai, CA 93023",12 Month Lease,https://www.apartments.com/611-pearl-st-ojai-ca-unit-a/jd0lxe6/,"2,180","2,180 Sq Ft",CA,,Condos,93023
,,,"$3,400 ",Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,400'}]",Carlsbad,"Carlsbad, CA 92009",12 Month Lease,https://www.apartments.com/2942-luciernaga-st-carlsbad-ca-unit-a/3xekzgd/,"1,900","1,900 Sq Ft",CA,,Condos,92009
,"$2,395 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,395'}]",San Diego,"San Diego, CA 92122",12 Month Lease,https://www.apartments.com/7405-charmant-dr-san-diego-ca-unit-2315/llf62wf/,"1,037","1,037 Sq Ft",CA,,Condos,92122
,"$1,300 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,300'}]",Sacramento,"Sacramento, CA 95823",12 Month Lease,https://www.apartments.com/4375-shining-star-dr-sacramento-ca-unit-3/rbggeb0/,840,840 Sq Ft,CA,,Condos,95823
,"$2,500 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,500'}]",San Diego,"San Diego, CA 92110",12 Month Lease,https://www.apartments.com/4205-asher-st-san-diego-ca-unit-33/x7shemn/,"1,102","1,102 Sq Ft",CA,,Condos,92110
,"$4,250 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,250'}]",Palo Alto,"Palo Alto, CA 94306",12 Month Lease,https://www.apartments.com/344-grant-ave-palo-alto-ca-unit-344/1ky7d55/,899,899 Sq Ft,CA,,Condos,94306
"$2,295 ",,,,8-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,295'}]",San Diego,"San Diego, CA 92110",6 Month Lease,https://www.apartments.com/2618-juan-st-san-diego-ca-unit-1/qrk8dpx/,742,742 Sq Ft,CA,,Condos,92110
,"$2,400 ",,,11-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",San Diego,"San Diego, CA 92130",12 Month Lease,https://www.apartments.com/3835-elijah-ct-san-diego-ca-unit-536/6qkj4fr/,"1,102","1,102 Sq Ft",CA,,Condos,92130
,"$5,000 ",,,1-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,000'}]",Palm Desert,"Palm Desert, CA 92260",12 Month Lease,https://www.apartments.com/73474-shadow-mountain-dr-palm-desert-ca-unit-0/q2bxc7w/,"1,932","1,932 Sq Ft",CA,,Condos,92260
"$1,995 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,995'}]",Fullerton,"Fullerton, CA 92835",12 Month Lease,https://www.apartments.com/2732-pine-creek-cir-fullerton-ca-unit-137/7zqyx4x/,890,890 Sq Ft,CA,,Condos,92835
,,,"$4,300 ",1-Nov,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,300'}]",San Diego,"San Diego, CA 92122",8 Month Lease,https://www.apartments.com/7887-camino-glorita-san-diego-ca-unit-0/y050jxv/,"1,500","1,500 Sq Ft",CA,,Condos,92122
,"$2,100 ",,,1-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,100'}]",San Diego,"San Diego, CA 92126",12 Month Lease,https://www.apartments.com/8361-capricorn-way-san-diego-ca-unit-24/294p01c/,866,866 Sq Ft,CA,,Condos,92126
,,"$2,500 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",Monterey Park,"Monterey Park, CA 91754",12 Month Lease,https://www.apartments.com/132-casuda-canyon-dr-monterey-park-ca-unit-c/rmpkls0/,"1,340","1,340 Sq Ft",CA,,Condos,91754
,"$2,650 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",Moraga,"Moraga, CA 94556",12 Month Lease,https://www.apartments.com/2133-donald-dr-moraga-ca-unit-3/7gmmb3y/,"1,368","1,368 Sq Ft",CA,,Condos,94556
,"$1,650 ",,,1-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,650'}]",Sacramento,"Sacramento, CA 95825",12 Month Lease,https://www.apartments.com/1019-dornajo-way-sacramento-ca-unit-229/vw5d5yf/,968,968 Sq Ft,CA,,Condos,95825
,"$2,199 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,199'}]",Los Angeles,"Los Angeles, CA 91356",12 Month Lease,https://www.apartments.com/18620-hatteras-st-los-angeles-ca-unit-266/kckqw5b/,911,911 Sq Ft,CA,,Condos,91356
,,"$2,495 ",,8-Nov,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,495'}]",Orange,"Orange, CA 92868",12 Month Lease,https://www.apartments.com/2100-w-palmyra-ave-orange-ca-unit-15/63t29zr/,"1,350","1,350 Sq Ft",CA,,Condos,92868
,,"$2,200 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,200'}]",Pomona,"Pomona, CA 91766",12 Month Lease,https://www.apartments.com/24-town-and-country-rd-pomona-ca-unit-24/p8rvk3v/,"1,308","1,308 Sq Ft",CA,,Condos,91766
,"$4,300 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,300'}]",Irvine,"Irvine, CA 92612",12 Month Lease,https://www.apartments.com/402-rockefeller-irvine-ca-unit-207/c3kmm9d/,"2,250","2,250 Sq Ft",CA,,Condos,92612
,"$2,350 ",,,1-Nov,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,350'}]",San Ramon,"San Ramon, CA 94583",12 Month Lease,https://www.apartments.com/9085-alcosta-blvd-san-ramon-ca-unit-364/gste3tz/,"1,050","1,050 Sq Ft",CA,,Condos,94583
,"$3,380 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,380'}]",Los Angeles,"Los Angeles, CA 90056",12 Month Lease,https://www.apartments.com/5300-fairview-blvd-los-angeles-ca-unit-2/s2htlm4/,"1,182","1,182 Sq Ft",CA,,Condos,90056
,"$3,550 ",,,1-Dec,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,550'}]",San Mateo,"San Mateo, CA 94401",12 Month Lease,https://www.apartments.com/971-s-b-st-san-mateo-ca-unit-n-a/c1y7l9f/,"1,100","1,100 Sq Ft",CA,,Condos,94401
,,,"$3,500 ",Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,500'}]",Long Beach,"Long Beach, CA 90803",12 Month Lease,https://www.apartments.com/520-chelsea-ct-long-beach-ca-unit-101/5yp33qm/,"2,100","2,100 Sq Ft",CA,,Condos,90803
,"$1,695 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,695'}]",Fresno,"Fresno, CA 93720",12 Month Lease,https://www.apartments.com/8147-n-cedar-ave-fresno-ca-unit-212/ltrt80d/,"1,141","1,141 Sq Ft",CA,,Condos,93720
,"$2,600 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,600'}]",San Jose,"San Jose, CA 95110",12 Month Lease,https://www.apartments.com/486-shadowgraph-dr-san-jose-ca-unit-486/77sgmsw/,871,871 Sq Ft,CA,,Condos,95110
"$3,250 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,250'}]",Sacramento,"Sacramento, CA 95811",12 Month Lease,https://www.apartments.com/1818-l-st-sacramento-ca-unit-306/366fqng/,"1,125","1,125 Sq Ft",CA,,Condos,95811
,"$2,300 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,300'}]",San Diego,"San Diego, CA 92103",12 Month Lease,https://www.apartments.com/3620-third-ave-san-diego-ca-unit-202/c9sz8zg/,802,802 Sq Ft,CA,,Condos,92103
,"$2,230 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,230'}]",San Diego,"San Diego, CA 92131",12 Month Lease,https://www.apartments.com/9946-scripps-westview-way-san-diego-ca-unit-183/mzydwzk/,"1,052","1,052 Sq Ft",CA,,Condos,92131
,,"$2,800 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",Carson,"Carson, CA 90745",12 Month Lease,https://www.apartments.com/21610-orrick-ave-carson-ca-unit-15/zrgz58y/,"1,450","1,450 Sq Ft",CA,,Condos,90745
"$2,500 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,500'}]",Oakland,"Oakland, CA 94605",12 Month Lease,https://www.apartments.com/730-canyon-oaks-dr-oakland-ca-unit-e/wnbm4lk/,815,815 Sq Ft,CA,,Condos,94605
"$1,895 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,895'}]",Los Angeles,"Los Angeles, CA 91367",12 Month Lease,https://www.apartments.com/5530-owensmouth-ave-los-angeles-ca-unit-332/e468lkp/,610,610 Sq Ft,CA,,Condos,91367
,"$2,650 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",Pasadena,"Pasadena, CA 91106",12 Month Lease,https://www.apartments.com/76-n-sierra-bonita-ave-pasadena-ca-unit-3/nw86f3p/,"1,231","1,231 Sq Ft",CA,,Condos,91106
,,"$2,850 ",,31-Oct,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,850'}]",San Diego,"San Diego, CA 92131",12 Month Lease,https://www.apartments.com/10342-scripps-poway-pkwy-san-diego-ca-unit-42/xw9j65m/,"1,343","1,343 Sq Ft",CA,,Condos,92131
,"$2,650 ",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",Thousand Oaks,"Thousand Oaks, CA 91362",12 Month Lease,https://www.apartments.com/128-maegan-pl-thousand-oaks-ca-unit-5/snh8y57/,"1,000","1,000 Sq Ft",CA,,Condos,91362
,"$1,370 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,370'}]",Sacramento,"Sacramento, CA 95823",12 Month Lease,https://www.apartments.com/8220-center-pkwy-sacramento-ca-unit-34/6y1hwrv/,906,906 Sq Ft,CA,,Condos,95823
"$2,300 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,300'}]",San Ramon,"San Ramon, CA 94582",12 Month Lease,https://www.apartments.com/805-watson-canyon-ct-san-ramon-ca-unit-161/5cjlb8p/,657,657 Sq Ft,CA,,Condos,94582
"$3,450 ",,,,Available Now,1½ BAs,"[{'bedroom_type': '1 Bed', 'price': '$3,450'}]",Sacramento,"Sacramento, CA 95811",12 Month Lease,https://www.apartments.com/1818-l-st-sacramento-ca-unit-403/1n1vct6/,"1,264","1,264 Sq Ft",CA,,Condos,95811
,"$2,000 ",,,2-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,000'}]",Los Angeles,"Los Angeles, CA 91335",12 Month Lease,https://www.apartments.com/19350-sherman-way-los-angeles-ca-unit-303/j9rrw17/,862,862 Sq Ft,CA,,Condos,91335
,,"$2,800 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",Gardena,"Gardena, CA 90247",12 Month Lease,https://www.apartments.com/1707-w-147th-st-gardena-ca-unit-4/qy26h7x/,"1,264","1,264 Sq Ft",CA,,Condos,90247
,,"$2,195 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,195'}]",Palm Desert,"Palm Desert, CA 92260",12 Month Lease,https://www.apartments.com/73143-ajo-ln-palm-desert-ca-unit-73143/771bbrx/,"1,750","1,750 Sq Ft",CA,,Condos,92260
,"$2,200 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",Montclair,"Montclair, CA 91763",12 Month Lease,https://www.apartments.com/9311-shadowood-dr-montclair-ca-unit-e/g7j40ww/,"1,053","1,053 Sq Ft",CA,,Condos,91763
"$3,500 ",,,,1-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,500'}]",San Francisco,"San Francisco, CA 94121",12 Month Lease,https://www.apartments.com/875-la-playa-st-san-francisco-ca-unit-473/3rn6qgg/,780,780 Sq Ft,CA,,Condos,94121
,"$2,000 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,000'}]",La Mesa,"La Mesa, CA 91942",12 Month Lease,https://www.apartments.com/5715-baltimore-dr-la-mesa-ca-unit-148/elrtg2p/,"1,075","1,075 Sq Ft",CA,,Condos,91942
,,"$2,200 ",,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,200'}]",San Diego,"San Diego, CA 92113",12 Month Lease,https://www.apartments.com/3767-teak-st-san-diego-ca-unit-1/cewwr8e/,"1,100","1,100 Sq Ft",CA,,Condos,92113
,"$1,800 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,800'}]",San Diego,"San Diego, CA 92113",12 Month Lease,https://www.apartments.com/3769-teak-st-san-diego-ca-unit-1/5qnkbwm/,700,700 Sq Ft,CA,,Condos,92113
,"$3,400 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,400'}]",San Mateo,"San Mateo, CA 94404",12 Month Lease,https://www.apartments.com/425-anchor-rd-san-mateo-ca-unit-207/17ll4l6/,950,950 Sq Ft,CA,,Condos,94404
,"$2,650 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",San Diego,"San Diego, CA 92101",12 Month Lease,https://www.apartments.com/525-11th-ave-san-diego-ca-unit-1509/42x8q8l/,"1,101","1,101 Sq Ft",CA,,Condos,92101
"$1,895 ",,,,6-Jan,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,895'}]",Los Angeles,"Los Angeles, CA 91367",24 Month Lease,https://www.apartments.com/5535-canoga-ave-los-angeles-ca-unit-228/dq10nhh/,670,670 Sq Ft,CA,,Condos,91367
,"$2,650 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",Campbell,"Campbell, CA 95008",12 Month Lease,https://www.apartments.com/335-n-3rd-st-campbell-ca-unit-4/5cg8ehq/,800,800 Sq Ft,CA,,Condos,95008
,,"$2,700 ",,1-Nov,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,700'}]",Palm Desert,"Palm Desert, CA 92260",12 Month Lease,https://www.apartments.com/4153-via-mattina-palm-desert-ca-unit-1/evdvclm/,"1,961","1,961 Sq Ft",CA,,Condos,92260
,"$1,500 ",,,22-Nov,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,500'}]",Fresno,"Fresno, CA 93721",2 Month Lease,https://www.apartments.com/2881-e-huntington-blvd-fresno-ca-unit-110/qk4vwvw/,900,900 Sq Ft,CA,,Condos,93721
,"$2,500 ",,,14-Jan,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,500'}]",Dana Point,"Dana Point, CA 92629",1 Month Lease,https://www.apartments.com/70-corniche-dr-dana-point-ca-unit-d/mt35bnh/,"1,150","1,150 Sq Ft",CA,,Condos,92629
,"$2,800 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",San Ramon,"San Ramon, CA 94582",12 Month Lease,https://www.apartments.com/118-copper-ridge-rd-san-ramon-ca-unit-118/kh7hjgb/,"1,079","1,079 Sq Ft",CA,,Condos,94582
,"$1,550 ",,,30-Oct,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,550'}]",Modesto,"Modesto, CA 95350",12 Month Lease,https://www.apartments.com/3401-shawnee-dr-modesto-ca-unit-62/stjfpb7/,850,850 Sq Ft,CA,,Condos,95350
,"$1,150 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,150'}]",Tehachapi,"Tehachapi, CA 93561",12 Month Lease,https://www.apartments.com/21441-golden-hills-blvd-tehachapi-ca-unit-d/wsm2d2j/,"1,450","1,450 Sq Ft",CA,,Condos,93561
,"$1,550 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,550'}]",South Lake Tahoe,"South Lake Tahoe, CA 96150",12 Month Lease,https://www.apartments.com/1223-bonanza-ave-south-lake-tahoe-ca-unit-24/htmtg42/,841,841 Sq Ft,CA,,Condos,96150
,"$9,500 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$9,500'}]",Sausalito,"Sausalito, CA 94965",12 Month Lease,https://www.apartments.com/16-josephine-st-sausalito-ca-unit-16/qmx7bnz/,"2,000","2,000 Sq Ft",CA,,Condos,94965
"$2,000 ",,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$2,000'}]",Palm Springs,"Palm Springs, CA 92264",1 Month Lease,https://www.apartments.com/5301-e-waverly-dr-palm-springs-ca-unit-217/l66ghhe/,"1,000","1,000 Sq Ft",CA,,Condos,92264
,$930 ,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$930'}]",Bakersfield,"Bakersfield, CA 93306",1 Month Lease,https://www.apartments.com/6000-auburn-st-bakersfield-ca-unit-b/94j2my7/,"1,066","1,066 Sq Ft",CA,,Condos,93306
"$2,600 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,600'}]",Santa Barbara,"Santa Barbara, CA 93103",12 Month Lease,https://www.apartments.com/1105-n-milpas-st-santa-barbara-ca-unit-c/dnx9fmj/,750,750 Sq Ft,CA,,Condos,93103
,"$1,225 ",,,1-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,225'}]",Imperial,"Imperial, CA 92251",12 Month Lease,https://www.apartments.com/1100-rodeo-dr-imperial-ca-unit-759/34xlt3e/,960,960 Sq Ft,CA,,Condos,92251
,,,,Available Now,1 BA,"[{'bedroom_type': 'Studio', 'price': '$3,650'}]",Huntington Beach,"Huntington Beach, CA 92648",12 Month Lease,https://www.apartments.com/711-pacific-coast-hwy-huntington-beach-ca-unit-101/3h7mccf/,500,500 Sq Ft,CA,"$3,650 ",Condos,92648
,"$2,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",San Marcos,"San Marcos, CA 92078",12 Month Lease,https://www.apartments.com/942-knoll-vista-dr-san-marcos-ca-unit/xvcpwsp/,"1,150","1,150 Sq Ft",CA,,Condos,92078
,,"$2,850 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,850'}]",Palm Springs,"Palm Springs, CA 92262",12 Month Lease,https://www.apartments.com/2268-n-indian-canyon-dr-palm-springs-ca-unit-a/nj006yp/,"1,750","1,750 Sq Ft",CA,,Condos,92262
"$2,700 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,700'}]",Los Angeles,"Los Angeles, CA 90049",3 Month Lease,https://www.apartments.com/11670-sunset-blvd-los-angeles-ca-unit-302/3h6esfd/,718,718 Sq Ft,CA,,Condos,90049
"$3,650 ",,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$3,650'}]",Sacramento,"Sacramento, CA 95811",12 Month Lease,https://www.apartments.com/1818-l-st-sacramento-ca-unit-807/1vw3f54/,"1,044","1,044 Sq Ft",CA,,Condos,95811
,"$5,400 ",,,10-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,400'}]",Los Angeles,"Los Angeles, CA 90293",6 Month Lease,https://www.apartments.com/6967-trolleyway-s-los-angeles-ca-unit-1/61ss18v/,"1,000","1,000 Sq Ft",CA,,Condos,90293
,"$2,800 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Pasadena,"Pasadena, CA 91101",12 Month Lease,https://www.apartments.com/111-s-oak-knoll-ave-pasadena-ca-unit-212/s2rqmx7/,"1,017","1,017 Sq Ft",CA,,Condos,91101
,"$3,250 ",,,1-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,250'}]",Burbank,"Burbank, CA 91502",12 Month Lease,https://www.apartments.com/250-n-1st-st-burbank-ca-unit-320/kly8wsb/,"1,056","1,056 Sq Ft",CA,,Condos,91502
,"$2,175 ",,,1-Dec,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,175'}]",Oceanside,"Oceanside, CA 92058",12 Month Lease,https://www.apartments.com/4487-brisbane-way-oceanside-ca-unit-6/6qgs7qr/,"1,141","1,141 Sq Ft",CA,,Condos,92058
,"$3,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",Novato,"Novato, CA 94947",12 Month Lease,https://www.apartments.com/852-diablo-ave-novato-ca-unit-306/g0vyhlz/,"1,280","1,280 Sq Ft",CA,,Condos,94947
,"$2,795 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,795'}]",Carlsbad,"Carlsbad, CA 92011",8 Month Lease,https://www.apartments.com/957-wind-drift-dr-carlsbad-ca-unit-957/4k329xj/,"1,084","1,084 Sq Ft",CA,,Condos,92011
,"$1,795 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,795'}]",Santee,"Santee, CA 92071",12 Month Lease,https://www.apartments.com/9821-caspi-gardens-dr-santee-ca-unit-8/e5rp83n/,962,962 Sq Ft,CA,,Condos,92071
,"$2,900 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",San Diego,"San Diego, CA 92037",12 Month Lease,https://www.apartments.com/6333-la-jolla-blvd-san-diego-ca-unit-270/43r434j/,989,989 Sq Ft,CA,,Condos,92037
,"$2,900 ",,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Santa Barbara,"Santa Barbara, CA 93109",12 Month Lease,https://www.apartments.com/1031-miramonte-dr-santa-barbara-ca-unit-2/91h94y5/,"1,080","1,080 Sq Ft",CA,,Condos,93109
,"$2,450 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,450'}]",Richmond,"Richmond, CA 94804",12 Month Lease,https://www.apartments.com/198-marina-lakes-dr-richmond-ca-unit-0/3pvnflf/,850,850 Sq Ft,CA,,Condos,94804
"$3,150 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,150'}]",Oakland,"Oakland, CA 94607",12 Month Lease,https://www.apartments.com/222-broadway-oakland-ca-unit-1003/hd89ex2/,760,760 Sq Ft,CA,,Condos,94607
,"$3,795 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,795'}]",Oakland,"Oakland, CA 94607",12 Month Lease,https://www.apartments.com/311-2nd-st-oakland-ca-unit-808/rh9tvt2/,"1,097","1,097 Sq Ft",CA,,Condos,94607
"$1,000 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,000'}]",El Centro,"El Centro, CA 92243",12 Month Lease,https://www.apartments.com/444-s-4th-st-el-centro-ca-unit-a/7s0ppvy/,950,950 Sq Ft,CA,,Condos,92243
"$1,750 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,750'}]",Escondido,"Escondido, CA 92027",12 Month Lease,https://www.apartments.com/2094-e-grand-ave-escondido-ca-unit-49/tkx5xl8/,959,959 Sq Ft,CA,,Condos,92027
,,$750 ,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$750'}]",Ridgecrest,"Ridgecrest, CA 93555",12 Month Lease,https://www.apartments.com/401-oasis-dr-ridgecrest-ca-unit-3/syql305/,975,975 Sq Ft,CA,,Condos,93555
,,,,Available Now,1 BA,"[{'bedroom_type': 'Studio', 'price': '$855'}]",Desert Hot Springs,"Desert Hot Springs, CA 92240",,https://www.apartments.com/66072-5th-st-desert-hot-springs-ca-unit-3/dc9m7bj/,600,600 Sq Ft,CA,$855 ,Condos,92240
,,"$2,200 ",,1-Nov,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,200'}]",Murrieta,"Murrieta, CA 92562",12 Month Lease,https://www.apartments.com/41555-king-palm-ave-murrieta-ca-unit-3/b011ze8/,"1,411","1,411 Sq Ft",CA,,Condos,92562
,"$2,595 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,595'}]",Carlsbad,"Carlsbad, CA 92011",8 Month Lease,https://www.apartments.com/954-sea-cliff-dr-carlsbad-ca-unit-954/822f9r1/,"1,145","1,145 Sq Ft",CA,,Condos,92011
,"$2,200 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",Imperial Beach,"Imperial Beach, CA 91932",12 Month Lease,https://www.apartments.com/1220-seacoast-dr-imperial-beach-ca-unit-1/gr10x1y/,850,850 Sq Ft,CA,,Condos,91932
,$650 ,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$650'}]",Ridgecrest,"Ridgecrest, CA 93555",12 Month Lease,https://www.apartments.com/401-oasis-dr-ridgecrest-ca-unit-2/z5vnhbw/,850,850 Sq Ft,CA,,Condos,93555
$650 ,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$650'}]",Ridgecrest,"Ridgecrest, CA 93555",12 Month Lease,https://www.apartments.com/401-oasis-dr-ridgecrest-ca-unit-1/75reh0w/,850,850 Sq Ft,CA,,Condos,93555
