1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
,,"$3,600",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,600'}]",Torrance,"2810 Onrado St, Torrance, CA 90503",,https://www.apartments.com/2810-onrado-st-torrance-ca/rydz5e2/,"1,215","1,215 Sq Ft",CA,Houses,90503
,,,"$11,000",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$11,000'}]",Santa Monica,"403 10th St, Santa Monica, CA 90402",,https://www.apartments.com/403-10th-st-santa-monica-ca/3flfgwg/,"2,340","2,340 Sq Ft",CA,Houses,90402
,"$5,555",,,,Nov 15,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,555'}]",West Hollywood,"1201 N Clark St, West Hollywood, CA 90069",12 Month Lease,https://www.apartments.com/1201-n-clark-st-west-hollywood-ca/pfgq5et/,"1,041","1,041 Sq Ft",CA,Houses,90069
,,"$3,200",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Los Angeles,"7407 Satsuma Ave, Los Angeles, CA 91352",12 Month Lease,https://www.apartments.com/7407-satsuma-ave-los-angeles-ca/ys886pv/,"1,300","1,300 Sq Ft",CA,Houses,91352
,,,"$8,500",,Nov 1,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$8,500'}]",Los Angeles,"4620 Balboa Ave, Los Angeles, CA 91316",12 Month Lease,https://www.apartments.com/4620-balboa-ave-los-angeles-ca/xqll51q/,"2,538","2,538 Sq Ft",CA,Houses,91316
,,"$2,850",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,850'}]",Los Angeles,"7445 Balcom Ave, Los Angeles, CA 91335",12 Month Lease,https://www.apartments.com/7445-balcom-ave-los-angeles-ca/4dzxe4k/,"1,200","1,200 Sq Ft",CA,Houses,91335
,,"$2,500",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",Los Angeles,"1248 W 127th St, Los Angeles, CA 90044",12 Month Lease,https://www.apartments.com/1248-w-127th-st-los-angeles-ca/n7r75kq/,"1,500","1,500 Sq Ft",CA,Houses,90044
"$1,150",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,150'}]",Los Angeles,"7913 Louise Ave, Los Angeles, CA 91325",12 Month Lease,https://www.apartments.com/7913-louise-ave-los-angeles-ca/qdkzhqy/,250,250 Sq Ft,CA,Houses,91325
,"$2,250",,,,Oct 31,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,250'}]",Los Angeles,"4872 Argus Dr, Los Angeles, CA 90041",,https://www.apartments.com/4872-argus-dr-los-angeles-ca/mc1k20k/,600,600 Sq Ft,CA,Houses,90041
,,"$3,200",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",San Diego,"2055 Garnet Ave, San Diego, CA 92109",,https://www.apartments.com/2055-garnet-ave-san-diego-ca/pm85q2v/,900,900 Sq Ft,CA,Houses,92109
,"$3,400",,,,Nov 1,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,400'}]",Altadena,"2361 Catherine Rd, Altadena, CA 91001",,https://www.apartments.com/2361-catherine-rd-altadena-ca/74fp97x/,"1,500","1,500 Sq Ft",CA,Houses,91001
,,,,"$4,250",Available Now,4 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$4,250'}]",Los Angeles,"8531 Yolanda Ave, Los Angeles, CA 91324",12 Month Lease,https://www.apartments.com/8531-yolanda-ave-los-angeles-ca/ktnskc8/,"2,000","2,000 Sq Ft",CA,Houses,91324
,,"$5,199",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,199'}]",Los Angeles,"8454 Kirkwood Dr, Los Angeles, CA 90046",12 Month Lease,https://www.apartments.com/8454-kirkwood-dr-los-angeles-ca/pcg8dwt/,"2,000","2,000 Sq Ft",CA,Houses,90046
,,"$4,200",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Los Angeles,"4302 Torreon Dr, Los Angeles, CA 91364",12 Month Lease,https://www.apartments.com/4302-torreon-dr-los-angeles-ca/cdyt38g/,"1,856","1,856 Sq Ft",CA,Houses,91364
,,,"$4,900",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,900'}]",Los Angeles,"13339 Albers St, Los Angeles, CA 91401",12 Month Lease,https://www.apartments.com/13339-albers-st-los-angeles-ca/pyfh2lr/,"2,700","2,700 Sq Ft",CA,Houses,91401
,,,"$3,650",,Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,650'}]",San Diego,"12530 Swan Canyon Ct, San Diego, CA 92131",,https://www.apartments.com/12530-swan-canyon-ct-san-diego-ca/965xzp5/,"2,012","2,012 Sq Ft",CA,Houses,92131
,,"$2,995",,,Nov 15,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,995'}]",Northridge,"16732 Septo St, Northridge, CA 91343",12 Month Lease,https://www.apartments.com/16732-septo-st-northridge-ca/9n5sws5/,"1,400","1,400 Sq Ft",CA,Houses,91343
,,,,"$5,500",Nov 1,3 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$5,500'}]",Los Angeles,"6067 W 75th St, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/6067-w-75th-st-los-angeles-ca/pgwmeqs/,"2,649","2,649 Sq Ft",CA,Houses,90045
,,,"$3,450",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,450'}]",Glendora,"2340 Oak Park Rd, Glendora, CA 91741",12 Month Lease,https://www.apartments.com/2340-oak-park-rd-glendora-ca/grcwynz/,"2,585","2,585 Sq Ft",CA,Houses,91741
,,"$4,250",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,250'}]",Pasadena,"1735 E California Blvd, Pasadena, CA 91106",12 Month Lease,https://www.apartments.com/1735-e-california-blvd-pasadena-ca/c8crypg/,"2,245","2,245 Sq Ft",CA,Houses,91106
,,"$9,995",,,Nov 15,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$9,995'}]",Manhattan Beach,"219 38th Pl, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/219-38th-pl-manhattan-beach-ca/621p87r/,"1,750","1,750 Sq Ft",CA,Houses,90266
,,"$4,500",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Hermosa Beach,"1231 7th Pl, Hermosa Beach, CA 90254",6 Month Lease,https://www.apartments.com/1231-7th-pl-hermosa-beach-ca/5zfbw2p/,"2,019","2,019 Sq Ft",CA,Houses,90254
,,"$6,950",,,Dec 15,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,950'}]",Hermosa Beach,"1129 2nd St, Hermosa Beach, CA 90254",12 Month Lease,https://www.apartments.com/1129-2nd-st-hermosa-beach-ca/kfv13tb/,"2,980","2,980 Sq Ft",CA,Houses,90254
,"$4,450",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,450'}]",Redondo Beach,"3300 Dow Ave, Redondo Beach, CA 90278",12 Month Lease,https://www.apartments.com/3300-dow-ave-redondo-beach-ca/h2n7sz0/,"1,800","1,800 Sq Ft",CA,Houses,90278
,,"$5,000",,,Dec 15,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,000'}]",Westchester,"6446 W 85th St, Westchester, CA 90045",12 Month Lease,https://www.apartments.com/6446-w-85th-st-westchester-ca/vweqwye/,"1,773","1,773 Sq Ft",CA,Houses,90045
,"$2,400",,,,Nov 15,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",Los Angeles,"946 W 24th St, Los Angeles, CA 90731",12 Month Lease,https://www.apartments.com/946-w-24th-st-los-angeles-ca/g2v09ry/,"1,068","1,068 Sq Ft",CA,Houses,90731
,,"$4,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Los Angeles,"2670 N Beverly Glen Blvd, Los Angeles, CA 90077",12 Month Lease,https://www.apartments.com/2670-n-beverly-glen-blvd-los-angeles-ca/t1851tc/,"1,352","1,352 Sq Ft",CA,Houses,90077
,"$3,495",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,495'}]",Westlake Village,"268 Lake Sherwood Dr, Westlake Village, CA 91361",12 Month Lease,https://www.apartments.com/268-lake-sherwood-dr-westlake-village-ca/x24hblm/,"1,407","1,407 Sq Ft",CA,Houses,91361
,,"$5,000",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,000'}]",Los Angeles,"1034 N Evergreen Ave, Los Angeles, CA 90033",12 Month Lease,https://www.apartments.com/1034-n-evergreen-ave-los-angeles-ca/1c1jeb7/,"1,240","1,240 Sq Ft",CA,Houses,90033
,,,,"$2,350",Available Now,3 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$2,350'}]",Rialto,"3669 N Live Oak Ave, Rialto, CA 92377",12 Month Lease,https://www.apartments.com/3669-n-live-oak-ave-rialto-ca/5hwfj3n/,"2,480","2,480 Sq Ft",CA,Houses,92377
,,,,"$6,500",Available Now,4½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$6,500'}]",Glendale,"314 W Kenneth Rd, Glendale, CA 91202",12 Month Lease,https://www.apartments.com/314-w-kenneth-rd-glendale-ca/b9jyekc/,"3,850","3,850 Sq Ft",CA,Houses,91202
,,"$3,100",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$3,100'}]",Compton,"507 N Albertson Ave, Compton, CA 90220",12 Month Lease,https://www.apartments.com/507-n-albertson-ave-compton-ca/hv6m9w3/,"1,268","1,268 Sq Ft",CA,Houses,90220
,,,"$5,295",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,295'}]",Los Angeles,"8026 Chase Ave, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/8026-chase-ave-los-angeles-ca/3x57hlf/,"1,700","1,700 Sq Ft",CA,Houses,90045
"$1,750",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,750'}]",Oxnard,"234 St Marys Dr, Oxnard, CA 93036",12 Month Lease,https://www.apartments.com/234-st-marys-dr-oxnard-ca/zgrj4qw/,600,600 Sq Ft,CA,Houses,93036
,"$2,700",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,700'}]",Los Angeles,"1753 W 51st St, Los Angeles, CA 90062",,https://www.apartments.com/1753-w-51st-st-los-angeles-ca/88tw5e3/,"1,000","1,000 Sq Ft",CA,Houses,90062
,,,,"$15,000",Available Now,5 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$15,000'}]",Los Angeles,"5340 Corbin Ave, Los Angeles, CA 91356",12 Month Lease,https://www.apartments.com/5340-corbin-ave-los-angeles-ca/ye3wz1t/,"5,332","5,332 Sq Ft",CA,Houses,91356
"$1,895",,,,,Nov 1,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,895'}]",Los Angeles,"5665 Rhodes Ave, Los Angeles, CA 91607",12 Month Lease,https://www.apartments.com/5665-rhodes-ave-los-angeles-ca/t4b2zl8/,600,600 Sq Ft,CA,Houses,91607
,,"$5,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,500'}]",Los Angeles,"1611 S Crescent Heights Blvd, Los Angeles, CA 90035",12 Month Lease,https://www.apartments.com/1611-s-crescent-heights-blvd-los-angeles-ca/fejs2lt/,"1,700","1,700 Sq Ft",CA,Houses,90035
,,"$4,300",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,300'}]",Rolling Hills Estates,"3 Silver Eagle Rd, Rolling Hills Estates, CA 90274",12 Month Lease,https://www.apartments.com/3-silver-eagle-rd-rolling-hills-estates-ca/cnsjsgg/,"1,750","1,750 Sq Ft",CA,Houses,90274
,,,"$3,950",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,950'}]",Simi Valley,"5643 Crinklaw Ln, Simi Valley, CA 93063",,https://www.apartments.com/5643-crinklaw-ln-simi-valley-ca/h0b9zj3/,"3,150","3,150 Sq Ft",CA,Houses,93063
,,,"$45,000",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$45,000'}]",Bel Air,"10739 Stradella Ct, Bel Air, CA 90077",12 Month Lease,https://www.apartments.com/10739-stradella-ct-bel-air-ca/n4rrq5q/,"5,500","5,500 Sq Ft",CA,Houses,90077
,"$3,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,800'}]",Manhattan Beach,"3113 Pine Ave, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/3113-pine-ave-manhattan-beach-ca/eel34km/,800,800 Sq Ft,CA,Houses,90266
,,,"$4,900",,Nov 1,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,900'}]",Westlake Village,"1164 Galesmoore Ct, Westlake Village, CA 91361",12 Month Lease,https://www.apartments.com/1164-galesmoore-ct-westlake-village-ca/nc9l9np/,"2,490","2,490 Sq Ft",CA,Houses,91361
,,,"$14,500",,Dec 1,4½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$14,500'}]",Malibu,"31727 Pacific Coast Hwy, Malibu, CA 90265",12 Month Lease,https://www.apartments.com/31727-pacific-coast-hwy-malibu-ca/svl8ck6/,"4,660","4,660 Sq Ft",CA,Houses,90265
,,,"$7,950",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$7,950'}]",Los Angeles,"7736 Skyhill Dr, Los Angeles, CA 90068",12 Month Lease,https://www.apartments.com/7736-skyhill-dr-los-angeles-ca/kwm0zrc/,"2,996","2,996 Sq Ft",CA,Houses,90068
,,"$2,550",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,550'}]",Los Angeles,"18000 Hartland St, Los Angeles, CA 91335",12 Month Lease,https://www.apartments.com/18000-hartland-st-los-angeles-ca/vlp85sf/,"1,100","1,100 Sq Ft",CA,Houses,91335
,"$2,499",,,,Nov 11,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,499'}]",Los Angeles,"13837 Hamlin St, Los Angeles, CA 91401",10 Month Lease,https://www.apartments.com/13837-hamlin-st-los-angeles-ca/1bx4zs6/,800,800 Sq Ft,CA,Houses,91401
,,"$3,975",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,975'}]",Los Angeles,"12740 Landale St, Los Angeles, CA 91604",12 Month Lease,https://www.apartments.com/12740-landale-st-los-angeles-ca/gg7sfrx/,"1,741","1,741 Sq Ft",CA,Houses,91604
,"$2,500",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,500'}]",Gardena,"14808 S Orchard Ave, Gardena, CA 90247",12 Month Lease,https://www.apartments.com/14808-s-orchard-ave-gardena-ca/m8m2yth/,825,825 Sq Ft,CA,Houses,90247
,"$3,500",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,500'}]",Rancho Palos Verdes,"58 Hilltop Cir, Rancho Palos Verdes, CA 90275",12 Month Lease,https://www.apartments.com/58-hilltop-cir-rancho-palos-verdes-ca/xg1ptqm/,"1,850","1,850 Sq Ft",CA,Houses,90275
,,,,"$10,000",Available Now,7 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$10,000'}]",Rancho Palos Verdes,"1 Ocean Trl, Rancho Palos Verdes, CA 90275",,https://www.apartments.com/1-ocean-trl-rancho-palos-verdes-ca/gpe200x/,,,CA,Houses,90275
,,"$5,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,500'}]",Topanga,"2521 Topanga Skyline Dr, Topanga, CA 90290",,https://www.apartments.com/2521-topanga-skyline-dr-topanga-ca/et46sbq/,"1,456","1,456 Sq Ft",CA,Houses,90290
,,"$6,500",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,500'}]",Los Angeles,"48 Dudley Ave, Los Angeles, CA 90291",6 Month Lease,https://www.apartments.com/48-dudley-ave-los-angeles-ca/7116gmz/,"1,000","1,000 Sq Ft",CA,Houses,90291
,,,,"$18,500",Available Now,6½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$18,500'}]",Beverly Hills,"305 N Palm Dr, Beverly Hills, CA 90210",12 Month Lease,https://www.apartments.com/305-n-palm-dr-beverly-hills-ca/22bxn58/,"4,565","4,565 Sq Ft",CA,Houses,90210
,,"$3,200",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Torrance,"5025 Laurette St, Torrance, CA 90503",12 Month Lease,https://www.apartments.com/5025-laurette-st-torrance-ca/hlsnpq0/,"1,312","1,312 Sq Ft",CA,Houses,90503
,"$4,500",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,500'}]",Manhattan Beach,"926 9th St, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/926-9th-st-manhattan-beach-ca/5lcz0ym/,"1,200","1,200 Sq Ft",CA,Houses,90266
,"$3,850",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,850'}]",Los Angeles,"4424 Campbell Dr, Los Angeles, CA 90066",6 Month Lease,https://www.apartments.com/4424-campbell-dr-los-angeles-ca/bwexw68/,9,9 Sq Ft,CA,Houses,90066
,,,,"$5,500",Available Now,2 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$5,500'}]",Los Angeles,"2115 Portland St, Los Angeles, CA 90007",12 Month Lease,https://www.apartments.com/2115-portland-st-los-angeles-ca/xw5h9hn/,"2,500","2,500 Sq Ft",CA,Houses,90007
,"$6,395",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$6,395'}]",Los Angeles,"1075 Hanley Ave, Los Angeles, CA 90049",12 Month Lease,https://www.apartments.com/1075-hanley-ave-los-angeles-ca/v88zsqd/,"1,800","1,800 Sq Ft",CA,Houses,90049
"$3,500",,,,,Nov 23,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,500'}]",Santa Monica,"1236 Franklin St, Santa Monica, CA 90404",1 Month Lease,https://www.apartments.com/1236-franklin-st-santa-monica-ca/mdnfv9l/,700,700 Sq Ft,CA,Houses,90404
,"$4,495",,,,Nov 1,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,495'}]",Montecito,"1470 School House Rd, Montecito, CA 93108",1 Month Lease,https://www.apartments.com/1470-school-house-rd-montecito-ca/pn9fjes/,"1,700","1,700 Sq Ft",CA,Houses,93108
,"$2,995",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,995'}]",Los Angeles,"5531 Fallbrook Ave, Los Angeles, CA 91367",12 Month Lease,https://www.apartments.com/5531-fallbrook-ave-los-angeles-ca/g0blfpw/,"1,400","1,400 Sq Ft",CA,Houses,91367
,,"$2,995",,,Nov 1,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,995'}]",Los Angeles,"19849 Archwood St, Los Angeles, CA 91306",12 Month Lease,https://www.apartments.com/19849-archwood-st-los-angeles-ca/l8y3nwe/,"1,600","1,600 Sq Ft",CA,Houses,91306
,,"$2,975",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,975'}]",Glendale,"124 W Garfield Ave, Glendale, CA 91204",12 Month Lease,https://www.apartments.com/124-w-garfield-ave-glendale-ca/99hwhj7/,"1,200","1,200 Sq Ft",CA,Houses,91204
,,"$2,545",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,545'}]",Los Angeles,"15732 Kadota St, Los Angeles, CA 91342",12 Month Lease,https://www.apartments.com/15732-kadota-st-los-angeles-ca/bzmy6n8/,"1,450","1,450 Sq Ft",CA,Houses,91342
,"$4,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$4,800'}]",Santa Monica,"639 Grant St, Santa Monica, CA 90405",2 Month Lease,https://www.apartments.com/639-grant-st-santa-monica-ca/lte9jxe/,"1,000","1,000 Sq Ft",CA,Houses,90405
,,"$14,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$14,500'}]",Los Angeles,"741 California Ave, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/741-california-ave-los-angeles-ca/3d0bx4e/,"3,012","3,012 Sq Ft",CA,Houses,90291
,,"$6,999",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,999'}]",West Hollywood,"138 N Almont Dr, West Hollywood, CA 90048",12 Month Lease,https://www.apartments.com/138-n-almont-dr-west-hollywood-ca/bvg3w5b/,"1,769","1,769 Sq Ft",CA,Houses,90048
,"$3,800",,,,Nov 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,800'}]",El Segundo,"743 Sheldon St, El Segundo, CA 90245",,https://www.apartments.com/743-sheldon-st-el-segundo-ca/yteykds/,"1,000","1,000 Sq Ft",CA,Houses,90245
,,"$2,995",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,995'}]",North Hollywood,"10800 Otsego St, North Hollywood, CA 91601",12 Month Lease,https://www.apartments.com/10800-otsego-st-north-hollywood-ca/ymd4kxs/,"1,157","1,157 Sq Ft",CA,Houses,91601
,,"$3,595",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,595'}]",North Hollywood,"10936 Otsego St, North Hollywood, CA 91601",12 Month Lease,https://www.apartments.com/10936-otsego-st-north-hollywood-ca/mckt7cl/,"1,585","1,585 Sq Ft",CA,Houses,91601
,,"$3,700",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,700'}]",Woodland Hills,"5372 Medina Rd, Woodland Hills, CA 91364",12 Month Lease,https://www.apartments.com/5372-medina-rd-woodland-hills-ca/8d2eh82/,"1,630","1,630 Sq Ft",CA,Houses,91364
,"$2,600",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,600'}]",Los Angeles,"3212 W 46th St, Los Angeles, CA 90043",24 Month Lease,https://www.apartments.com/3212-w-46th-st-los-angeles-ca/qrqwcjw/,"1,000","1,000 Sq Ft",CA,Houses,90043
,,"$2,950",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,950'}]",Los Angeles,"11127 Tiara St, Los Angeles, CA 91601",12 Month Lease,https://www.apartments.com/11127-tiara-st-los-angeles-ca/gj0ffcy/,"1,650","1,650 Sq Ft",CA,Houses,91601
,,,"$3,750",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,750'}]",Los Angeles,"479 N Hanford Ave, Los Angeles, CA 90732",,https://www.apartments.com/479-n-hanford-ave-los-angeles-ca/mvfq1kl/,"1,960","1,960 Sq Ft",CA,Houses,90732
,,"$3,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,500'}]",Los Angeles,"24036 Highlander Rd, Los Angeles, CA 91307",12 Month Lease,https://www.apartments.com/24036-highlander-rd-los-angeles-ca/p47c7ls/,"1,598","1,598 Sq Ft",CA,Houses,91307
,,"$2,875",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,875'}]",Torrance,"18104 Regina Ave, Torrance, CA 90504",12 Month Lease,https://www.apartments.com/18104-regina-ave-torrance-ca/jqtcwq4/,"1,100","1,100 Sq Ft",CA,Houses,90504
,,"$3,495",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,495'}]",Torrance,"2312 W 230th St, Torrance, CA 90501",12 Month Lease,https://www.apartments.com/2312-w-230th-st-torrance-ca/yxdxefs/,"1,752","1,752 Sq Ft",CA,Houses,90501
,,"$4,250",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,250'}]",Los Angeles,"17053 Escalon Dr, Los Angeles, CA 91436",,https://www.apartments.com/17053-escalon-dr-los-angeles-ca/zc4e4hy/,"2,300","2,300 Sq Ft",CA,Houses,91436
,,"$3,995",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,995'}]",Los Angeles,"5842 W 78th Pl, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/5842-w-78th-pl-los-angeles-ca/3g9tc2g/,"1,800","1,800 Sq Ft",CA,Houses,90045
,,"$6,500",,,Dec 1,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,500'}]",Del Mar,"12780 Via Esperia, Del Mar, CA 92014",,https://www.apartments.com/12780-via-esperia-del-mar-ca/5qq355q/,"3,164","3,164 Sq Ft",CA,Houses,92014
,,"$3,200",,,Nov 1,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Pasadena,"1775 N Oxford Ave, Pasadena, CA 91104",,https://www.apartments.com/1775-n-oxford-ave-pasadena-ca/1453bk7/,"1,200","1,200 Sq Ft",CA,Houses,91104
"$1,500",,,,,Oct 31,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,500'}]",Los Angeles,"7236 Oakdale Ave, Los Angeles, CA 91306",,https://www.apartments.com/7236-oakdale-ave-los-angeles-ca/x6266km/,660,660 Sq Ft,CA,Houses,91306
,,,,"$6,495",Nov 1,4 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$6,495'}]",El Segundo,"223 W Maple Ave, El Segundo, CA 90245",12 Month Lease,https://www.apartments.com/223-w-maple-ave-el-segundo-ca/eqdfbqm/,"3,200","3,200 Sq Ft",CA,Houses,90245
"$2,875",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,875'}]",Los Angeles,"10367 Oletha Ln, Los Angeles, CA 90077",12 Month Lease,https://www.apartments.com/10367-oletha-ln-los-angeles-ca/n329b6m/,900,900 Sq Ft,CA,Houses,90077
"$2,490",,,,,Nov 8,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,490'}]",Manhattan Beach,"1147 N Poinsettia Ave, Manhattan Beach, CA 90266",1 Month Lease,https://www.apartments.com/1147-n-poinsettia-ave-manhattan-beach-ca/61c0hxv/,500,500 Sq Ft,CA,Houses,90266
,,"$2,195",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,195'}]",Riverside,"2934 Louisiana Pl, Riverside, CA 92506",12 Month Lease,https://www.apartments.com/2934-louisiana-pl-riverside-ca/qhp55yw/,"1,558","1,558 Sq Ft",CA,Houses,92506
,,,"$4,095",,Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,095'}]",Torrance,"3856 Pso De Las Tortugas, Torrance, CA 90505",12 Month Lease,https://www.apartments.com/3856-pso-de-las-tortugas-torrance-ca/06g8v60/,"1,923","1,923 Sq Ft",CA,Houses,90505
,,"$3,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,500'}]",Los Angeles,"7669 Beeman Ave, Los Angeles, CA 91605",12 Month Lease,https://www.apartments.com/7669-beeman-ave-los-angeles-ca/ks7s5f9/,"1,224","1,224 Sq Ft",CA,Houses,91605
,"$3,100",,,,Nov 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,100'}]",Los Angeles,"6911 W 85th St, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/6911-w-85th-st-los-angeles-ca/2x7s06c/,"1,000","1,000 Sq Ft",CA,Houses,90045
"$1,600",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,600'}]",Los Angeles,"15071 La Mesa St, Los Angeles, CA 91342",12 Month Lease,https://www.apartments.com/15071-la-mesa-st-los-angeles-ca/6cje69s/,602,602 Sq Ft,CA,Houses,91342
