1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
,"$2,695",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,695'}]",Los Angeles,"Los Angeles, CA 90019",,https://www.apartments.com/4100-country-club-dr-los-angeles-ca/wr137xj/,950,950 Sq Ft,CA,Townhomes,90019
,"$3,200",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",Dublin,"Dublin, CA 94568",,https://www.apartments.com/4207-clarinbridge-cir-dublin-ca/3tdvb0g/,"1,428","1,428 Sq Ft",CA,Townhomes,94568
,,,"$4,900",,Nov 1,3½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,900'}]",Irvine,"Irvine, CA 92614",12 Month Lease,https://www.apartments.com/17821-gillette-ave-irvine-ca/dwd6r7k/,"2,077","2,077 Sq Ft",CA,Townhomes,92614
,,"$4,300",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,300'}]",Carlsbad,"Carlsbad, CA 92008",6 Month Lease,https://www.apartments.com/3662-garfield-st-carlsbad-ca/tcf6cf8/,"1,950","1,950 Sq Ft",CA,Townhomes,92008
,"$2,895",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,895'}]",Los Angeles,"Los Angeles, CA 90034",,https://www.apartments.com/3125-s-canfield-ave-los-angeles-ca/np771bm/,"1,100","1,100 Sq Ft",CA,Townhomes,90034
,"$3,735",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,735'}]",Sunnyvale,"Sunnyvale, CA 94089",12 Month Lease,https://www.apartments.com/1032-jena-terrace-sunnyvale-ca/g5t519z/,"1,579","1,579 Sq Ft",CA,Townhomes,94089
,"$2,750",,,,Nov 1,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,750'}]",Torrance,"Torrance, CA 90501",12 Month Lease,https://www.apartments.com/2348-w-239th-st-torrance-ca/lkw23nf/,"1,450","1,450 Sq Ft",CA,Townhomes,90501
,,"$3,800",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,800'}]",Los Angeles,"Los Angeles, CA 91423",12 Month Lease,https://www.apartments.com/14201-dickens-st-los-angeles-ca/tjdqs18/,"1,624","1,624 Sq Ft",CA,Townhomes,91423
,,,"$2,500",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$2,500'}]",Lakeside,"Lakeside, CA 92040",12 Month Lease,https://www.apartments.com/13222-saddle-ridge-rd-lakeside-ca/1rh2pc7/,"1,500","1,500 Sq Ft",CA,Townhomes,92040
,,"$7,000",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$7,000'}]",Marina del Rey,"Marina del Rey, CA 90292",,https://www.apartments.com/310-w-washington-blvd-marina-del-rey-ca/npdc5pq/,"1,900","1,900 Sq Ft",CA,Townhomes,90292
,,"$4,495",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,495'}]",Redondo Beach,"Redondo Beach, CA 90277",6 Month Lease,https://www.apartments.com/208-s-broadway-redondo-beach-ca/j9eqvh4/,"1,650","1,650 Sq Ft",CA,Townhomes,90277
,,,"$5,995",,Available Now,3½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,995'}]",Redondo Beach,"Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/523-s-broadway-redondo-beach-ca/qegsq0y/,"2,600","2,600 Sq Ft",CA,Townhomes,90277
,"$5,000",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,000'}]",San Francisco,"San Francisco, CA 94110",,https://www.apartments.com/214-ellsworth-st-san-francisco-ca/6v70r4s/,"1,200","1,200 Sq Ft",CA,Townhomes,94110
,,"$3,350",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,350'}]",San Jose,"San Jose, CA 95131",,https://www.apartments.com/1269-crestpoint-dr-san-jose-ca/7lvpesy/,"1,520","1,520 Sq Ft",CA,Townhomes,95131
,"$1,850",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,850'}]",La Habra,"La Habra, CA 90631",12 Month Lease,https://www.apartments.com/1321-eastpark-dr-la-habra-ca/gljkdgy/,800,800 Sq Ft,CA,Townhomes,90631
,"$3,000",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,000'}]",Palm Springs,"Palm Springs, CA 92262",,https://www.apartments.com/962-alejo-vista-palm-springs-ca/22g1yjc/,"1,800","1,800 Sq Ft",CA,Townhomes,92262
,,"$3,300",,,Nov 1,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,300'}]",Walnut Creek,"Walnut Creek, CA 94597",12 Month Lease,https://www.apartments.com/535-pimlico-ct-walnut-creek-ca/8t8c0w1/,"1,400","1,400 Sq Ft",CA,Townhomes,94597
,"$2,850",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,850'}]",Santa Maria,"Santa Maria, CA 93455",,https://www.apartments.com/195-foxenwood-dr-santa-maria-ca/pbx0sqs/,"2,073","2,073 Sq Ft",CA,Townhomes,93455
,,"$3,400",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,400'}]",Milpitas,"Milpitas, CA 95035",,https://www.apartments.com/1587-larkwood-ct-milpitas-ca/h3n6rv2/,"1,547","1,547 Sq Ft",CA,Townhomes,95035
"$3,495",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,495'}]",Los Angeles,"Los Angeles, CA 90077",,https://www.apartments.com/10411-hebron-ln-los-angeles-ca/prs0cjv/,600,600 Sq Ft,CA,Townhomes,90077
,,"$4,200",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",Redondo Beach,"Redondo Beach, CA 90278",,https://www.apartments.com/2223-carnegie-ln-redondo-beach-ca/p6fenyv/,"2,349","2,349 Sq Ft",CA,Townhomes,90278
,,"$6,500",,,Nov 1,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,500'}]",Santa Monica,"Santa Monica, CA 90404",6 Month Lease,https://www.apartments.com/1319-yale-st-santa-monica-ca/chpflbf/,"1,500","1,500 Sq Ft",CA,Townhomes,90404
,,"$3,900",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,900'}]",Redondo Beach,"Redondo Beach, CA 90278",12 Month Lease,https://www.apartments.com/2207-ruhland-ave-redondo-beach-ca/zphj27y/,"1,935","1,935 Sq Ft",CA,Townhomes,90278
,,"$2,950",,,Nov 1,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,950'}]",Los Angeles,"Los Angeles, CA 90731",12 Month Lease,https://www.apartments.com/758-w-4th-st-los-angeles-ca/he8q612/,"1,200","1,200 Sq Ft",CA,Townhomes,90731
"$1,550",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,550'}]",Los Angeles,"Los Angeles, CA 90027",12 Month Lease,https://www.apartments.com/1801-n-kingsley-dr-los-angeles-ca/wxnmgbl/,800,800 Sq Ft,CA,Townhomes,90027
,"$4,250",,,,Jan 5,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,250'}]",Los Angeles,"Los Angeles, CA 90045",6 Month Lease,https://www.apartments.com/8620-belford-ave-los-angeles-ca/hzljh71/,"1,200","1,200 Sq Ft",CA,Townhomes,90045
"$1,900",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,900'}]",Topanga,"Topanga, CA 90290",12 Month Lease,https://www.apartments.com/20938-shady-ln-topanga-ca/hnsvze2/,600,600 Sq Ft,CA,Townhomes,90290
,"$3,295",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,295'}]",Huntington Beach,"Huntington Beach, CA 92648",12 Month Lease,https://www.apartments.com/1365-delaware-st-huntington-beach-ca/zjrcgex/,"1,554","1,554 Sq Ft",CA,Townhomes,92648
,,"$3,750",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,750'}]",Burbank,"Burbank, CA 91501",12 Month Lease,https://www.apartments.com/1745-cam-de-villas-burbank-ca/sqnbcy4/,"1,493","1,493 Sq Ft",CA,Townhomes,91501
,,"$3,999",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,999'}]",Los Angeles,"Los Angeles, CA 90036",12 Month Lease,https://www.apartments.com/824-s-curson-ave-los-angeles-ca/5rqmj4q/,"1,500","1,500 Sq Ft",CA,Townhomes,90036
