Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
House for sale,"$1,349,888","3965 Prospect Ave, Los Angeles, CA 90027",3965 Prospect Ave,Los Angeles,CA,90027,34.101991,-118.277743,"1,601","4,264 sqft",4264.0,Single Family,1966,3 spaces,null,$843,"$1,360,998","$4,506/mo",https://www.zillow.com/homedetails/3965-Prospect-Ave-Los-Angeles-CA-90027/20811342_zpid/
House for sale,"$406,999","9245 Rose Parade Way, Sacramento, CA 95826",9245 Rose Parade Way,Sacramento,CA,95826,38.538616,-121.358759,"1,344","5,945 sqft",5945.0,Single Family,1997,3 spaces,null,$303,"$383,316","$1,995/mo",https://www.zillow.com/homedetails/9245-Rose-Parade-Way-Sacramento-CA-95826/25865159_zpid/
House for sale,"$410,000","2345 Nightshade Ln, Santa Maria, CA 93455",2345 Nightshade Ln,Santa Maria,CA,93455,34.917316,-120.433184,"1,681","3,484 sqft",3484.0,Single Family,2004,2 spaces,null,$244,"$419,038","$2,350/mo",https://www.zillow.com/homedetails/2345-Nightshade-Ln-Santa-Maria-CA-93455/64871493_zpid/
House for sale,"$875,000","3912 Seneca Ave, Los Angeles, CA 90039",3912 Seneca Ave,Los Angeles,CA,90039,34.124713,-118.261794,"1,200","5,401 sqft",5401.0,Single Family,1922,1 space,null,$729,"$955,726","$3,200/mo",https://www.zillow.com/homedetails/3912-Seneca-Ave-Los-Angeles-CA-90039/20749626_zpid/
House for sale,"$304,900","45821 Evelyn Ct, Lancaster, CA 93534",45821 Evelyn Ct,Lancaster,CA,93534,34.715848,-118.151464,"1,324","9,147 sqft",9147.0,Single Family,1990,No Data,null,$230,"$304,901","$2,000/mo",https://www.zillow.com/homedetails/45821-Evelyn-Ct-Lancaster-CA-93534/20284941_zpid/
House for sale,"$424,995","1745 Vistoso Dr, Riverside, CA 92507",1745 Vistoso Dr,Riverside,CA,92507,33.966894,-117.349541,"1,442","2,613 sqft",2613.0,Single Family,2006,3 spaces,null,$295,"$430,096","$2,300/mo",https://www.zillow.com/homedetails/1745-Vistoso-Dr-Riverside-CA-92507/69281775_zpid/
House for sale,"$1,650,000","2399 Wood Hollow Dr, Livermore, CA 94550",2399 Wood Hollow Dr,Livermore,CA,94550,37.653866,-121.791476,"3,147",0.35 Acres,15246.0,Single Family,1999,3 spaces,null,$524,"$1,517,579","$4,300/mo",https://www.zillow.com/homedetails/2399-Wood-Hollow-Dr-Livermore-CA-94550/24949673_zpid/
House for sale,"$420,000","6205 Verdemont Ranch Rd, San Bernardino, CA 92407",6205 Verdemont Ranch Rd,San Bernardino,CA,92407,34.190278,-117.39051,"1,685","10,802 sqft",10802.0,Single Family,2000,2 spaces,null,$249,"$425,656","$2,350/mo",https://www.zillow.com/homedetails/6205-Verdemont-Ranch-Rd-San-Bernardino-CA-92407/52978365_zpid/
House for sale,"$7,100,000","701 Via De La Paz, Pacific Palisades, CA 90272",701 Via De La Paz,Pacific Palisades,CA,90272,34.042792,-118.528597,"6,622","8,302 sqft",8302.0,Single Family,2015,2 spaces,null,"$1,072","$6,938,636","$29,500/mo",https://www.zillow.com/homedetails/701-Via-De-La-Paz-Pacific-Palisades-CA-90272/20540865_zpid/
House for sale,"$439,000","27533 Onyx Ln, Castaic, CA 91384",27533 Onyx Ln,Castaic,CA,91384,34.49806,-118.617631,"1,392","4,469 sqft",4469.0,Single Family,1986,4 spaces,null,$315,"$409,086","$2,900/mo",https://www.zillow.com/homedetails/27533-Onyx-Ln-Castaic-CA-91384/65241034_zpid/
House for sale,"$925,000","23853 Mission Puebla, Santa Clarita, CA 91354",23853 Mission Puebla,Santa Clarita,CA,91354,34.469339,-118.556081,"3,940","7,348 sqft",7348.0,Single Family,2003,2 spaces,null,$235,"$929,624","$4,795/mo",https://www.zillow.com/homedetails/23853-Mission-Puebla-Santa-Clarita-CA-91354/63089510_zpid/
House for sale,"$550,000","13618 Choisser Ln, Lakeside, CA 92040",13618 Choisser Ln,Lakeside,CA,92040,32.858666,-116.900379,"1,437","10,872 sqft",10872.0,Single Family,1978,6 spaces,null,$383,"$521,355","$2,700/mo",https://www.zillow.com/homedetails/13618-Choisser-Ln-Lakeside-CA-92040/16896347_zpid/
House for sale,"$819,000","6081 E Belen St, Long Beach, CA 90815",6081 E Belen St,Long Beach,CA,90815,33.809129,-118.113163,"1,628","6,046 sqft",6046.0,Single Family,1954,2 spaces,null,$503,"$764,557","$3,150/mo",https://www.zillow.com/homedetails/6081-E-Belen-St-Long-Beach-CA-90815/21206049_zpid/
House for sale,"$829,900","380 S Poinsettia Ave, Brea, CA 92821",380 S Poinsettia Ave,Brea,CA,92821,33.914682,-117.913595,"2,031","9,347 sqft",9347.0,Single Family,1964,2 spaces,null,$409,"$831,970","$3,500/mo",https://www.zillow.com/homedetails/380-S-Poinsettia-Ave-Brea-CA-92821/25360492_zpid/
For sale by owner,"$379,900","9118 Celeste Ct, Bakersfield, CA 93312",9118 Celeste Ct,Bakersfield,CA,93312,35.422713,-119.104143,"1,909",0.25 Acres,10890.0,Single Family,1995,3 spaces,null,$199,"$351,288","$2,100/mo",https://www.zillow.com/homedetails/9118-Celeste-Ct-Bakersfield-CA-93312/19043563_zpid/
House for sale,"$745,000","8726 Jackie Dr, San Diego, CA 92119",8726 Jackie Dr,San Diego,CA,92119,32.813271,-117.011628,"1,529","5,998 sqft",5998.0,Single Family,1969,4 spaces,null,$487,"$682,201","$3,100/mo",https://www.zillow.com/homedetails/8726-Jackie-Dr-San-Diego-CA-92119/16984572_zpid/
House for sale,"$380,000","4008 Alicia Ct, Riverside, CA 92501",4008 Alicia Ct,Riverside,CA,92501,34.002857,-117.367256,"1,871","2,613 sqft",2613.0,Single Family,2007,2 spaces,null,$203,"$387,767","$2,400/mo",https://www.zillow.com/homedetails/4008-Alicia-Ct-Riverside-CA-92501/79835738_zpid/
House for sale,"$272,500","29242 Murrieta Rd, Menifee, CA 92586",29242 Murrieta Rd,Menifee,CA,92586,33.695955,-117.205758,"1,205","1,306 sqft",1306.0,Single Family,1989,2 spaces,null,$226,"$272,607","$1,795/mo",https://www.zillow.com/homedetails/29242-Murrieta-Rd-Menifee-CA-92586/17921705_zpid/
House for sale,"$495,000","5042 Arroyo St, Fair Oaks, CA 95628",5042 Arroyo St,Fair Oaks,CA,95628,38.658662,-121.227032,"2,090","10,367 sqft",10367.0,Single Family,1985,2 spaces,null,$237,"$489,326","$2,400/mo",https://www.zillow.com/homedetails/5042-Arroyo-St-Fair-Oaks-CA-95628/26061957_zpid/
House for sale,"$569,000","101 John Henry Cir, Folsom, CA 95630",101 John Henry Cir,Folsom,CA,95630,38.650293,-121.173884,"1,977","7,840 sqft",7840.0,Single Family,1993,3 spaces,null,$288,"$577,573","$2,550/mo",https://www.zillow.com/homedetails/101-John-Henry-Cir-Folsom-CA-95630/25881226_zpid/
House for sale,"$699,800","4337 Avocado Blvd, La Mesa, CA 91941",4337 Avocado Blvd,La Mesa,CA,91941,32.758528,-116.961426,"2,194",0.29 Acres,12632.4,Single Family,1979,10 spaces,null,$319,"$739,416","$3,500/mo",https://www.zillow.com/homedetails/4337-Avocado-Blvd-La-Mesa-CA-91941/17041386_zpid/
House for sale,"$849,000","3221 Via Solana, Escondido, CA 92029",3221 Via Solana,Escondido,CA,92029,33.074565,-117.098438,"1,938",0.56 Acres,24393.6,Single Family,1981,4 spaces,null,$438,"$585,829","$2,650/mo",https://www.zillow.com/homedetails/3221-Via-Solana-Escondido-CA-92029/16733515_zpid/
House for sale,"$444,000","45431 Silverado Ln, Temecula, CA 92592",45431 Silverado Ln,Temecula,CA,92592,33.470537,-117.125729,"1,604","7,840 sqft",7840.0,Single Family,1986,2 spaces,null,$277,"$444,002","$2,395/mo",https://www.zillow.com/homedetails/45431-Silverado-Ln-Temecula-CA-92592/18170879_zpid/
House for sale,"$460,000","14120 Southwood Dr, Fontana, CA 92337",14120 Southwood Dr,Fontana,CA,92337,34.044838,-117.496943,"1,806","6,298 sqft",6298.0,Single Family,1986,2 spaces,null,$255,"$465,121","$2,400/mo",https://www.zillow.com/homedetails/14120-Southwood-Dr-Fontana-CA-92337/17324705_zpid/
House for sale,"$425,000","35408 Wildwood Canyon Rd, Yucaipa, CA 92399",35408 Wildwood Canyon Rd,Yucaipa,CA,92399,34.016157,-117.032183,"2,120",0.55 Acres,23958.0,Single Family,1952,2 spaces,null,$200,"$388,486","$2,300/mo",https://www.zillow.com/homedetails/35408-Wildwood-Canyon-Rd-Yucaipa-CA-92399/17400365_zpid/
House for sale,"$449,000","835 Almond Blossom Dr, Tracy, CA 95376",835 Almond Blossom Dr,Tracy,CA,95376,37.724243,-121.420631,"1,167","6,298 sqft",6298.0,Single Family,1983,2 spaces,null,$385,"$464,617","$2,200/mo",https://www.zillow.com/homedetails/835-Almond-Blossom-Dr-Tracy-CA-95376/15377263_zpid/
House for sale,"$819,000","7303 Rondel Ct, San Diego, CA 92119",7303 Rondel Ct,San Diego,CA,92119,32.806921,-117.044352,"2,277","6,446 sqft",6446.0,Single Family,1981,4 spaces,null,$360,"$814,797","$3,400/mo",https://www.zillow.com/homedetails/7303-Rondel-Ct-San-Diego-CA-92119/16868998_zpid/
House for sale,"$625,000","5930 Filbert Ave, Orangevale, CA 95662",5930 Filbert Ave,Orangevale,CA,95662,38.673906,-121.216025,"1,843",0.59 Acres,25700.4,Single Family,1962,2 spaces,null,$339,"$406,887","$2,195/mo",https://www.zillow.com/homedetails/5930-Filbert-Ave-Orangevale-CA-95662/26005892_zpid/
House for sale,"$719,000","19947 Cantara St, Winnetka, CA 91306",19947 Cantara St,Winnetka,CA,91306,34.219056,-118.568327,"1,924","5,941 sqft",5941.0,Single Family,1971,2 spaces,null,$374,"$745,272","$3,250/mo",https://www.zillow.com/homedetails/19947-Cantara-St-Winnetka-CA-91306/19906642_zpid/
House for sale,"$715,000","3543 Murphy St, Livermore, CA 94551",3543 Murphy St,Livermore,CA,94551,37.689356,-121.757492,"1,362","6,442 sqft",6442.0,Single Family,1956,2 spaces,null,$525,"$749,033","$3,000/mo",https://www.zillow.com/homedetails/3543-Murphy-St-Livermore-CA-94551/24939881_zpid/
House for sale,"$425,000","2504 Payne Ave, Modesto, CA 95351",2504 Payne Ave,Modesto,CA,95351,37.614939,-120.950038,"2,086","6,098 sqft",6098.0,Single Family,1988,3 spaces,null,$204,"$418,919","$2,050/mo",https://www.zillow.com/homedetails/2504-Payne-Ave-Modesto-CA-95351/16007297_zpid/
House for sale,"$850,000","900 S Walnut St, Anaheim, CA 92802",900 S Walnut St,Anaheim,CA,92802,33.819043,-117.92805,"2,460",0.41 Acres,17859.6,Single Family,1929,7 spaces,null,$346,"$861,050","$3,500/mo",https://www.zillow.com/homedetails/900-S-Walnut-St-Anaheim-CA-92802/25129203_zpid/
House for sale,"$300,000","2004 N Nestor Ave, Compton, CA 90222",2004 N Nestor Ave,Compton,CA,90222,33.910448,-118.249453,"1,138","5,000 sqft",5000.0,Single Family,1951,No Data,null,$264,"$454,292","$2,595/mo",https://www.zillow.com/homedetails/2004-N-Nestor-Ave-Compton-CA-90222/20997799_zpid/
House for sale,"$525,000","5362 Chollas Pkwy, San Diego, CA 92105",5362 Chollas Pkwy,San Diego,CA,92105,32.745399,-117.079987,970,"5,000 sqft",5000.0,Single Family,1951,2 spaces,null,$541,"$540,441","$2,375/mo",https://www.zillow.com/homedetails/5362-Chollas-Pkwy-San-Diego-CA-92105/17012694_zpid/
House for sale,"$439,000","7499 Rockaway Ave, Yucca Valley, CA 92284",7499 Rockaway Ave,Yucca Valley,CA,92284,34.115499,-116.480091,"2,016",0.43 Acres,18730.8,Single Family,1998,3 spaces,null,$218,"$440,254","$1,800/mo",https://www.zillow.com/homedetails/7499-Rockaway-Ave-Yucca-Valley-CA-92284/17490040_zpid/
House for sale,"$1,069,000","19312 Romar St, Northridge, CA 91324",19312 Romar St,Northridge,CA,91324,34.255116,-118.554269,"3,217",0.46 Acres,20037.6,Single Family,1956,4 spaces,null,$332,"$1,111,430","$3,850/mo",https://www.zillow.com/homedetails/19312-Romar-St-Northridge-CA-91324/20164791_zpid/
House for sale,"$1,475,000","13341 Cumpston St, Sherman Oaks, CA 91401",13341 Cumpston St,Sherman Oaks,CA,91401,34.169737,-118.423948,"2,112","6,002 sqft",6002.0,Single Family,1954,2 spaces,null,$698,"$1,217,405","$4,750/mo",https://www.zillow.com/homedetails/13341-Cumpston-St-Sherman-Oaks-CA-91401/20015034_zpid/
