Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$799,000","11332 Hatteras St, North Hollywood, CA 91601",11332 Hatteras St,NorthHollywood,CA,91601,3,3,"2,060",null,null,Multiple Occupancy,1950,Covered,null,"$809,898","$3,000/mo",$388,https://www.zillow.com/homedetails/11332-Hatteras-St-North-Hollywood-CA-91601/20012188_zpid/
,"$298,000","212 E Poplar St, Compton, CA 90220",212 E Poplar St,Compton,CA,90220,2,2,792,null,null,Multiple Occupancy,1923,Covered,null,"$303,689","$1,995/mo",$376,https://www.zillow.com/homedetails/212-E-Poplar-St-Compton-CA-90220/21008060_zpid/
,"$628,888","413 Church St, Waterford, CA 95386",413 Church St,Waterford,CA,95386,4,--,800,null,null,Multiple Occupancy,1948,0 spaces,null,null,null,$786,https://www.zillow.com/homedetails/413-Church-St-Waterford-CA-95386/2092075362_zpid/
,"$265,000","187 Ogle Ave, Rio Dell, CA 95562",187 Ogle Ave,RioDell,CA,95562,--,--,"1,000",null,null,Multiple Occupancy,1957,"Garage - Detached, Covered",null,"$260,293","$1,600/mo",$265,https://www.zillow.com/homedetails/187-Ogle-Ave-Rio-Dell-CA-95562/205189591_zpid/
,"$874,900","1017 Milton St, Torrance, CA 90502",1017 Milton St,Torrance,CA,90502,5,3,"2,045",null,null,Multiple Occupancy,1950,"Garage, Covered",null,"$888,360","$2,700/mo",$428,https://www.zillow.com/homedetails/1017-Milton-St-Torrance-CA-90502/21268400_zpid/
,"$1,695,000","2120 Broadview Ter, Los Angeles, CA 90068",2120 Broadview Ter,LosAngeles,CA,90068,4,4,"2,464",null,null,Multiple Occupancy,1924,Covered,null,"$1,695,011","$3,750/mo",$688,https://www.zillow.com/homedetails/2120-Broadview-Ter-Los-Angeles-CA-90068/20793846_zpid/
,"$699,000","518 Central Ave, Fillmore, CA 93015",518 Central Ave,Fillmore,CA,93015,4,--,"2,014",null,null,Multiple Occupancy,1905,Covered,null,"$699,003","$2,475/mo",$347,https://www.zillow.com/homedetails/518-Central-Ave-Fillmore-CA-93015/16317863_zpid/
,"$1,550,000","1125 S Grand View St, Los Angeles, CA 90006",1125 S Grand View St,LosAngeles,CA,90006,7,7,"2,693",null,null,Multiple Occupancy,1905,Covered,null,"$1,501,440","$2,595/mo",$576,https://www.zillow.com/homedetails/1125-S-Grand-View-St-Los-Angeles-CA-90006/20624416_zpid/
,"$279,000","6370 Sunburst St, Joshua Tree, CA 92252",6370 Sunburst St,JoshuaTree,CA,92252,4,4,"1,778",null,null,Multiple Occupancy,2007,"Carport, Garage - Attached, Covered",null,"$279,001","$1,200/mo",$157,https://www.zillow.com/homedetails/6370-Sunburst-St-Joshua-Tree-CA-92252/82900179_zpid/
,"$340,000","7569 Valaria Dr, Highland, CA 92346",7569 Valaria Dr,Highland,CA,92346,4,2,"1,340",null,null,Multiple Occupancy,1952,"Garage - Attached, Parking Lot, Off-street, Covered",null,"$343,211","$1,400/mo",$254,https://www.zillow.com/homedetails/7569-Valaria-Dr-Highland-CA-92346/17610028_zpid/
,"$379,950","6613 Hillsdale Blvd, Sacramento, CA 95842",6613 Hillsdale Blvd,Sacramento,CA,95842,4,--,915,null,null,Multiple Occupancy,1977,"Garage, Garage - Attached, Covered",null,"$387,565","$1,495/mo",$415,https://www.zillow.com/homedetails/6613-Hillsdale-Blvd-Sacramento-CA-95842/26002742_zpid/
,"$599,000","16619 Woodruff Ave, Bellflower, CA 90706",16619 Woodruff Ave,Bellflower,CA,90706,3,2,"1,364",null,null,Multiple Occupancy,1957,Covered,null,"$604,141","$2,100/mo",$439,https://www.zillow.com/homedetails/16619-Woodruff-Ave-Bellflower-CA-90706/21144975_zpid/
,"$1,259,800","426 W 2nd St, Azusa, CA 91702",426 W 2nd St,Azusa,CA,91702,7,5,"3,843",null,null,Multiple Occupancy,1947,"Garage, Garage - Attached, Covered",null,"$1,228,106","$2,500/mo",$328,https://www.zillow.com/homedetails/426-W-2nd-St-Azusa-CA-91702/21629258_zpid/
,"$749,900","424 W Poplar St UNIT A, Compton, CA 90220",424 W Poplar St UNIT A,Compton,CA,90220,6,4,"2,612",null,null,Multiple Occupancy,1924,Covered,null,"$749,910","$2,250/mo",$287,https://www.zillow.com/homedetails/424-W-Poplar-St-UNIT-A-Compton-CA-90220/21001325_zpid/
,"$819,000","14735 Ardis Ave, Bellflower, CA 90706",14735 Ardis Ave,Bellflower,CA,90706,3,3,"2,578",null,null,Multiple Occupancy,1952,"Garage - Attached, Covered",null,"$834,578","$2,328/mo",$318,https://www.zillow.com/homedetails/14735-Ardis-Ave-Bellflower-CA-90706/21061961_zpid/
,"$799,000","623 S Flower St, Santa Ana, CA 92703",623 S Flower St,SantaAna,CA,92703,5,2,"1,689",null,null,Multiple Occupancy,1924,Covered,null,"$808,743","$2,950/mo",$473,https://www.zillow.com/homedetails/623-S-Flower-St-Santa-Ana-CA-92703/25094378_zpid/
,"$399,900","163 Shepard Ln #A, Bishop, CA 93514",163 Shepard Ln #A,Bishop,CA,93514,5,4,"3,300",null,null,Multiple Occupancy,1952,0 spaces,null,"$399,902",null,$121,https://www.zillow.com/homedetails/163-Shepard-Ln-A-Bishop-CA-93514/2076774012_zpid/
,"$219,000","918 Carson St, Barstow, CA 92311",918 Carson St,Barstow,CA,92311,6,2,"2,200",null,null,Multiple Occupancy,1953,"Garage, Garage - Attached, Covered",null,"$219,001",$995/mo,$100,https://www.zillow.com/homedetails/918-Carson-St-Barstow-CA-92311/17274617_zpid/
,"$810,000","4720 W 170th St, Lawndale, CA 90260",4720 W 170th St,Lawndale,CA,90260,5,3,"1,737",null,null,Multiple Occupancy,1958,Covered,null,"$811,527","$2,450/mo",$466,https://www.zillow.com/homedetails/4720-W-170th-St-Lawndale-CA-90260/20367956_zpid/
,"$569,000","1040 E Kingsley Ave, Pomona, CA 91767",1040 E Kingsley Ave,Pomona,CA,91767,5,3,"1,801",null,null,Multiple Occupancy,1930,"Garage, Covered",null,"$583,457",null,$316,https://www.zillow.com/homedetails/1040-E-Kingsley-Ave-Pomona-CA-91767/21507623_zpid/
,"$349,000","1118 E Campus Way APT A, Hemet, CA 92543",1118 E Campus Way APT A,Hemet,CA,92543,5,4,"2,292",null,null,Multiple Occupancy,1990,Covered,null,"$354,453",null,$152,https://www.zillow.com/homedetails/1118-E-Campus-Way-APT-A-Hemet-CA-92543/2077476032_zpid/
,"$899,000","339 S Madison Ave, Monrovia, CA 91016",339 S Madison Ave,Monrovia,CA,91016,2,1,"1,900",null,null,Multiple Occupancy,1938,"Garage, Covered",null,"$900,819","$2,800/mo",$473,https://www.zillow.com/homedetails/339-S-Madison-Ave-Monrovia-CA-91016/21578058_zpid/
,"$1,250,000","489 36th St, Oakland, CA 94609",489 36th St,Oakland,CA,94609,5,3.5,"2,030",null,null,Multiple Occupancy,1915,"Garage - Attached, Covered",null,"$1,056,378","$3,250/mo",$616,https://www.zillow.com/homedetails/489-36th-St-Oakland-CA-94609/299077468_zpid/
,"$1,200,000","1531 Fairview St, Berkeley, CA 94703",1531 Fairview St,Berkeley,CA,94703,5,4,"2,191",null,null,Multiple Occupancy,1940,Covered,null,"$1,295,976","$3,300/mo",$548,https://www.zillow.com/homedetails/1531-Fairview-St-Berkeley-CA-94703/24828662_zpid/
,"$399,999","811 Burke Ave, Modesto, CA 95350",811 Burke Ave,Modesto,CA,95350,5,--,"1,768",null,null,Multiple Occupancy,1926,"Garage, Garage - Attached",null,"$403,477","$1,500/mo",$226,https://www.zillow.com/homedetails/811-Burke-Ave-Modesto-CA-95350/16069830_zpid/
,"$689,000","217 E Belmont St, Ontario, CA 91761",217 E Belmont St,Ontario,CA,91761,5,4,"2,070",null,null,Multiple Occupancy,2020,"Garage, Carport, Covered",null,"$689,006",null,$333,https://www.zillow.com/homedetails/217-E-Belmont-St-Ontario-CA-91761/17581060_zpid/
,"$529,000","757 Alamitos Ave, Long Beach, CA 90813",757 Alamitos Ave,LongBeach,CA,90813,2,2,"1,048",null,null,Multiple Occupancy,1921,Covered,null,"$529,999","$2,250/mo",$505,https://www.zillow.com/homedetails/757-Alamitos-Ave-Long-Beach-CA-90813/21237450_zpid/
,"$815,000","3253 Adriatic Ave, Long Beach, CA 90810",3253 Adriatic Ave,LongBeach,CA,90810,5,3,"2,231",null,null,Multiple Occupancy,1944,"Garage - Attached, Covered",null,"$826,004","$2,300/mo",$365,https://www.zillow.com/homedetails/3253-Adriatic-Ave-Long-Beach-CA-90810/21246723_zpid/
,"$595,000","1927-29 3rd St, Julian, CA 92036",1927-29 3rd St,Julian,CA,92036,--,--,"2,048",null,null,Multiple Occupancy,2002,0 spaces,null,"$595,976","$2,275/mo",$291,https://www.zillow.com/homedetails/1927-29-3rd-St-Julian-CA-92036/295344861_zpid/
,"$440,000","1135 Jefferson Ave, Clovis, CA 93612",1135 Jefferson Ave,Clovis,CA,93612,4,2,"1,344",null,null,Multiple Occupancy,1963,"Garage, Garage - Attached, Covered",null,"$440,000","$1,200/mo",$327,https://www.zillow.com/homedetails/1135-Jefferson-Ave-Clovis-CA-93612/82865680_zpid/
,"$415,000","3537 Brockton Ave, Riverside, CA 92501",3537 Brockton Ave,Riverside,CA,92501,2,2,"1,474",null,null,Multiple Occupancy,1924,0 spaces,null,"$424,316",null,$282,https://www.zillow.com/homedetails/3537-Brockton-Ave-Riverside-CA-92501/2076780871_zpid/
,"$259,000","944 Eastcrest Ct, Yuba City, CA 95991",944 Eastcrest Ct,YubaCity,CA,95991,4,4,"1,904",null,null,Multiple Occupancy,1979,0 spaces,null,"$259,000","$1,800/mo",$136,https://www.zillow.com/homedetails/944-Eastcrest-Ct-Yuba-City-CA-95991/16084618_zpid/
,"$589,000","1310 Pico St, San Fernando, CA 91340",1310 Pico St,SanFernando,CA,91340,3,2,"1,094",null,null,Multiple Occupancy,1922,Covered,null,"$597,384","$2,500/mo",$538,https://www.zillow.com/homedetails/1310-Pico-St-San-Fernando-CA-91340/20079704_zpid/
,"$650,000","5630 Odea Dr, Sacramento, CA 95824",5630 Odea Dr,Sacramento,CA,95824,8,--,"3,390",null,null,Multiple Occupancy,1972,"Garage, Carport, Covered",null,"$650,154","$1,424/mo",$192,https://www.zillow.com/homedetails/5630-Odea-Dr-Sacramento-CA-95824/25820412_zpid/
,"$285,000","300 W Avenue J9, Lancaster, CA 93534",300 W Avenue J9,Lancaster,CA,93534,4,2,"1,440",null,null,Multiple Occupancy,1953,"Garage, Covered",null,"$294,119","$2,100/mo",$198,https://www.zillow.com/homedetails/300-W-Avenue-J9-Lancaster-CA-93534/20292499_zpid/
Multi-family home for sale,"$440,000","1135 Jefferson Ave, Clovis, CA 93612",1135 Jefferson Ave,Clovis,CA,93612,4,2,"1,344",null,null,Multiple Occupancy,1963,"Garage, Garage - Attached, Covered",null,"$440,000","$1,200/mo",$327,https://www.zillow.com/homedetails/1135-Jefferson-Ave-Clovis-CA-93612/82865680_zpid/
Multi-family home for sale,"$415,000","3537 Brockton Ave, Riverside, CA 92501",3537 Brockton Ave,Riverside,CA,92501,2,2,"1,474",null,null,Multiple Occupancy,1924,0 spaces,null,"$424,316",null,$282,https://www.zillow.com/homedetails/3537-Brockton-Ave-Riverside-CA-92501/2076780871_zpid/
Multi-family home for sale,"$259,000","944 Eastcrest Ct, Yuba City, CA 95991",944 Eastcrest Ct,YubaCity,CA,95991,4,4,"1,904",null,null,Multiple Occupancy,1979,0 spaces,null,"$259,000","$1,800/mo",$136,https://www.zillow.com/homedetails/944-Eastcrest-Ct-Yuba-City-CA-95991/16084618_zpid/
Multi-family home for sale,"$589,000","1310 Pico St, San Fernando, CA 91340",1310 Pico St,SanFernando,CA,91340,3,2,"1,094",null,null,Multiple Occupancy,1922,Covered,null,"$597,384","$2,500/mo",$538,https://www.zillow.com/homedetails/1310-Pico-St-San-Fernando-CA-91340/20079704_zpid/
Multi-family home for sale,"$650,000","5630 Odea Dr, Sacramento, CA 95824",5630 Odea Dr,Sacramento,CA,95824,8,--,"3,390",null,null,Multiple Occupancy,1972,"Garage, Carport, Covered",null,"$650,154","$1,424/mo",$192,https://www.zillow.com/homedetails/5630-Odea-Dr-Sacramento-CA-95824/25820412_zpid/
Multi-family home for sale,"$285,000","300 W Avenue J9, Lancaster, CA 93534",300 W Avenue J9,Lancaster,CA,93534,4,2,"1,440",null,null,Multiple Occupancy,1953,"Garage, Covered",null,"$294,119","$2,100/mo",$198,https://www.zillow.com/homedetails/300-W-Avenue-J9-Lancaster-CA-93534/20292499_zpid/
Multi-family home for sale,"$795,000","1619 Foothill Blvd, Oakland, CA 94606",1619 Foothill Blvd,Oakland,CA,94606,--,--,"1,868",null,null,Multiple Occupancy,1900,"Garage, Garage - Attached",null,"$873,020","$2,929/mo",$426,https://www.zillow.com/homedetails/1619-Foothill-Blvd-Oakland-CA-94606/24758447_zpid/
Multi-family home for sale,"$529,000","3091 Alhambra Dr, Shingle Springs, CA 95682",3091 Alhambra Dr,ShingleSprings,CA,95682,--,--,--,null,null,Multiple Occupancy,1981,0 spaces,null,"$513,657",null,null,https://www.zillow.com/homedetails/3091-Alhambra-Dr-Shingle-Springs-CA-95682/2076807402_zpid/
Multi-family home for sale,"$469,000","831 Maine St, Vallejo, CA 94590",831 Maine St,Vallejo,CA,94590,3,2,"1,600",null,null,Multiple Occupancy,1910,0 spaces,null,"$481,468",null,$293,https://www.zillow.com/homedetails/831-Maine-St-Vallejo-CA-94590/2077500949_zpid/
New construction,"$990,000","7039 Bevis Ave, Van Nuys, CA 91405",7039 Bevis Ave,VanNuys,CA,91405,5,4,"2,210",null,null,Multiple Occupancy,2020,"Garage, Garage - Attached, Covered",null,"$996,521","$2,850/mo",$448,https://www.zillow.com/homedetails/7039-Bevis-Ave-Van-Nuys-CA-91405/19960347_zpid/
Multi-family home for sale,"$297,000","534 W Hedges Ave, Fresno, CA 93728",534 W Hedges Ave,Fresno,CA,93728,2,2,"1,319",null,null,Multiple Occupancy,1949,"Garage, Garage - Detached, Covered",null,"$297,495",$900/mo,$225,https://www.zillow.com/homedetails/534-W-Hedges-Ave-Fresno-CA-93728/82853549_zpid/
Multi-family home for sale,"$1,765,000","1840 W Glenoaks Blvd, Glendale, CA 91201",1840 W Glenoaks Blvd,Glendale,CA,91201,8,4,"3,550",null,null,Multiple Occupancy,1944,0 spaces,null,"$1,681,563","$2,800/mo",$497,https://www.zillow.com/homedetails/1840-W-Glenoaks-Blvd-Glendale-CA-91201/20824802_zpid/
Multi-family home for sale,"$795,000","633 Clara St, Oakland, CA 94603",633 Clara St,Oakland,CA,94603,--,--,"3,234",null,null,Multiple Occupancy,1963,"Off-street, Covered",null,"$837,723","$2,400/mo",$246,https://www.zillow.com/homedetails/633-Clara-St-Oakland-CA-94603/24801201_zpid/
Multi-family home for sale,"$899,000","1710 Adeline St, Oakland, CA 94607",1710 Adeline St,Oakland,CA,94607,5,2,"2,102",null,null,Multiple Occupancy,1886,Covered,null,"$998,974","$2,700/mo",$428,https://www.zillow.com/homedetails/1710-Adeline-St-Oakland-CA-94607/24739500_zpid/
Multi-family home for sale,"$525,000","1210 Homewood Dr, Ukiah, CA 95482",1210 Homewood Dr,Ukiah,CA,95482,4,4,"2,000",null,null,Multiple Occupancy,1984,0 spaces,null,"$521,711","$1,833/mo",$263,https://www.zillow.com/homedetails/1210-Homewood-Dr-Ukiah-CA-95482/19197234_zpid/
Multi-family home for sale,"$895,000","3140 Sacramento Ave, South Lake Tahoe, CA 96150",3140 Sacramento Ave,SouthLakeTahoe,CA,96150,--,--,"2,880",null,null,Multiple Occupancy,1977,0 spaces,null,"$895,004",null,$311,https://www.zillow.com/homedetails/3140-Sacramento-Ave-South-Lake-Tahoe-CA-96150/2077292300_zpid/
Multi-family home for sale,"$575,000","7039 Passaic St, Huntington Park, CA 90255",7039 Passaic St,HuntingtonPark,CA,90255,4,2,"1,264",null,null,Multiple Occupancy,1923,Covered,null,"$579,925","$2,156/mo",$455,https://www.zillow.com/homedetails/7039-Passaic-St-Huntington-Park-CA-90255/21074433_zpid/
Multi-family home for sale,"$285,000","3951 E Dwight Way, Fresno, CA 93702",3951 E Dwight Way,Fresno,CA,93702,6,2,"2,256",null,null,Multiple Occupancy,1985,"Garage, Garage - Attached, Covered",null,"$285,098","$1,125/mo",$126,https://www.zillow.com/homedetails/3951-E-Dwight-Way-Fresno-CA-93702/82853208_zpid/
Multi-family home for sale,"$335,000","1533 N Erwin St, Ridgecrest, CA 93555",1533 N Erwin St,Ridgecrest,CA,93555,7,4,"2,982",null,null,Multiple Occupancy,1985,"Garage - Attached, Covered",null,"$335,001","$1,000/mo",$112,https://www.zillow.com/homedetails/1533-N-Erwin-St-Ridgecrest-CA-93555/19030690_zpid/
Multi-family home for sale,"$1,700,000","261 Bothun Rd, Turlock, CA 95380",261 Bothun Rd,Turlock,CA,95380,14,--,"3,222",null,null,Multiple Occupancy,1996,"Garage, Garage - Attached, Covered",$175/mo,"$1,700,011","$1,650/mo",$528,https://www.zillow.com/homedetails/261-Bothun-Rd-Turlock-CA-95380/300254710_zpid/
Multi-family home for sale,"$649,999","131 N Grand Ave, Los Angeles, CA 90731",131 N Grand Ave,LosAngeles,CA,90731,5,2,"1,400",null,null,Multiple Occupancy,1934,Covered,null,"$664,929","$2,150/mo",$464,https://www.zillow.com/homedetails/131-N-Grand-Ave-Los-Angeles-CA-90731/21306388_zpid/
Multi-family home for sale,"$1,548,000","4363-65 Temecula St, San Diego, CA 92107",4363-65 Temecula St,SanDiego,CA,92107,4,3,--,null,null,Multiple Occupancy,No Data,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/4363-65-Temecula-St-San-Diego-CA-92107/2076749378_zpid/
Multi-family home for sale,"$199,000","33074 Road 159, Ivanhoe, CA 93235",33074 Road 159,Ivanhoe,CA,93235,7,--,"1,432",null,null,Multiple Occupancy,1959,"Garage, Garage - Attached, Covered",null,"$199,000","$1,600/mo",$139,https://www.zillow.com/homedetails/33074-Road-159-Ivanhoe-CA-93235/80333618_zpid/
Multi-family home for sale,"$240,000","1016 Flower St, Bakersfield, CA 93305",1016 Flower St,Bakersfield,CA,93305,--,--,"2,106",null,null,Multiple Occupancy,1965,On-street,null,"$240,001",$950/mo,$114,https://www.zillow.com/homedetails/1016-Flower-St-Bakersfield-CA-93305/18929346_zpid/
Multi-family home for sale,"$1,695,000","541-543 37th Ave, San Francisco, CA 94121",541-543 37th Ave,SanFrancisco,CA,94121,5,3,"2,825",null,null,Multiple Occupancy,1912,Garage - Detached,null,"$1,791,967",null,$600,https://www.zillow.com/homedetails/541-543-37th-Ave-San-Francisco-CA-94121/2078024111_zpid/
Multi-family home for sale,"$435,000","361 W 16th St, San Bernardino, CA 92405",361 W 16th St,SanBernardino,CA,92405,5,4,"4,484",null,null,Multiple Occupancy,1912,"Garage, Garage - Detached, Off-street, Covered",null,"$435,003","$1,800/mo",$97,https://www.zillow.com/homedetails/361-W-16th-St-San-Bernardino-CA-92405/17232903_zpid/
Multi-family home for sale,"$398,000","601 Fort Sumpter Dr, Modesto, CA 95354",601 Fort Sumpter Dr,Modesto,CA,95354,4,--,--,null,null,Multiple Occupancy,1977,0 spaces,null,"$398,622","$1,095/mo",null,https://www.zillow.com/homedetails/601-Fort-Sumpter-Dr-Modesto-CA-95354/2083467362_zpid/
Multi-family home for sale,"$329,900","1860 Sunningdale Rd APT 30D, Seal Beach, CA 90740",1860 Sunningdale Rd APT 30D,SealBeach,CA,90740,2,1,"1,000",null,null,Multiple Occupancy,1960,0 spaces,null,null,null,$330,https://www.zillow.com/homedetails/1860-Sunningdale-Rd-APT-30D-Seal-Beach-CA-90740/2076807437_zpid/
Multi-family home for sale,"$270,000","327 Village Ave, Shafter, CA 93263",327 Village Ave,Shafter,CA,93263,--,--,"2,208",null,null,Multiple Occupancy,1959,0 spaces,null,"$270,001","$1,650/mo",$122,https://www.zillow.com/homedetails/327-Village-Ave-Shafter-CA-93263/18897889_zpid/
Multi-family home for sale,"$1,495,000","148-152 Julian Ave, San Francisco, CA 94103",148-152 Julian Ave,SanFrancisco,CA,94103,6,3,"3,480",null,null,Multiple Occupancy,1907,0 spaces,null,"$1,495,005",null,$430,https://www.zillow.com/homedetails/148-152-Julian-Ave-San-Francisco-CA-94103/2076850448_zpid/
Multi-family home for sale,"$1,099,000","1301 S. Hudson Ave, Los Angeles, CA 90019",1301 S. Hudson Ave,LosAngeles,CA,90019,4,3,"1,839",null,null,Multiple Occupancy,1923,"Garage - Detached, Covered",null,"$1,106,334","$2,900/mo",$598,https://www.zillow.com/homedetails/1301-S-Hudson-Ave-Los-Angeles-CA-90019/2101632674_zpid/
Multi-family home for sale,"$780,000","407 S Grevillea Ave, Inglewood, CA 90301",407 S Grevillea Ave,Inglewood,CA,90301,4,3,"1,260",null,null,Multiple Occupancy,1922,Covered,null,"$790,129","$2,495/mo",$619,https://www.zillow.com/homedetails/407-S-Grevillea-Ave-Inglewood-CA-90301/20336195_zpid/
Multi-family home for sale,"$835,000","4808 Toland Way, Los Angeles, CA 90042",4808 Toland Way,LosAngeles,CA,90042,4,3,"2,120",null,null,Multiple Occupancy,1921,"Garage, Off-street, On-street, Covered",null,"$841,067","$2,600/mo",$394,https://www.zillow.com/homedetails/4808-Toland-Way-Los-Angeles-CA-90042/20765255_zpid/
Multi-family home for sale,"$399,900","196 S C St, Porterville, CA 93257",196 S C St,Porterville,CA,93257,6,--,"2,700",null,null,Multiple Occupancy,1969,"Carport, Covered",null,"$393,731","$1,025/mo",$148,https://www.zillow.com/homedetails/196-S-C-St-Porterville-CA-93257/16295246_zpid/
Multi-family home for sale,"$1,300,000","15122 La Maida St, Sherman Oaks, CA 91403",15122 La Maida St,ShermanOaks,CA,91403,5,4,"2,600",null,null,Multiple Occupancy,1941,"Garage, Garage - Attached, Covered",null,"$1,301,040","$3,200/mo",$500,https://www.zillow.com/homedetails/15122-La-Maida-St-Sherman-Oaks-CA-91403/19983171_zpid/
Multi-family home for sale,"$495,000","509 Marlene St #511, Ukiah, CA 95482",509 Marlene St #511,Ukiah,CA,95482,4,2,"2,090",null,null,Multiple Occupancy,1994,0 spaces,null,"$491,899",null,$237,https://www.zillow.com/homedetails/509-Marlene-St-511-Ukiah-CA-95482/2076783100_zpid/
Multi-family home for sale,"$555,000","3527 E 3rd St, Los Angeles, CA 90063",3527 E 3rd St,LosAngeles,CA,90063,4,2,"1,168",null,null,Multiple Occupancy,1912,Covered,null,"$559,826","$2,250/mo",$475,https://www.zillow.com/homedetails/3527-E-3rd-St-Los-Angeles-CA-90063/20631634_zpid/
Multi-family home for sale,"$930,000","5919 Denver Ave, Los Angeles, CA 90044",5919 Denver Ave,LosAngeles,CA,90044,10,6,"3,475",null,null,Multiple Occupancy,2019,"Garage - Detached, Covered",null,"$916,618","$3,495/mo",$268,https://www.zillow.com/homedetails/5919-Denver-Ave-Los-Angeles-CA-90044/20929218_zpid/
Multi-family home for sale,"$1,050,000","539 W 77th St, Los Angeles, CA 90044",539 W 77th St,LosAngeles,CA,90044,10,5,"3,489",null,null,Multiple Occupancy,1922,0 spaces,null,"$1,038,640","$2,600/mo",$301,https://www.zillow.com/homedetails/539-W-77th-St-Los-Angeles-CA-90044/20939557_zpid/
Multi-family home for sale,"$445,000","10159 Ellenwood Ave, Sacramento, CA 95827",10159 Ellenwood Ave,Sacramento,CA,95827,4,--,"1,800",null,null,Multiple Occupancy,1963,"Garage, Garage - Attached, Covered",null,"$448,170","$1,550/mo",$247,https://www.zillow.com/homedetails/10159-Ellenwood-Ave-Sacramento-CA-95827/25894933_zpid/
Multi-family home for sale,"$775,000","3123 W 60th St, Los Angeles, CA 90043",3123 W 60th St,LosAngeles,CA,90043,6,3,"2,544",null,null,Multiple Occupancy,1922,"Carport, Covered",null,"$775,006","$2,550/mo",$305,https://www.zillow.com/homedetails/3123-W-60th-St-Los-Angeles-CA-90043/20326019_zpid/
Multi-family home for sale,"$699,900","1621 T St, Sacramento, CA 95811",1621 T St,Sacramento,CA,95811,3,--,"1,205",null,null,Multiple Occupancy,1918,0 spaces,null,"$700,011","$1,845/mo",$581,https://www.zillow.com/homedetails/1621-T-St-Sacramento-CA-95811/25788705_zpid/
Multi-family home for sale,"$685,000","3707-21 Euclid Ave, San Diego, CA 92105",3707-21 Euclid Ave,SanDiego,CA,92105,3,3,"1,192",null,null,Multiple Occupancy,1948,0 spaces,null,"$685,005","$2,495/mo",$575,https://www.zillow.com/homedetails/3707-21-Euclid-Ave-San-Diego-CA-92105/295356624_zpid/
Multi-family home for sale,"$280,000","547 N Echo Ave, Fresno, CA 93728",547 N Echo Ave,Fresno,CA,93728,4,3,"1,593",null,null,Multiple Occupancy,1918,"Garage, Garage - Attached",null,"$280,002",$950/mo,$176,https://www.zillow.com/homedetails/547-N-Echo-Ave-Fresno-CA-93728/82854930_zpid/
Multi-family home for sale,"$635,000","15427 Sheila St, Moreno Valley, CA 92551",15427 Sheila St,MorenoValley,CA,92551,8,4,"3,648",null,null,Multiple Occupancy,1970,Covered,null,"$628,883","$2,695/mo",$174,https://www.zillow.com/homedetails/15427-Sheila-St-Moreno-Valley-CA-92551/2109593851_zpid/
Multi-family home for sale,"$225,000","34436 Millwood Dr, Woodlake, CA 93286",34436 Millwood Dr,Woodlake,CA,93286,6,--,"2,700",null,null,Multiple Occupancy,No Data,0 spaces,null,"$223,014",null,$83,https://www.zillow.com/homedetails/34436-Millwood-Dr-Woodlake-CA-93286/2086824256_zpid/
Contingent,"$679,000","6814 Ira Ave, Bell Gardens, CA 90201",6814 Ira Ave,BellGardens,CA,90201,6,2,"1,722",null,null,Multiple Occupancy,1920,Covered,null,"$682,441",null,$394,https://www.zillow.com/homedetails/6814-Ira-Ave-Bell-Gardens-CA-90201/21078073_zpid/
Multi-family home for sale,"$1,425,000","1711 E 8th St, Davis, CA 95616",1711 E 8th St,Davis,CA,95616,8,--,--,null,null,Multiple Occupancy,1961,0 spaces,null,"$1,425,003","$2,000/mo",null,https://www.zillow.com/homedetails/1711-E-8th-St-Davis-CA-95616/2091521384_zpid/
Multi-family home for sale,"$999,999","17082 5th St #1, Sunset Beach, CA 90742",17082 5th St #1,SunsetBeach,CA,90742,4,2,"1,260",null,null,Multiple Occupancy,1935,0 spaces,null,"$1,000,004",null,$794,https://www.zillow.com/homedetails/17082-5th-St-1-Sunset-Beach-CA-90742/2088772131_zpid/
Multi-family home for sale,"$490,000","938 Florida St #A, Vallejo, CA 94590",938 Florida St #A,Vallejo,CA,94590,3,2,"1,480",null,null,Multiple Occupancy,1910,0 spaces,null,"$503,027",null,$331,https://www.zillow.com/homedetails/938-Florida-St-A-Vallejo-CA-94590/2077548482_zpid/
Multi-family home for sale,"$700,000","3198 E Fox Run Way, San Diego, CA 92111",3198 E Fox Run Way,SanDiego,CA,92111,4,3,"2,061",null,null,Multiple Occupancy,1983,"Garage, Covered",$143/mo,"$702,680","$3,500/mo",$340,https://www.zillow.com/homedetails/3198-E-Fox-Run-Way-San-Diego-CA-92111/16928795_zpid/
Contingent,"$280,000","1120 W 4th St, Chico, CA 95928",1120 W 4th St,Chico,CA,95928,3,2,"1,000",null,null,Multiple Occupancy,1901,Off-street,null,"$280,002",null,$280,https://www.zillow.com/homedetails/1120-W-4th-St-Chico-CA-95928/18216327_zpid/
Multi-family home for sale,"$185,000","2319 Monterey St, Bakersfield, CA 93306",2319 Monterey St,Bakersfield,CA,93306,4,2,"1,598",null,null,Multiple Occupancy,1926,"Garage - Attached, Covered",null,"$183,125","$1,149/mo",$116,https://www.zillow.com/homedetails/2319-Monterey-St-Bakersfield-CA-93306/18936104_zpid/
