Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Zillow_price/sqft,House_website
Contingent,"$699,900","16827 Sorrel Way, Morgan Hill, CA 95037",16827 Sorrel Way,MorganHill,CA,95037,3,3,"1,716","1,894 sqft",1894.0,Townhouse,1986,"Garage, Garage - Attached, Covered",$447/mo,"$711,653",$408,https://www.zillow.com/homedetails/16827-Sorrel-Way-Morgan-Hill-CA-95037/19861481_zpid/
Townhouse for sale,"$315,000","5140 N River Rd UNIT F, Oceanside, CA 92057",5140 N River Rd UNIT F,Oceanside,CA,92057,2,2,992,3.45 Acres,150282.0,Townhouse,1984,"Garage, Covered",$340/mo,"$315,002",$318,https://www.zillow.com/homedetails/5140-N-River-Rd-UNIT-F-Oceanside-CA-92057/16569008_zpid/
Townhouse for sale,"$489,000","2485 Calle Cita, Camarillo, CA 93010",2485 Calle Cita,Camarillo,CA,93010,3,2,"1,086",0.30 Acres,13068.0,Townhouse,1984,"Garage, Covered",$310/mo,"$500,000",$450,https://www.zillow.com/homedetails/2485-Calle-Cita-Camarillo-CA-93010/16361532_zpid/
Contingent,"$695,000","3181 N Sunrise Ct, Orange, CA 92865",3181 N Sunrise Ct,Orange,CA,92865,3,3,"2,059","2,199 sqft",2199.0,Townhouse,2010,"Garage, Garage - Attached, Covered",$132/mo,"$699,894",$338,https://www.zillow.com/homedetails/3181-N-Sunrise-Ct-Orange-CA-92865/83310837_zpid/
Contingent,"$410,000","25885 Trabuco Rd APT 29, Lake Forest, CA 92630",25885 Trabuco Rd APT 29,LakeForest,CA,92630,2,2,"1,190","1,000 sqft",1000.0,Townhouse,1979,"Carport, Covered",$390/mo,"$410,002",$345,https://www.zillow.com/homedetails/25885-Trabuco-Rd-APT-29-Lake-Forest-CA-92630/25661900_zpid/
Townhouse for sale,"$789,000","116 Spyglass Hill Rd, San Jose, CA 95127",116 Spyglass Hill Rd,SanJose,CA,95127,3,2,"1,703","2,252 sqft",2252.0,Townhouse,1980,"Garage, Garage - Attached, Covered",$520/mo,"$798,298",$463,https://www.zillow.com/homedetails/116-Spyglass-Hill-Rd-San-Jose-CA-95127/19785079_zpid/
Townhouse for sale,"$465,000","1418 E Florida St APT 2, Long Beach, CA 90802",1418 E Florida St APT 2,LongBeach,CA,90802,2,2,964,"7,470 sqft",7470.0,Townhouse,1981,"Garage - Attached, Covered",$322/mo,"$470,812",$482,https://www.zillow.com/homedetails/1418-E-Florida-St-APT-2-Long-Beach-CA-90802/21237946_zpid/
Townhouse for sale,"$576,000","5139 Balboa Blvd UNIT 10, Los Angeles, CA 91316",5139 Balboa Blvd UNIT 10,LosAngeles,CA,91316,3,3,"1,695",1.29 Acres,56192.4,Townhouse,1974,"Garage - Attached, Covered",$390/mo,"$577,562",$340,https://www.zillow.com/homedetails/5139-Balboa-Blvd-UNIT-10-Los-Angeles-CA-91316/19979683_zpid/
New construction,"$372,900+","Plan 1 Plan, Suwerte",Plan 1 Plan,Suwerte,null,null,2,3,"1,192",No Data,null,Townhouse,2021,Covered,$266/mo,null,$313,https://www.zillow.com/community/suwerte/2087663804_zpid/
Townhouse for sale,"$250,000","5006 Greenberry Dr, Sacramento, CA 95841",5006 Greenberry Dr,Sacramento,CA,95841,4,2,"1,449","1,141 sqft",1141.0,Townhouse,1974,"Garage, Carport, Covered",$263/mo,"$265,019",$173,https://www.zillow.com/homedetails/5006-Greenberry-Dr-Sacramento-CA-95841/26028000_zpid/
New construction,"$447,990+","Tesoro ; Residence 1 Plan, Tesoro at Vista del Sur",Tesoro ; Residence 1 Plan,TesoroatVistadelSur,null,null,3,3,"1,410",No Data,null,Townhouse,2021,"Garage - Attached, Covered",null,null,$318,https://www.zillow.com/community/tesoro-at-vista-del-sur/2076743299_zpid/
New construction,"$524,900","12756 Torch St, Baldwin Park, CA 91706",12756 Torch St,BaldwinPark,CA,91706,3,4,"1,738",901 sqft,901.0,Townhouse,2020,"Garage, Garage - Attached, Covered",$249/mo,"$527,871",$302,https://www.zillow.com/homedetails/12756-Torch-St-Baldwin-Park-CA-91706/21600011_zpid/
Townhouse for sale,"$689,000","2450 Vista Hogar, Newport Beach, CA 92660",2450 Vista Hogar,NewportBeach,CA,92660,3,2,"1,260","1,289 sqft",1289.0,Townhouse,1965,"Garage, Garage - Attached, Covered",$290/mo,"$689,003",$547,https://www.zillow.com/homedetails/2450-Vista-Hogar-Newport-Beach-CA-92660/25478225_zpid/
New construction,"$380,000+","Residence 3 Plan, Cerro at Rancho Soleo",Residence 3 Plan,CerroatRanchoSoleo,null,null,2,2,"1,372",No Data,null,Townhouse,2021,Covered,null,null,$277,https://www.zillow.com/community/cerro-at-rancho-soleo/2080511483_zpid/
New construction,"$460,990+","Plan 2138 Modeled Plan, Citrus Grove",Plan 2138 Modeled Plan,CitrusGrove,null,null,3,3,"2,138",No Data,null,Townhouse,2021,Covered,null,null,$216,https://www.zillow.com/community/citrus-grove/2076743491_zpid/
New construction,"$487,990+","Tesoro ; Residence 3 Plan, Tesoro at Vista del Sur",Tesoro ; Residence 3 Plan,TesoroatVistadelSur,null,null,3,3,"1,600",No Data,null,Townhouse,2021,"Garage - Attached, Covered",null,null,$305,https://www.zillow.com/community/tesoro-at-vista-del-sur/2076743301_zpid/
New construction,"$409,880+","Residence 2 Plan, Indigo at Canvas Park at New Haven",Residence 2 Plan,IndigoatCanvasParkatNewHaven,null,null,3,2,"1,403",No Data,null,Townhouse,2021,Covered,null,null,$292,https://www.zillow.com/community/indigo-at-canvas-park-at-new-haven/2080441897_zpid/
Townhouse for sale,"$415,000","4626 Hartley St APT 5, San Diego, CA 92102",4626 Hartley St APT 5,SanDiego,CA,92102,2,3,"1,132",0.25 Acres,10890.0,Townhouse,1995,"Garage, Garage - Attached, Covered",$275/mo,"$425,362",$367,https://www.zillow.com/homedetails/4626-Hartley-St-APT-5-San-Diego-CA-92102/63778108_zpid/
Townhouse for sale,"$565,000","5180 Banbury Cir, La Palma, CA 90623",5180 Banbury Cir,LaPalma,CA,90623,3,2,"1,315","1,515 sqft",1515.0,Townhouse,1971,"Garage, Garage - Attached, Covered",$250/mo,"$565,107",$430,https://www.zillow.com/homedetails/5180-Banbury-Cir-La-Palma-CA-90623/25338589_zpid/
Townhouse for sale,"$469,999","10314 Caminito Banyon, San Diego, CA 92131",10314 Caminito Banyon,SanDiego,CA,92131,2,2,"1,102",16.60 Acres,723096.0,Townhouse,1973,"Garage, Carport, Garage - Attached, Covered",$498/mo,"$471,937",$426,https://www.zillow.com/homedetails/10314-Caminito-Banyon-San-Diego-CA-92131/16866954_zpid/
For sale by owner,"$998,000","940 Agate St, San Diego, CA 92109",940 Agate St,SanDiego,CA,92109,3,3,"1,302","5,663 sqft",5663.0,Townhouse,1992,"Garage, Garage - Attached, Off-street, Covered",$225/mo,"$818,695",$767,https://www.zillow.com/homedetails/940-Agate-St-San-Diego-CA-92109/16907971_zpid/
For sale by owner,"$1,355,000","736 F Ave UNIT 2, Coronado, CA 92118",736 F Ave UNIT 2,Coronado,CA,92118,3,3,"1,651","6,970 sqft",6970.0,Townhouse,1985,"Garage, Garage - Attached, Covered",$400/mo,"$1,919,216",$821,https://www.zillow.com/homedetails/736-F-Ave-UNIT-2-Coronado-CA-92118/17071555_zpid/
Townhouse for sale,"$559,000","1522 S Baldwin Ave UNIT 18, Arcadia, CA 91007",1522 S Baldwin Ave UNIT 18,Arcadia,CA,91007,2,3,"1,074",0.51 Acres,22215.6,Townhouse,1988,"Garage - Attached, Covered",$220/mo,"$565,987",$520,https://www.zillow.com/homedetails/1522-S-Baldwin-Ave-UNIT-18-Arcadia-CA-91007/20894729_zpid/
Townhouse for sale,"$569,000","12752 N Watt Ln, Sylmar, CA 91342",12752 N Watt Ln,Sylmar,CA,91342,5,4,"1,920",No Data,null,Townhouse,2019,"Garage - Attached, Covered",$295/mo,"$570,174",$296,https://www.zillow.com/homedetails/12752-N-Watt-Ln-Sylmar-CA-91342/2077375946_zpid/
Townhouse for sale,"$525,000","17519 Wickman Pl, San Lorenzo, CA 94580",17519 Wickman Pl,SanLorenzo,CA,94580,3,3,"1,453",940 sqft,940.0,Townhouse,1971,"Carport, Covered",$338/mo,"$545,222",$361,https://www.zillow.com/homedetails/17519-Wickman-Pl-San-Lorenzo-CA-94580/24960949_zpid/
Contingent,"$629,000","400 Monterey Rd UNIT 17, Glendale, CA 91206",400 Monterey Rd UNIT 17,Glendale,CA,91206,3,3,"1,409",0.62 Acres,27007.2,Townhouse,1984,"Garage - Attached, Covered",$330/mo,"$638,751",$446,https://www.zillow.com/homedetails/400-Monterey-Rd-UNIT-17-Glendale-CA-91206/20834864_zpid/
For sale by owner,"$619,900","12037 Tivoli Park Row UNIT 2, San Diego, CA 92128",12037 Tivoli Park Row UNIT 2,SanDiego,CA,92128,2,2,"1,440",2.12 Acres,92347.2,Townhouse,1995,"Garage, Garage - Attached, Covered",$366/mo,"$609,452",$430,https://www.zillow.com/homedetails/12037-Tivoli-Park-Row-UNIT-2-San-Diego-CA-92128/16800830_zpid/
New construction,"$2,599,000","935 15th St #B, Hermosa Beach, CA 90254",935 15th St #B,HermosaBeach,CA,90254,4,5,"3,300","5,702 sqft",5702.0,Townhouse,2020,"Garage - Attached, Covered",$246/mo,"$2,560,291",$788,https://www.zillow.com/homedetails/935-15th-St-B-Hermosa-Beach-CA-90254/2076869674_zpid/
Townhouse for sale,"$950,000","551 Silver Oak Ln, Danville, CA 94506",551 Silver Oak Ln,Danville,CA,94506,3,3,"1,991","2,800 sqft",2800.0,Townhouse,1984,"Garage, Garage - Attached, Covered",$400/mo,"$956,838",$477,https://www.zillow.com/homedetails/551-Silver-Oak-Ln-Danville-CA-94506/18435709_zpid/
Townhouse for sale,"$425,000","7035 Woodley Ave UNIT 120, Los Angeles, CA 91406",7035 Woodley Ave UNIT 120,LosAngeles,CA,91406,3,3,"1,216",0.87 Acres,37897.2,Townhouse,1989,"Garage - Detached, Covered",$482/mo,"$430,859",$350,https://www.zillow.com/homedetails/7035-Woodley-Ave-UNIT-120-Los-Angeles-CA-91406/19962766_zpid/
Townhouse for sale,"$640,000","4780 35th St APT 3, San Diego, CA 92116",4780 35th St APT 3,SanDiego,CA,92116,3,3,"1,536","6,098 sqft",6098.0,Townhouse,1992,"Garage, Covered",$200/mo,"$640,098",$417,https://www.zillow.com/homedetails/4780-35th-St-APT-3-San-Diego-CA-92116/16948772_zpid/
Townhouse for sale,"$479,999","28874 Conejo View Dr, Agoura Hills, CA 91301",28874 Conejo View Dr,AgouraHills,CA,91301,2,2,981,4.84 Acres,210830.4,Townhouse,1976,"Carport, Covered",null,"$482,652",$489,https://www.zillow.com/homedetails/28874-Conejo-View-Dr-Agoura-Hills-CA-91301/19882055_zpid/
Townhouse for sale,"$475,000","775 Teakwood Ln, San Dimas, CA 91773",775 Teakwood Ln,SanDimas,CA,91773,3,3,"1,496","1,788 sqft",1788.0,Townhouse,1974,"Garage - Detached, Covered",$309/mo,"$483,077",$318,https://www.zillow.com/homedetails/775-Teakwood-Ln-San-Dimas-CA-91773/21527382_zpid/
New construction,"$614,449","1654 S Lewis St, Anaheim, CA 92805",1654 S Lewis St,Anaheim,CA,92805,2,3,"1,554",No Data,null,Townhouse,2020,"Garage - Attached, Covered",null,null,$395,https://www.zillow.com/homedetails/1654-S-Lewis-St-Anaheim-CA-92805/2077056253_zpid/
Townhouse for sale,"$1,799,000","1639 Prospect Ave, Hermosa Beach, CA 90254",1639 Prospect Ave,HermosaBeach,CA,90254,3,4,"2,350","4,626 sqft",4626.0,Townhouse,1991,"Garage - Attached, Covered",null,"$1,799,016",$766,https://www.zillow.com/homedetails/1639-Prospect-Ave-Hermosa-Beach-CA-90254/20426110_zpid/
Townhouse for sale,"$689,999","2406 Aperture Cir, San Diego, CA 92108",2406 Aperture Cir,SanDiego,CA,92108,3,3,"1,306",7.75 Acres,337590.0,Townhouse,2015,"Garage - Attached, Covered",$230/mo,"$692,028",$528,https://www.zillow.com/homedetails/2406-Aperture-Cir-San-Diego-CA-92108/122074987_zpid/
Townhouse for sale,"$149,000","7108 Chandler Dr, Sacramento, CA 95828",7108 Chandler Dr,Sacramento,CA,95828,2,1,"1,035","1,036 sqft",1036.0,Townhouse,1972,"Garage, Carport, Covered",$250/mo,"$149,000",$144,https://www.zillow.com/homedetails/7108-Chandler-Dr-Sacramento-CA-95828/25844117_zpid/
Townhouse for sale,"$799,000","137 Outlook Cir, Pacifica, CA 94044",137 Outlook Cir,Pacifica,CA,94044,1,1,939,13.92 Acres,606355.2,Townhouse,1995,Garage - Attached,$459/mo,"$843,165",$851,https://www.zillow.com/homedetails/137-Outlook-Cir-Pacifica-CA-94044/2077014021_zpid/
Townhouse for sale,"$1,248,000","125 Connemara Way APT 126, Sunnyvale, CA 94087",125 Connemara Way APT 126,Sunnyvale,CA,94087,3,2,"1,355","1,637 sqft",1637.0,Townhouse,1971,"Garage, Carport",$37/mo,"$1,260,821",$921,https://www.zillow.com/homedetails/125-Connemara-Way-APT-126-Sunnyvale-CA-94087/19614364_zpid/
Townhouse for sale,"$846,900","10 Forest, Irvine, CA 92612",10 Forest,Irvine,CA,92612,3,2,"1,532","3,798 sqft",3798.0,Townhouse,1974,"Garage, Garage - Attached, Covered",$241/mo,"$846,902",$553,https://www.zillow.com/homedetails/10-Forest-Irvine-CA-92612/25493678_zpid/
New construction,"$436,990+","Plan 1984 Plan, Citrus Grove",Plan 1984 Plan,CitrusGrove,null,null,3,3,"1,984",No Data,null,Townhouse,2021,Covered,null,null,$220,https://www.zillow.com/community/citrus-grove/2076743492_zpid/
Contingent,"$389,000","13701 Hubbard St UNIT 16, Los Angeles, CA 91342",13701 Hubbard St UNIT 16,LosAngeles,CA,91342,2,2,"1,005",3.50 Acres,152460.0,Townhouse,1980,"Garage - Attached, Covered",$330/mo,"$392,465",$387,https://www.zillow.com/homedetails/13701-Hubbard-St-UNIT-16-Los-Angeles-CA-91342/20073149_zpid/
Townhouse for sale,"$699,800","24612 Avignon Dr, Santa Clarita, CA 91355",24612 Avignon Dr,SantaClarita,CA,91355,2,3,"1,919",3.10 Acres,135036.0,Townhouse,1999,"Garage - Attached, Covered",$388/mo,"$708,888",$365,https://www.zillow.com/homedetails/24612-Avignon-Dr-Santa-Clarita-CA-91355/20228808_zpid/
Townhouse for sale,"$514,950","4744 Ben Ave UNIT 6, Los Angeles, CA 91607",4744 Ben Ave UNIT 6,LosAngeles,CA,91607,2,2,871,"10,341 sqft",10341.0,Townhouse,1986,"Garage, Covered",$225/mo,"$518,841",$591,https://www.zillow.com/homedetails/4744-Ben-Ave-UNIT-6-Los-Angeles-CA-91607/20019862_zpid/
Townhouse for sale,"$599,900","691 Concord Pl, Pleasanton, CA 94566",691 Concord Pl,Pleasanton,CA,94566,2,2,"1,096",771 sqft,771.0,Townhouse,1985,"Carport, Covered",$298/mo,"$600,005",$547,https://www.zillow.com/homedetails/691-Concord-Pl-Pleasanton-CA-94566/25077197_zpid/
Townhouse for sale,"$829,000","1034 Marianas Ln, Alameda, CA 94502",1034 Marianas Ln,Alameda,CA,94502,3,3,"1,766","1,694 sqft",1694.0,Townhouse,1971,"Garage, Garage - Detached, Covered",$425/mo,"$872,064",$469,https://www.zillow.com/homedetails/1034-Marianas-Ln-Alameda-CA-94502/24866311_zpid/
New construction,"$544,990+","Muros with Loft Plan, Barcelona",Muros with Loft Plan,Barcelona,null,null,4,3,"1,989",No Data,null,Townhouse,2021,Covered,null,null,$274,https://www.zillow.com/community/barcelona/2084312581_zpid/
Townhouse for sale,"$529,000","1819 Borrego Dr, West Covina, CA 91791",1819 Borrego Dr,WestCovina,CA,91791,3,3,"1,615",4.85 Acres,211266.0,Townhouse,1990,"Garage - Attached, Covered",$275/mo,"$535,781",$328,https://www.zillow.com/homedetails/1819-Borrego-Dr-West-Covina-CA-91791/21576062_zpid/
Townhouse for sale,"$319,000","6049 Arroyo Rd UNIT 3, Palm Springs, CA 92264",6049 Arroyo Rd UNIT 3,PalmSprings,CA,92264,3,2,"1,327",871 sqft,871.0,Townhouse,1972,"Carport, Covered",$350/mo,"$319,001",$240,https://www.zillow.com/homedetails/6049-Arroyo-Rd-UNIT-3-Palm-Springs-CA-92264/18135600_zpid/
Contingent,"$484,000","34 Birchwood Ln, Aliso Viejo, CA 92656",34 Birchwood Ln,AlisoViejo,CA,92656,3,2,"1,174",853 sqft,853.0,Townhouse,1982,"Carport, Covered",$330/mo,"$489,204",$412,https://www.zillow.com/homedetails/34-Birchwood-Ln-Aliso-Viejo-CA-92656/25550609_zpid/
New construction,"$758,990","360 Transport, Tustin, CA 92782",360 Transport,Tustin,CA,92782,3,3,"1,722","1,720 sqft",1720.0,Townhouse,No Data,"Garage - Attached, Covered",$332/mo,null,$441,https://www.zillow.com/homedetails/360-Transport-Tustin-CA-92782/2076740706_zpid/
Townhouse for sale,"$628,000","1010 Bertolone Ct, San Jose, CA 95122",1010 Bertolone Ct,SanJose,CA,95122,2,3,"1,098","1,363 sqft",1363.0,Townhouse,1991,"Garage, Garage - Attached, Covered",$165/mo,"$636,645",$572,https://www.zillow.com/homedetails/1010-Bertolone-Ct-San-Jose-CA-95122/19714409_zpid/
Townhouse for sale,"$559,000","1509 Calabria St, Santee, CA 92071",1509 Calabria St,Santee,CA,92071,3,4,"1,537",0.86 Acres,37461.6,Townhouse,2010,"Garage, Garage - Attached, Covered",$362/mo,"$564,534",$364,https://www.zillow.com/homedetails/1509-Calabria-St-Santee-CA-92071/95063759_zpid/
Townhouse for sale,"$615,000","602 Rainier Way #208, Costa Mesa, CA 92626",602 Rainier Way #208,CostaMesa,CA,92626,3,3,"1,484",No Data,null,Townhouse,1976,"Garage, Garage - Attached, Covered",$376/mo,"$625,881",$414,https://www.zillow.com/homedetails/602-Rainier-Way-208-Costa-Mesa-CA-92626/25704933_zpid/
Townhouse for sale,"$530,000","2159 W Banbury Cir, Anaheim, CA 92804",2159 W Banbury Cir,Anaheim,CA,92804,4,3,"1,525","2,461 sqft",2461.0,Townhouse,1972,"Garage, Garage - Attached, Covered",$259/mo,"$533,955",$348,https://www.zillow.com/homedetails/2159-W-Banbury-Cir-Anaheim-CA-92804/25224648_zpid/
Townhouse for sale,"$299,000","3115 N Lake Blvd #69, Tahoe City, CA 96145",3115 N Lake Blvd #69,TahoeCity,CA,96145,2,1.5,778,644 sqft,644.0,Townhouse,1974,Off-street,null,"$301,789",$384,https://www.zillow.com/homedetails/3115-N-Lake-Blvd-69-Tahoe-City-CA-96145/17700983_zpid/
Townhouse for sale,"$499,000","3620 Windsong St, El Monte, CA 91732",3620 Windsong St,ElMonte,CA,91732,3,3,"1,433","1,986 sqft",1986.0,Townhouse,1988,"Garage - Attached, Covered",$300/mo,"$510,415",$348,https://www.zillow.com/homedetails/3620-Windsong-St-El-Monte-CA-91732/21599797_zpid/
New construction,"$1,895,000","3107 Blossom Ln, Redondo Beach, CA 90278",3107 Blossom Ln,RedondoBeach,CA,90278,5,5,"3,010","7,509 sqft",7509.0,Townhouse,2020,"Garage - Attached, Covered",$75/mo,"$1,895,016",$630,https://www.zillow.com/homedetails/3107-Blossom-Ln-Redondo-Beach-CA-90278/2076969078_zpid/
For sale by owner,"$779,900","144 Calle Cuervo, San Clemente, CA 92672",144 Calle Cuervo,SanClemente,CA,92672,3,3,"1,672","1,728 sqft",1728.0,Townhouse,1974,"Garage, Garage - Attached, Covered",$410/mo,"$795,477",$466,https://www.zillow.com/homedetails/144-Calle-Cuervo-San-Clemente-CA-92672/25595039_zpid/
Townhouse for sale,"$725,000","21545 Erwin St UNIT 106, Los Angeles, CA 91367",21545 Erwin St UNIT 106,LosAngeles,CA,91367,3,3,"1,635",2.58 Acres,112384.8,Townhouse,1979,Covered,$435/mo,"$732,262",$443,https://www.zillow.com/homedetails/21545-Erwin-St-UNIT-106-Los-Angeles-CA-91367/19928748_zpid/
Townhouse for sale,"$539,000","969 Legend Terrace, Davis, CA 95616",969 Legend Terrace,Davis,CA,95616,2,3,"1,404","1,141 sqft",1141.0,Townhouse,2016,"Garage - Attached, Covered",$257/mo,"$474,230",$384,https://www.zillow.com/homedetails/969-Legend-Terrace-Davis-CA-95616/2095822931_zpid/
Contingent,"$549,900","22921 Galaxy Ln #27, Lake Forest, CA 92630",22921 Galaxy Ln #27,LakeForest,CA,92630,3,3,"1,325",16.56 Acres,721353.6,Townhouse,1976,"Garage - Attached, Covered",$350/mo,"$563,984",$415,https://www.zillow.com/homedetails/22921-Galaxy-Ln-27-Lake-Forest-CA-92630/2076821358_zpid/
New construction,"$439,000+","Residence 3 Plan, Hazel at The Preserve in Chino",Residence 3 Plan,HazelatThePreserveinChino,null,null,3,3,"1,806",No Data,null,Townhouse,2021,Covered,null,null,$243,https://www.zillow.com/community/hazel-at-preserve-in-chino/2080511494_zpid/
Townhouse for sale,"$539,900","18741 Hatteras St UNIT 1, Los Angeles, CA 91356",18741 Hatteras St UNIT 1,LosAngeles,CA,91356,2,3,"1,465",4.00 Acres,174240.0,Townhouse,1981,"Garage - Attached, Covered",$450/mo,"$544,601",$369,https://www.zillow.com/homedetails/18741-Hatteras-St-UNIT-1-Los-Angeles-CA-91356/19933460_zpid/
Townhouse for sale,"$675,000","725 Granlibakken Rd #71, Tahoe City, CA 96145",725 Granlibakken Rd #71,TahoeCity,CA,96145,3,3,"1,224","6,534 sqft",6534.0,Townhouse,1973,0 spaces,$803/mo,"$670,754",$551,https://www.zillow.com/homedetails/725-Granlibakken-Rd-71-Tahoe-City-CA-96145/17702915_zpid/
Townhouse for sale,"$255,000","4053 Dale Rd #D, Modesto, CA 95356",4053 Dale Rd #D,Modesto,CA,95356,3,3,"1,336",866 sqft,866.0,Townhouse,2008,"Carport, Covered",$365/mo,"$255,858",$191,https://www.zillow.com/homedetails/4053-Dale-Rd-D-Modesto-CA-95356/2076777321_zpid/
Townhouse for sale,"$355,000","511 Del Valle Cir, El Sobrante, CA 94803",511 Del Valle Cir,ElSobrante,CA,94803,1,2,"1,046",428 sqft,428.0,Townhouse,1980,"Garage, Carport, Covered",$36/mo,"$355,002",$339,https://www.zillow.com/homedetails/511-Del-Valle-Cir-El-Sobrante-CA-94803/18523359_zpid/
Townhouse for sale,"$778,000","117 Fanuncio Ln, Hayward, CA 94544",117 Fanuncio Ln,Hayward,CA,94544,3,3,"1,817","1,398 sqft",1398.0,Townhouse,2018,Garage - Attached,$330/mo,"$803,697",$428,https://www.zillow.com/homedetails/117-Fanuncio-Ln-Hayward-CA-94544/2083026294_zpid/
Townhouse for sale,"$725,000","2931 Plaza Del Amo UNIT 128, Torrance, CA 90503",2931 Plaza Del Amo UNIT 128,Torrance,CA,90503,2,3,"1,361",2.94 Acres,128066.4,Townhouse,1985,"Garage - Attached, Covered",$310/mo,"$735,851",$533,https://www.zillow.com/homedetails/2931-Plaza-Del-Amo-UNIT-128-Torrance-CA-90503/21271478_zpid/
Townhouse for sale,"$410,000","9886 Arrow Rte UNIT 2, Rancho Cucamonga, CA 91730",9886 Arrow Rte UNIT 2,RanchoCucamonga,CA,91730,3,3,"1,427","1,428 sqft",1428.0,Townhouse,1993,"Garage, Garage - Attached, Covered",$300/mo,"$410,003",$287,https://www.zillow.com/homedetails/9886-Arrow-Rte-UNIT-2-Rancho-Cucamonga-CA-91730/17296544_zpid/
Contingent,"$580,000","23948 Brescia Dr, Valencia, CA 91354",23948 Brescia Dr,Valencia,CA,91354,4,3,"1,940",16.77 Acres,730501.2,Townhouse,2008,"Garage - Attached, Covered",$273/mo,"$585,686",$299,https://www.zillow.com/homedetails/23948-Brescia-Dr-Valencia-CA-91354/81959031_zpid/
Townhouse for sale,"$495,000","4499 Brisbane Way UNIT 2, Oceanside, CA 92058",4499 Brisbane Way UNIT 2,Oceanside,CA,92058,4,3,"1,837",1.91 Acres,83199.6,Townhouse,2003,"Garage, Garage - Attached, Covered",$291/mo,"$498,960",$269,https://www.zillow.com/homedetails/4499-Brisbane-Way-UNIT-2-Oceanside-CA-92058/61901176_zpid/
Contingent,"$455,000","1861 Connecticut St, West Covina, CA 91792",1861 Connecticut St,WestCovina,CA,91792,2,2,"1,058","1,306 sqft",1306.0,Townhouse,1978,"Garage, Garage - Attached, Covered",$290/mo,"$465,111",$430,https://www.zillow.com/homedetails/1861-Connecticut-St-West-Covina-CA-91792/21685706_zpid/
Townhouse for sale,"$579,499","3468 Smoketree Commons, Pleasanton, CA 94566",3468 Smoketree Commons,Pleasanton,CA,94566,2,2,856,0.52 Acres,22651.2,Townhouse,1989,"Garage - Attached, Covered",$419/mo,"$593,434",$677,https://www.zillow.com/homedetails/3468-Smoketree-Commons-Pleasanton-CA-94566/2114419536_zpid/
Townhouse for sale,"$682,682","4015 Gold Run Way, San Jose, CA 95136",4015 Gold Run Way,SanJose,CA,95136,3,2,"1,272",No Data,null,Townhouse,1973,0 spaces,null,null,$537,https://www.zillow.com/homedetails/4015-Gold-Run-Way-San-Jose-CA-95136/2077300692_zpid/
Townhouse for sale,"$530,000","305 Rock Creek Way, Pleasant Hill, CA 94523",305 Rock Creek Way,PleasantHill,CA,94523,2,3,"1,162",764 sqft,764.0,Townhouse,1985,"Garage, Garage - Attached, Covered",$440/mo,"$530,004",$456,https://www.zillow.com/homedetails/305-Rock-Creek-Way-Pleasant-Hill-CA-94523/18365345_zpid/
Contingent,"$699,950","18006 Hillwood Ln, Morgan Hill, CA 95037",18006 Hillwood Ln,MorganHill,CA,95037,3,3,"1,759","1,790 sqft",1790.0,Townhouse,1984,"Garage, Garage - Attached, Covered",$290/mo,"$709,473",$398,https://www.zillow.com/homedetails/18006-Hillwood-Ln-Morgan-Hill-CA-95037/19848309_zpid/
Contingent,"$520,000","630 W Queen St UNIT 1, Inglewood, CA 90301",630 W Queen St UNIT 1,Inglewood,CA,90301,2,2,"1,147",0.55 Acres,23958.0,Townhouse,1980,"Garage - Attached, Covered",$300/mo,"$522,785",$453,https://www.zillow.com/homedetails/630-W-Queen-St-UNIT-1-Inglewood-CA-90301/20334887_zpid/
Townhouse for sale,"$459,000","2910 S Greenville St UNIT H, Santa Ana, CA 92704",2910 S Greenville St UNIT H,SantaAna,CA,92704,2,2,921,"1,219 sqft",1219.0,Townhouse,1974,"Garage, Garage - Attached, Covered",$420/mo,"$459,003",$498,https://www.zillow.com/homedetails/2910-S-Greenville-St-UNIT-H-Santa-Ana-CA-92704/25693531_zpid/
Townhouse for sale,"$1,350,000","106 Central Ave, Redwood City, CA 94061",106 Central Ave,RedwoodCity,CA,94061,3,3,"1,790","3,158 sqft",3158.0,Townhouse,1981,"Garage, Garage - Attached, Covered",$52/mo,"$1,350,002",$754,https://www.zillow.com/homedetails/106-Central-Ave-Redwood-City-CA-94061/15578219_zpid/
