Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$895,000","557 Stepney St, Inglewood, CA 90302",557 Stepney St,Inglewood,CA,90302,5,2,"1,848",null,null,Multiple Occupancy,1957,"Garage - Detached, Covered",null,"$895,149","$2,400/mo",$484,https://www.zillow.com/homedetails/557-Stepney-St-Inglewood-CA-90302/20332520_zpid/
,"$1,200,000","640 Abbot Ave, Daly City, CA 94014",640 Abbot Ave,DalyCity,CA,94014,4,3,"2,680",null,null,Multiple Occupancy,1997,"Garage, Garage - Attached, Covered",null,"$1,249,249","$3,100/mo",$448,https://www.zillow.com/homedetails/640-Abbot-Ave-Daly-City-CA-94014/15468538_zpid/
,"$910,000","6707 Otto St, Bell Gardens, CA 90201",6707 Otto St,BellGardens,CA,90201,5,5,"2,400",null,null,Multiple Occupancy,2020,Covered,null,"$910,005",null,$379,https://www.zillow.com/homedetails/6707-Otto-St-Bell-Gardens-CA-90201/21090078_zpid/
,"$425,000","314 S G St, Lompoc, CA 93436",314 S G St,Lompoc,CA,93436,4,2,"1,404",null,null,Multiple Occupancy,1957,"Carport, Garage - Attached",null,"$430,592","$2,000/mo",$303,https://www.zillow.com/homedetails/314-S-G-St-Lompoc-CA-93436/15918459_zpid/
,"$975,000","2296 Euclid Ave, Long Beach, CA 90815",2296 Euclid Ave,LongBeach,CA,90815,4,2,"1,536",null,null,Multiple Occupancy,1945,"None, Covered",null,"$982,677","$2,100/mo",$635,https://www.zillow.com/homedetails/2296-Euclid-Ave-Long-Beach-CA-90815/21200317_zpid/
,"$269,000","370 Lori Ann St, San Jacinto, CA 92582",370 Lori Ann St,SanJacinto,CA,92582,2,2,"1,694",null,null,Multiple Occupancy,1989,"Garage - Attached, Garage - Detached, Covered",null,"$269,002","$1,795/mo",$159,https://www.zillow.com/homedetails/370-Lori-Ann-St-San-Jacinto-CA-92582/17966006_zpid/
,"$995,000","203 N Rowan Ave, Los Angeles, CA 90063",203 N Rowan Ave,LosAngeles,CA,90063,5,--,"2,412",null,null,Multiple Occupancy,1910,Covered,null,"$1,000,563","$2,395/mo",$413,https://www.zillow.com/homedetails/203-N-Rowan-Ave-Los-Angeles-CA-90063/20648583_zpid/
,"$550,000","6017 Wall St, Los Angeles, CA 90003",6017 Wall St,LosAngeles,CA,90003,4,4,"1,808",null,null,Multiple Occupancy,1913,0 spaces,null,"$550,001","$2,350/mo",$304,https://www.zillow.com/homedetails/6017-Wall-St-Los-Angeles-CA-90003/20930153_zpid/
,"$899,000","2996 Holly Dr, Tracy, CA 95376",2996 Holly Dr,Tracy,CA,95376,--,--,"3,464",null,null,Multiple Occupancy,1988,"Garage - Attached, Covered",null,"$956,296","$1,845/mo",$260,https://www.zillow.com/homedetails/2996-Holly-Dr-Tracy-CA-95376/15354030_zpid/
,"$774,900","731 N Eleanor St, Pomona, CA 91767",731 N Eleanor St,Pomona,CA,91767,3,3,"2,243",null,null,Multiple Occupancy,1946,Covered,null,"$786,821","$2,350/mo",$345,https://www.zillow.com/homedetails/731-N-Eleanor-St-Pomona-CA-91767/21512404_zpid/
,"$889,000","2005-2007 Eastlake Ave, Los Angeles, CA 90031",2005-2007 Eastlake Ave,LosAngeles,CA,90031,5,2,"1,937",null,null,Multiple Occupancy,1922,Covered,null,"$905,888",null,$459,https://www.zillow.com/homedetails/2005-2007-Eastlake-Ave-Los-Angeles-CA-90031/2078329326_zpid/
,"$375,000","3920 41st Ave, Sacramento, CA 95824",3920 41st Ave,Sacramento,CA,95824,4,--,"1,412",null,null,Multiple Occupancy,1964,Covered,null,"$378,223","$1,590/mo",$266,https://www.zillow.com/homedetails/3920-41st-Ave-Sacramento-CA-95824/119684831_zpid/
,"$629,900","1324 S Fetterly Ave, Los Angeles, CA 90022",1324 S Fetterly Ave,LosAngeles,CA,90022,4,2,"1,260",null,null,Multiple Occupancy,1928,0 spaces,null,"$635,193","$2,250/mo",$500,https://www.zillow.com/homedetails/1324-S-Fetterly-Ave-Los-Angeles-CA-90022/20655726_zpid/
,"$728,000","4937 Peck Rd, El Monte, CA 91732",4937 Peck Rd,ElMonte,CA,91732,--,--,"2,279",null,null,Multiple Occupancy,2004,0 spaces,null,"$728,911",null,$319,https://www.zillow.com/homedetails/4937-Peck-Rd-El-Monte-CA-91732/2077511904_zpid/
,"$1,450,000","6124 Buena Vista Ter, Los Angeles, CA 90042",6124 Buena Vista Ter,LosAngeles,CA,90042,6,4,"3,700",null,null,Multiple Occupancy,1928,"Garage - Detached, Covered",null,"$1,437,831","$3,000/mo",$392,https://www.zillow.com/homedetails/6124-Buena-Vista-Ter-Los-Angeles-CA-90042/20769193_zpid/
,"$3,695,000","214 S Venice Blvd, Venice, CA 90291",214 S Venice Blvd,Venice,CA,90291,4,4,"3,269",null,null,Multiple Occupancy,1989,"Garage - Attached, On-street, Covered",null,"$3,677,848","$6,500/mo","$1,130",https://www.zillow.com/homedetails/214-S-Venice-Blvd-Venice-CA-90291/20443859_zpid/
,"$849,000","931 Middle Rincon Rd, Santa Rosa, CA 95409",931 Middle Rincon Rd,SantaRosa,CA,95409,3,4,"1,249",null,null,Multiple Occupancy,1958,0 spaces,null,"$849,008",null,$680,https://www.zillow.com/homedetails/931-Middle-Rincon-Rd-Santa-Rosa-CA-95409/300265550_zpid/
,"$2,350,000","20702 Seine Ave, Lakewood, CA 90715",20702 Seine Ave,Lakewood,CA,90715,15,14,"8,326",null,null,Multiple Occupancy,1987,Covered,null,"$2,308,771","$2,400/mo",$282,https://www.zillow.com/homedetails/20702-Seine-Ave-Lakewood-CA-90715/250342024_zpid/
,"$579,000","50 W 4th St, Tracy, CA 95376",50 W 4th St,Tracy,CA,95376,4,--,900,null,null,Multiple Occupancy,1985,None,null,"$606,080","$1,795/mo",$643,https://www.zillow.com/homedetails/50-W-4th-St-Tracy-CA-95376/15370182_zpid/
,"$849,999","3976 3rd Ave, Los Angeles, CA 90008",3976 3rd Ave,LosAngeles,CA,90008,4,3,"2,076",null,null,Multiple Occupancy,1916,Covered,null,"$845,310","$2,695/mo",$409,https://www.zillow.com/homedetails/3976-3rd-Ave-Los-Angeles-CA-90008/20580212_zpid/
,"$495,000","10419 San Leandro St, Oakland, CA 94603",10419 San Leandro St,Oakland,CA,94603,6,3,"2,284",null,null,Multiple Occupancy,1949,Covered,null,null,"$2,800/mo",$217,https://www.zillow.com/homedetails/10419-San-Leandro-St-Oakland-CA-94603/24802358_zpid/
,"$2,699,000","738-740 N Point St, San Francisco, CA 94109",738-740 N Point St,SanFrancisco,CA,94109,5,4,"3,140",null,null,Multiple Occupancy,1963,Garage - Attached,null,"$2,659,308",null,$860,https://www.zillow.com/homedetails/738-740-N-Point-St-San-Francisco-CA-94109/2077311015_zpid/
,"$799,900","615 E Avon Pl, Anaheim, CA 92805",615 E Avon Pl,Anaheim,CA,92805,4,2,"1,504",null,null,Multiple Occupancy,1953,"Garage - Attached, Covered",null,"$799,902","$2,400/mo",$532,https://www.zillow.com/homedetails/615-E-Avon-Pl-Anaheim-CA-92805/25130549_zpid/
,"$294,900","1701 Genevieve St, San Bernardino, CA 92405",1701 Genevieve St,SanBernardino,CA,92405,3,1,"1,164",null,null,Multiple Occupancy,1926,"Garage, Garage - Attached, Garage - Detached, Covered",null,"$304,729","$1,800/mo",$253,https://www.zillow.com/homedetails/1701-Genevieve-St-San-Bernardino-CA-92405/17233750_zpid/
,"$1,600,000","25055 Marion Ridge Dr, Idyllwild, CA 92549",25055 Marion Ridge Dr,Idyllwild,CA,92549,2,1.25,"1,000",null,null,Multiple Occupancy,1947,0 spaces,null,"$1,581,269",null,"$1,600",https://www.zillow.com/homedetails/25055-Marion-Ridge-Dr-Idyllwild-CA-92549/2076769521_zpid/
,"$874,999","1034 W 39th Pl, Los Angeles, CA 90037",1034 W 39th Pl,LosAngeles,CA,90037,4,2,"1,777",null,null,Multiple Occupancy,1924,"Garage - Attached, Covered",null,"$875,006","$2,500/mo",$492,https://www.zillow.com/homedetails/1034-W-39th-Pl-Los-Angeles-CA-90037/20582354_zpid/
,"$689,000","116 W Eagle St, Long Beach, CA 90806",116 W Eagle St,LongBeach,CA,90806,3,3,"2,496",null,null,Multiple Occupancy,1960,Covered,null,"$690,232","$2,200/mo",$276,https://www.zillow.com/homedetails/116-W-Eagle-St-Long-Beach-CA-90806/21194637_zpid/
,"$480,000","5163 Kingsley St, Montclair, CA 91763",5163 Kingsley St,Montclair,CA,91763,2,1,"1,680",null,null,Multiple Occupancy,1959,"Garage, Garage - Attached, Covered",null,"$494,545","$1,500/mo",$286,https://www.zillow.com/homedetails/5163-Kingsley-St-Montclair-CA-91763/17528307_zpid/
,"$490,000","3517 E 8th St, Los Angeles, CA 90023",3517 E 8th St,LosAngeles,CA,90023,2,2,"1,200",null,null,Multiple Occupancy,1929,"Garage - Detached, On-street, Covered",null,"$494,633","$2,250/mo",$408,https://www.zillow.com/homedetails/3517-E-8th-St-Los-Angeles-CA-90023/20635608_zpid/
,"$1,245,000","3611-3613 Georgia St, San Diego, CA 92103",3611-3613 Georgia St,SanDiego,CA,92103,4,2,"1,698",null,null,Multiple Occupancy,1925,Covered,null,null,null,$733,https://www.zillow.com/homedetails/3611-3613-Georgia-St-San-Diego-CA-92103/2076753112_zpid/
,"$775,000","1316 W Goodhue Ave, Anaheim, CA 92802",1316 W Goodhue Ave,Anaheim,CA,92802,4,2,"1,230",null,null,Multiple Occupancy,1955,"Garage, Garage - Attached, Covered",null,"$775,099",null,$630,https://www.zillow.com/homedetails/1316-W-Goodhue-Ave-Anaheim-CA-92802/25226795_zpid/
,"$340,000","16482 Smoke Tree St, Hesperia, CA 92345",16482 Smoke Tree St,Hesperia,CA,92345,--,--,"1,850",null,null,Multiple Occupancy,1979,"Garage, Garage - Attached, Covered",null,"$340,012","$1,295/mo",$184,https://www.zillow.com/homedetails/16482-Smoke-Tree-St-Hesperia-CA-92345/17440676_zpid/
,"$230,000","325 Orange Ave, Arvin, CA 93203",325 Orange Ave,Arvin,CA,93203,--,--,"1,713",null,null,Multiple Occupancy,1948,"Garage - Attached, Garage - Detached, Covered",null,"$230,000","$1,000/mo",$134,https://www.zillow.com/homedetails/325-Orange-Ave-Arvin-CA-93203/18956154_zpid/
,"$1,150,000","2962-64 Reynard Way, San Diego, CA 92103",2962-64 Reynard Way,SanDiego,CA,92103,6,4,"3,662",null,null,Multiple Occupancy,2000,"Off-street, Covered",null,null,"$2,800/mo",$314,https://www.zillow.com/homedetails/2962-64-Reynard-Way-San-Diego-CA-92103/295353918_zpid/
,"$1,199,000","223 N Lincoln Ave, Fullerton, CA 92831",223 N Lincoln Ave,Fullerton,CA,92831,7,6,"2,600",null,null,Multiple Occupancy,1990,"Garage - Detached, Off-street, Covered",null,"$1,194,106","$2,800/mo",$461,https://www.zillow.com/homedetails/223-N-Lincoln-Ave-Fullerton-CA-92831/25123561_zpid/
,"$588,000","25370 State St, Loma Linda, CA 92354",25370 State St,LomaLinda,CA,92354,4,2,"1,850",null,null,Multiple Occupancy,1965,"Garage, Garage - Attached, Covered",null,"$588,004","$1,750/mo",$318,https://www.zillow.com/homedetails/25370-State-St-Loma-Linda-CA-92354/17365543_zpid/
Multi-family home for sale,"$579,000","50 W 4th St, Tracy, CA 95376",50 W 4th St,Tracy,CA,95376,4,--,900,null,null,Multiple Occupancy,1985,None,null,"$606,080","$1,795/mo",$643,https://www.zillow.com/homedetails/50-W-4th-St-Tracy-CA-95376/15370182_zpid/
Multi-family home for sale,"$849,999","3976 3rd Ave, Los Angeles, CA 90008",3976 3rd Ave,LosAngeles,CA,90008,4,3,"2,076",null,null,Multiple Occupancy,1916,Covered,null,"$845,310","$2,695/mo",$409,https://www.zillow.com/homedetails/3976-3rd-Ave-Los-Angeles-CA-90008/20580212_zpid/
Multi-family home for sale,"$495,000","10419 San Leandro St, Oakland, CA 94603",10419 San Leandro St,Oakland,CA,94603,6,3,"2,284",null,null,Multiple Occupancy,1949,Covered,null,null,"$2,800/mo",$217,https://www.zillow.com/homedetails/10419-San-Leandro-St-Oakland-CA-94603/24802358_zpid/
Multi-family home for sale,"$2,699,000","738-740 N Point St, San Francisco, CA 94109",738-740 N Point St,SanFrancisco,CA,94109,5,4,"3,140",null,null,Multiple Occupancy,1963,Garage - Attached,null,"$2,659,308",null,$860,https://www.zillow.com/homedetails/738-740-N-Point-St-San-Francisco-CA-94109/2077311015_zpid/
Multi-family home for sale,"$799,900","615 E Avon Pl, Anaheim, CA 92805",615 E Avon Pl,Anaheim,CA,92805,4,2,"1,504",null,null,Multiple Occupancy,1953,"Garage - Attached, Covered",null,"$799,902","$2,400/mo",$532,https://www.zillow.com/homedetails/615-E-Avon-Pl-Anaheim-CA-92805/25130549_zpid/
Multi-family home for sale,"$294,900","1701 Genevieve St, San Bernardino, CA 92405",1701 Genevieve St,SanBernardino,CA,92405,3,1,"1,164",null,null,Multiple Occupancy,1926,"Garage, Garage - Attached, Garage - Detached, Covered",null,"$304,729","$1,800/mo",$253,https://www.zillow.com/homedetails/1701-Genevieve-St-San-Bernardino-CA-92405/17233750_zpid/
Multi-family home for sale,"$1,600,000","25055 Marion Ridge Dr, Idyllwild, CA 92549",25055 Marion Ridge Dr,Idyllwild,CA,92549,2,1.25,"1,000",null,null,Multiple Occupancy,1947,0 spaces,null,"$1,581,269",null,"$1,600",https://www.zillow.com/homedetails/25055-Marion-Ridge-Dr-Idyllwild-CA-92549/2076769521_zpid/
Multi-family home for sale,"$874,999","1034 W 39th Pl, Los Angeles, CA 90037",1034 W 39th Pl,LosAngeles,CA,90037,4,2,"1,777",null,null,Multiple Occupancy,1924,"Garage - Attached, Covered",null,"$875,006","$2,500/mo",$492,https://www.zillow.com/homedetails/1034-W-39th-Pl-Los-Angeles-CA-90037/20582354_zpid/
Multi-family home for sale,"$689,000","116 W Eagle St, Long Beach, CA 90806",116 W Eagle St,LongBeach,CA,90806,3,3,"2,496",null,null,Multiple Occupancy,1960,Covered,null,"$690,232","$2,200/mo",$276,https://www.zillow.com/homedetails/116-W-Eagle-St-Long-Beach-CA-90806/21194637_zpid/
Multi-family home for sale,"$480,000","5163 Kingsley St, Montclair, CA 91763",5163 Kingsley St,Montclair,CA,91763,2,1,"1,680",null,null,Multiple Occupancy,1959,"Garage, Garage - Attached, Covered",null,"$494,545","$1,500/mo",$286,https://www.zillow.com/homedetails/5163-Kingsley-St-Montclair-CA-91763/17528307_zpid/
Multi-family home for sale,"$490,000","3517 E 8th St, Los Angeles, CA 90023",3517 E 8th St,LosAngeles,CA,90023,2,2,"1,200",null,null,Multiple Occupancy,1929,"Garage - Detached, On-street, Covered",null,"$494,633","$2,250/mo",$408,https://www.zillow.com/homedetails/3517-E-8th-St-Los-Angeles-CA-90023/20635608_zpid/
Multi-family home for sale,"$1,245,000","3611-3613 Georgia St, San Diego, CA 92103",3611-3613 Georgia St,SanDiego,CA,92103,4,2,"1,698",null,null,Multiple Occupancy,1925,Covered,null,null,null,$733,https://www.zillow.com/homedetails/3611-3613-Georgia-St-San-Diego-CA-92103/2076753112_zpid/
Contingent,"$775,000","1316 W Goodhue Ave, Anaheim, CA 92802",1316 W Goodhue Ave,Anaheim,CA,92802,4,2,"1,230",null,null,Multiple Occupancy,1955,"Garage, Garage - Attached, Covered",null,"$775,099",null,$630,https://www.zillow.com/homedetails/1316-W-Goodhue-Ave-Anaheim-CA-92802/25226795_zpid/
Multi-family home for sale,"$340,000","16482 Smoke Tree St, Hesperia, CA 92345",16482 Smoke Tree St,Hesperia,CA,92345,--,--,"1,850",null,null,Multiple Occupancy,1979,"Garage, Garage - Attached, Covered",null,"$340,012","$1,295/mo",$184,https://www.zillow.com/homedetails/16482-Smoke-Tree-St-Hesperia-CA-92345/17440676_zpid/
Multi-family home for sale,"$230,000","325 Orange Ave, Arvin, CA 93203",325 Orange Ave,Arvin,CA,93203,--,--,"1,713",null,null,Multiple Occupancy,1948,"Garage - Attached, Garage - Detached, Covered",null,"$230,000","$1,000/mo",$134,https://www.zillow.com/homedetails/325-Orange-Ave-Arvin-CA-93203/18956154_zpid/
Multi-family home for sale,"$1,150,000","2962-64 Reynard Way, San Diego, CA 92103",2962-64 Reynard Way,SanDiego,CA,92103,6,4,"3,662",null,null,Multiple Occupancy,2000,"Off-street, Covered",null,null,"$2,800/mo",$314,https://www.zillow.com/homedetails/2962-64-Reynard-Way-San-Diego-CA-92103/295353918_zpid/
Multi-family home for sale,"$1,199,000","223 N Lincoln Ave, Fullerton, CA 92831",223 N Lincoln Ave,Fullerton,CA,92831,7,6,"2,600",null,null,Multiple Occupancy,1990,"Garage - Detached, Off-street, Covered",null,"$1,194,106","$2,800/mo",$461,https://www.zillow.com/homedetails/223-N-Lincoln-Ave-Fullerton-CA-92831/25123561_zpid/
Multi-family home for sale,"$588,000","25370 State St, Loma Linda, CA 92354",25370 State St,LomaLinda,CA,92354,4,2,"1,850",null,null,Multiple Occupancy,1965,"Garage, Garage - Attached, Covered",null,"$588,004","$1,750/mo",$318,https://www.zillow.com/homedetails/25370-State-St-Loma-Linda-CA-92354/17365543_zpid/
For sale by owner,"$525,000","1720 Halford Ave APT 230, Santa Clara, CA 95051",1720 Halford Ave APT 230,SantaClara,CA,95051,1,1,678,null,null,Multiple Occupancy,1970,"Carport, Covered, Garage",$515/mo,"$475,630","$2,050/mo",$774,https://www.zillow.com/homedetails/1720-Halford-Ave-APT-230-Santa-Clara-CA-95051/19551049_zpid/
Multi-family home for sale,"$547,777","847 E 88th Pl, Los Angeles, CA 90002",847 E 88th Pl,LosAngeles,CA,90002,4,2,"1,670",null,null,Multiple Occupancy,1924,0 spaces,null,"$547,780","$2,100/mo",$328,https://www.zillow.com/homedetails/847-E-88th-Pl-Los-Angeles-CA-90002/20953371_zpid/
Multi-family home for sale,"$229,000","66810 Yucca Dr, Desert Hot Springs, CA 92240",66810 Yucca Dr,DesertHotSprings,CA,92240,2,2,"1,256",null,null,Multiple Occupancy,1963,"Carport, Covered",null,"$229,001","$1,700/mo",$182,https://www.zillow.com/homedetails/66810-Yucca-Dr-Desert-Hot-Springs-CA-92240/18098442_zpid/
Multi-family home for sale,"$760,000","13766 Filmore St, Pacoima, CA 91331",13766 Filmore St,Pacoima,CA,91331,6,2,"1,430",null,null,Multiple Occupancy,1955,"Garage - Attached, Covered",null,"$776,470","$2,700/mo",$531,https://www.zillow.com/homedetails/13766-Filmore-St-Pacoima-CA-91331/20115038_zpid/
Multi-family home for sale,"$480,000","411 W 19th St, Antioch, CA 94509",411 W 19th St,Antioch,CA,94509,4,2,808,null,null,Multiple Occupancy,1925,"Garage - Attached, Covered",null,"$480,004",null,$594,https://www.zillow.com/homedetails/411-W-19th-St-Antioch-CA-94509/18307273_zpid/
Contingent,"$895,000","12210 Culver Blvd, Los Angeles, CA 90066",12210 Culver Blvd,LosAngeles,CA,90066,3,2,"1,045",null,null,Multiple Occupancy,1954,"Garage - Detached, Covered",null,"$895,007",null,$856,https://www.zillow.com/homedetails/12210-Culver-Blvd-Los-Angeles-CA-90066/20440265_zpid/
Multi-family home for sale,"$600,000","1972 N Marianna Ave, Los Angeles, CA 90032",1972 N Marianna Ave,LosAngeles,CA,90032,3,2,"1,592",null,null,Multiple Occupancy,1935,Covered,null,"$608,610","$2,300/mo",$377,https://www.zillow.com/homedetails/1972-N-Marianna-Ave-Los-Angeles-CA-90032/20644241_zpid/
Multi-family home for sale,"$299,000","68466 Tahquitz Rd, Cathedral City, CA 92234",68466 Tahquitz Rd,CathedralCity,CA,92234,1,2,"1,314",null,null,Multiple Occupancy,1948,0 spaces,null,"$299,000",null,$228,https://www.zillow.com/homedetails/68466-Tahquitz-Rd-Cathedral-City-CA-92234/2080051431_zpid/
Multi-family home for sale,"$2,250,000","21 Millwood St LOT 25, Mill Valley, CA 94941",21 Millwood St LOT 25,MillValley,CA,94941,5,--,"3,983",null,null,Multiple Occupancy,1909,0 spaces,null,"$2,214,285",null,$565,https://www.zillow.com/homedetails/21-Millwood-St-LOT-25-Mill-Valley-CA-94941/2078612142_zpid/
Multi-family home for sale,"$1,295,000","12 Webster St, Petaluma, CA 94952",12 Webster St,Petaluma,CA,94952,5,3,"2,343",null,null,Multiple Occupancy,1939,"Garage, Garage - Attached, Covered",null,"$1,295,001","$2,850/mo",$553,https://www.zillow.com/homedetails/12-Webster-St-Petaluma-CA-94952/15755124_zpid/
Multi-family home for sale,"$340,000","44649 Cedar Ave, Lancaster, CA 93534",44649 Cedar Ave,Lancaster,CA,93534,3,2,"1,358",null,null,Multiple Occupancy,1941,Covered,null,"$348,691","$1,995/mo",$250,https://www.zillow.com/homedetails/44649-Cedar-Ave-Lancaster-CA-93534/20293679_zpid/
Multi-family home for sale,"$495,000","5365 Elsinore Way, Fair Oaks, CA 95628",5365 Elsinore Way,FairOaks,CA,95628,6,--,"1,100",null,null,Multiple Occupancy,1963,Covered,null,"$500,800","$1,650/mo",$450,https://www.zillow.com/homedetails/5365-Elsinore-Way-Fair-Oaks-CA-95628/2108883096_zpid/
Multi-family home for sale,"$1,029,000","1614 B St, Napa, CA 94559",1614 B St,Napa,CA,94559,4,4,"2,086",null,null,Multiple Occupancy,1988,"Garage - Attached, Covered",null,"$1,029,002","$3,000/mo",$493,https://www.zillow.com/homedetails/1614-B-St-Napa-CA-94559/129648277_zpid/
Multi-family home for sale,"$1,125,000","500 E 15th St, Santa Ana, CA 92701",500 E 15th St,SantaAna,CA,92701,3,4,"2,026",null,null,Multiple Occupancy,1960,"Carport, Covered",null,"$1,125,008","$2,900/mo",$555,https://www.zillow.com/homedetails/500-E-15th-St-Santa-Ana-CA-92701/25444911_zpid/
Multi-family home for sale,"$1,400,000","248-250 Granada Ave, San Francisco, CA 94112",248-250 Granada Ave,SanFrancisco,CA,94112,3,3,"2,060",null,null,Multiple Occupancy,1910,Garage - Attached,null,"$1,475,193",null,$680,https://www.zillow.com/homedetails/248-250-Granada-Ave-San-Francisco-CA-94112/2077117709_zpid/
Multi-family home for sale,"$1,800,000","207 Walnut St, Newport Beach, CA 92663",207 Walnut St,NewportBeach,CA,92663,5,4,"2,292",null,null,Multiple Occupancy,1976,"Garage - Attached, Covered",null,"$1,749,571","$3,200/mo",$785,https://www.zillow.com/homedetails/207-Walnut-St-Newport-Beach-CA-92663/25133693_zpid/
Multi-family home for sale,"$675,000","2331 Old Colony Rd, Vista, CA 92084",2331 Old Colony Rd,Vista,CA,92084,--,--,"1,225",null,null,Multiple Occupancy,1953,0 spaces,null,"$675,005","$2,400/mo",$551,https://www.zillow.com/homedetails/2331-Old-Colony-Rd-Vista-CA-92084/16597183_zpid/
Multi-family home for sale,"$1,545,000","26942 Avenida Las Palmas, Dana Pt, CA 92624",26942 Avenida Las Palmas,DanaPt,CA,92624,5,4,"2,206",null,null,Multiple Occupancy,1972,"Garage - Attached, Covered",null,"$1,545,003","$3,000/mo",$700,https://www.zillow.com/homedetails/26942-Avenida-Las-Palmas-Dana-Pt-CA-92624/25215772_zpid/
Contingent,"$1,050,000","419 La Colina Dr, Inglewood, CA 90302",419 La Colina Dr,Inglewood,CA,90302,5,4,"2,779",null,null,Multiple Occupancy,1953,Covered,null,"$1,063,736",null,$378,https://www.zillow.com/homedetails/419-La-Colina-Dr-Inglewood-CA-90302/20332751_zpid/
New construction,"$924,900","2804 Cudahy St, Huntington Park, CA 90255",2804 Cudahy St,HuntingtonPark,CA,90255,7,6,"3,100",null,null,Multiple Occupancy,2020,Covered,null,"$917,702",null,$298,https://www.zillow.com/homedetails/2804-Cudahy-St-Huntington-Park-CA-90255/2077012171_zpid/
Contingent,"$1,265,000","2450 Riverside Dr, Los Angeles, CA 90039",2450 Riverside Dr,LosAngeles,CA,90039,2,2,"2,259",null,null,Multiple Occupancy,2006,"Garage - Attached, Covered",null,"$1,221,628",null,$560,https://www.zillow.com/homedetails/2450-Riverside-Dr-Los-Angeles-CA-90039/95542046_zpid/
Multi-family home for sale,"$550,000","1528 S San Joaquin St, Stockton, CA 95206",1528 S San Joaquin St,Stockton,CA,95206,10,--,"4,972",null,null,Multiple Occupancy,1900,Covered,null,"$557,051","$1,500/mo",$111,https://www.zillow.com/homedetails/1528-S-San-Joaquin-St-Stockton-CA-95206/2089179448_zpid/
,"$2,850,000","553 29th Ave, San Francisco, CA 94121",553 29th Ave,SanFrancisco,CA,94121,--,--,"4,636",null,null,Multiple Occupancy,1966,0 spaces,null,"$2,815,290",null,$615,https://www.zillow.com/homedetails/553-29th-Ave-San-Francisco-CA-94121/2076768226_zpid/
,"$630,000","810 N Citrus Ave, Vista, CA 92084",810 N Citrus Ave,Vista,CA,92084,4,2,"1,404",null,null,Multiple Occupancy,1958,Covered,null,"$630,005",null,$449,https://www.zillow.com/homedetails/810-N-Citrus-Ave-Vista-CA-92084/2077334217_zpid/
,"$2,250,000","1722-1722 Four La Vereda Rd, Berkeley, CA 94709",1722-1722 Four La Vereda Rd,Berkeley,CA,94709,4,4,"3,000",null,null,Multiple Occupancy,1928,0 spaces,null,"$2,406,191",null,$750,https://www.zillow.com/homedetails/1722-1722-Four-La-Vereda-Rd-Berkeley-CA-94709/2077051610_zpid/
,"$848,000","1674 256th St #2, Harbor City, CA 90710",1674 256th St #2,HarborCity,CA,90710,5,3,"2,830",null,null,Multiple Occupancy,1931,Covered,null,"$860,345",null,$300,https://www.zillow.com/homedetails/1674-256th-St-2-Harbor-City-CA-90710/2077096626_zpid/
,"$1,995,000","222 S Mansfield Ave, Los Angeles, CA 90036",222 S Mansfield Ave,LosAngeles,CA,90036,4,4,"3,305",null,null,Multiple Occupancy,1948,"Garage - Detached, Covered",$368/mo,"$2,008,162","$3,750/mo",$604,https://www.zillow.com/homedetails/222-S-Mansfield-Ave-Los-Angeles-CA-90036/20778545_zpid/
,"$575,000","80710 Liberia Pl, Indio, CA 92201",80710 Liberia Pl,Indio,CA,92201,3,3,"1,965",null,null,Multiple Occupancy,1950,Garage - Attached,null,"$575,001",null,$293,https://www.zillow.com/homedetails/80710-Liberia-Pl-Indio-CA-92201/2077525408_zpid/
,"$1,499,000","4505 E 4th St, Long Beach, CA 90814",4505 E 4th St,LongBeach,CA,90814,5,4,"2,750",null,null,Multiple Occupancy,1919,"Garage, None, Covered",null,"$1,469,196","$3,200/mo",$545,https://www.zillow.com/homedetails/4505-E-4th-St-Long-Beach-CA-90814/21220550_zpid/
,"$1,500,000","3003-3031 Nord Ave, Chico, CA 95973",3003-3031 Nord Ave,Chico,CA,95973,10,9,"6,072",null,null,Multiple Occupancy,1995,Covered,null,"$1,397,727",null,$247,https://www.zillow.com/homedetails/3003-3031-Nord-Ave-Chico-CA-95973/2077599117_zpid/
,"$599,900","400 W Nevada St, Ontario, CA 91762",400 W Nevada St,Ontario,CA,91762,4,3,"1,881",null,null,Multiple Occupancy,1953,"Garage, Garage - Attached",null,"$606,677","$1,750/mo",$319,https://www.zillow.com/homedetails/400-W-Nevada-St-Ontario-CA-91762/17580121_zpid/
,"$429,000","18662 Pine St, Tuolumne, CA 95379",18662 Pine St,Tuolumne,CA,95379,5,4,"2,400",null,null,Multiple Occupancy,1860,0 spaces,null,null,null,$179,https://www.zillow.com/homedetails/18662-Pine-St-Tuolumne-CA-95379/211871270_zpid/
,"$1,325,000","975-77 Rosecrans St, San Diego, CA 92106",975-77 Rosecrans St,SanDiego,CA,92106,4,4,"1,447",null,null,Multiple Occupancy,1990,Garage - Attached,null,"$1,295,009","$4,600/mo",$916,https://www.zillow.com/homedetails/975-77-Rosecrans-St-San-Diego-CA-92106/17064488_zpid/
