1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
,"$2,450",,,,Jul 1,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,450'}]",San Luis Obispo,"San Luis Obispo, CA 93405",12 Month Lease,https://www.apartments.com/1314-galleon-way-san-luis-obispo-ca/fwgkt6v/,"1,010","1,010 Sq Ft",CA,Townhomes,93405
,"$2,100",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,100'}]",Altadena,"Altadena, CA 91001",12 Month Lease,https://www.apartments.com/2590-madison-ave-altadena-ca/h628j40/,900,900 Sq Ft,CA,Townhomes,91001
,,"$2,295",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,295'}]",Vista,"Vista, CA 92083",,https://www.apartments.com/820-n-santa-fe-ave-vista-ca/kmedbdc/,"1,400","1,400 Sq Ft",CA,Townhomes,92083
,"$2,850",,,,Apr 12,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,850'}]",Irvine,"Irvine, CA 92618",12 Month Lease,https://www.apartments.com/117-outwest-irvine-ca/47w33rh/,"1,178","1,178 Sq Ft",CA,Townhomes,92618
,"$7,000",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$7,000'}]",Del Mar,"Del Mar, CA 92014",1 Month Lease,https://www.apartments.com/290-surfview-ct-del-mar-ca/rerlbr2/,"1,112","1,112 Sq Ft",CA,Townhomes,92014
,,"$4,900",,,May 1,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,900'}]",Malibu,"28204 Rey de Copas Ln, Malibu, CA 90265",,https://www.apartments.com/28204-rey-de-copas-ln-malibu-ca/369r6rd/,"1,600","1,600 Sq Ft",CA,Townhomes,90265
,"$2,450",,,,Jul 1,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,450'}]",San Luis Obispo,"San Luis Obispo, CA 93405",12 Month Lease,https://www.apartments.com/1326-galleon-way-san-luis-obispo-ca/h0wdff0/,"1,010","1,010 Sq Ft",CA,Townhomes,93405
,,"$4,450",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,450'}]",Sunnyvale,"Sunnyvale, CA 94086",12 Month Lease,https://www.apartments.com/627-timberpine-ave-sunnyvale-ca/m2cetmh/,"1,700","1,700 Sq Ft",CA,Townhomes,94086
,"$4,250",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,250'}]",Malibu,"Malibu, CA 90265",,https://www.apartments.com/28320-rey-de-copas-ln-malibu-ca/7ntjrry/,"1,306","1,306 Sq Ft",CA,Townhomes,90265
"$1,950",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,950'}]",Los Angeles,"Los Angeles, CA 90272",12 Month Lease,https://www.apartments.com/1684-michael-ln-los-angeles-ca/5xgm8zp/,800,800 Sq Ft,CA,Townhomes,90272
