Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
KELLER WILLIAMS SD SIGNATURE,"$2,199,000","2271 Montgomery Ave, Cardiff, CA 92007",2271 Montgomery Ave,Cardiff,CA,92007,3,3,"1,982",null,null,MultiFamily,2013,"Open, Driveway, Concrete, Direct Access, Garage Door Opener",null,"$2,167,330","$7,438/mo","$1,109",https://www.zillow.com/homedetails/2271-Montgomery-Ave-Cardiff-CA-92007/16724556_zpid/
,"$1,475,000","114 College Ave, San Francisco, CA 94112",114 College Ave,SanFrancisco,CA,94112,3,2,"1,950",null,null,MultiFamily,1916,"Attached, 24'+ Deep Garage",null,null,null,$756,https://www.zillow.com/homedetails/114-College-Ave-San-Francisco-CA-94112/2071516396_zpid/
"PMZ REAL ESTATE, TURLOCK","$257,500","207 Q St, Merced, CA 95341",207 Q St,Merced,CA,95341,--,--,"1,800",null,null,MultiFamily,1959,Garage - Single Door,null,"$260,428",$895/mo,$143,https://www.zillow.com/homedetails/207-Q-St-Merced-CA-95341/299947614_zpid/
"ONE PERCENT LISTING GROUP, INC","$989,900","2043 Sea Village Cir, Cardiff, CA 92007",2043 Sea Village Cir,Cardiff,CA,92007,3,3,"1,549",null,null,MultiFamily,1986,"Driveway, Garage",$270 monthly,"$1,052,925","$3,511/mo",$639,https://www.zillow.com/homedetails/2043-Sea-Village-Cir-Cardiff-CA-92007/16725498_zpid/
MICHAEL GREEN REALTY & INV.,"$564,000","509 S Maclay Ave, San Fernando, CA 91340",509 S Maclay Ave,SanFernando,CA,91340,--,--,"1,392",null,null,MultiFamily,1955,Garage,null,"$590,028","$2,595/mo",$405,https://www.zillow.com/homedetails/509-S-Maclay-Ave-San-Fernando-CA-91340/20079849_zpid/
VIP REAL ESTATE FIRM,"$924,999","2804 Cudahy St, Huntington Park, CA 90255",2804 Cudahy St,HuntingtonPark,CA,90255,7,6,"3,100",null,null,MultiFamily,2021,Garage - Attached,null,"$919,287",null,$298,https://www.zillow.com/homedetails/2804-Cudahy-St-Huntington-Park-CA-90255/2077012171_zpid/
,"$552,500","3106 Corona Dr, Davis, CA 95616",3106 Corona Dr,Davis,CA,95616,3,2,"1,295",null,null,MultiFamily,1976,No Data,null,"$552,502","$2,350/mo",$427,https://www.zillow.com/homedetails/3106-Corona-Dr-Davis-CA-95616/16522180_zpid/
"EXP REALTY OF CALIFORNIA, INC","$225,000","24660 Main St, Foresthill, CA 95631",24660 Main St,Foresthill,CA,95631,3,2,960,null,null,MultiFamily,1947,Garage,null,"$1,995/mo",null,$234,https://www.zillow.com/homedetails/24660-Main-St-Foresthill-CA-95631/17649255_zpid/
,"$340,000","1386 Birds Way, Angels Camp, CA 95222",1386 Birds Way,AngelsCamp,CA,95222,3,2,"1,550",null,null,MultiFamily,1935,0 spaces,null,"$337,920","$2,000/mo",$219,https://www.zillow.com/homedetails/1386-Birds-Way-Angels-Camp-CA-95222/52451194_zpid/
,"$699,950","7349 White Oak Dr, Placerville, CA 95667",7349 White Oak Dr,Placerville,CA,95667,3,1,"1,621",null,null,MultiFamily,1994,"Garage - Attached, ",$45 monthly,"$708,903","$2,100/mo",$432,https://www.zillow.com/homedetails/7349-White-Oak-Dr-Placerville-CA-95667/18604810_zpid/
COLEMAN REALTY GROUP,"$589,000","447 N 12th Ave, Upland, CA 91786",447 N 12th Ave,Upland,CA,91786,--,--,"1,476",null,null,MultiFamily,1924,No Data,null,"$600,938","$2,050/mo",$399,https://www.zillow.com/homedetails/447-N-12th-Ave-Upland-CA-91786/17571609_zpid/
HB RANCH AND HOME PROPERTIES,"$350,000","203 Colusa St, Orland, CA 95963",203 Colusa St,Orland,CA,95963,--,--,"2,014",null,null,MultiFamily,1932,No Data,null,"$355,719","$1,825/mo",$174,https://www.zillow.com/homedetails/203-Colusa-St-Orland-CA-95963/18810400_zpid/
,"$1,250,000","3936 S Quincy Rd, Denair, CA 95316",3936 S Quincy Rd,Denair,CA,95316,5,5,"6,587",null,null,MultiFamily,1987,"Garage - Attached, Garage - Detached, ",null,"$1,218,508","$5,630/mo",$190,https://www.zillow.com/homedetails/3936-S-Quincy-Rd-Denair-CA-95316/15991859_zpid/
"BIG BLOCK REALTY, INC.","$1,350,000","3979-3981 Ingraham St, San Diego, CA 92109",3979-3981 Ingraham St,SanDiego,CA,92109,--,--,--,null,null,MultiFamily,1947,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/3979-3981-Ingraham-St-San-Diego-CA-92109/2071513063_zpid/
KELLER WILLIAMS LARCHMONT,"$805,000","2048 W Florence Ave, Los Angeles, CA 90047",2048 W Florence Ave,LosAngeles,CA,90047,--,--,--,null,null,MultiFamily,1948,Assigned,null,null,null,null,https://www.zillow.com/homedetails/2048-W-Florence-Ave-Los-Angeles-CA-90047/2071516915_zpid/
,"$450,000","456 Greenwood Dr, Meadow Vista, CA 95722",456 Greenwood Dr,MeadowVista,CA,95722,3,2,"1,953",null,null,MultiFamily,1972,"Carport, ",null,"$498,851","$2,495/mo",$230,https://www.zillow.com/homedetails/456-Greenwood-Dr-Meadow-Vista-CA-95722/17690096_zpid/
UNITED R.E.- LOS ANGELES,"$650,000","14613 Pacific Ave, Baldwin Park, CA 91706",14613 Pacific Ave,BaldwinPark,CA,91706,--,--,"2,580",null,null,MultiFamily,1947,Assigned,null,"$2,400/mo",null,$252,https://www.zillow.com/homedetails/14613-Pacific-Ave-Baldwin-Park-CA-91706/136584442_zpid/
,"$220,000","1625 Letz Ln, Mckinleyville, CA 95519",1625 Letz Ln,Mckinleyville,CA,95519,--,--,"1,200",null,null,MultiFamily,No Data,0 spaces,null,"$220,000","$1,650/mo",$183,https://www.zillow.com/homedetails/1625-Letz-Ln-Mckinleyville-CA-95519/205214705_zpid/
EXP REALTY OF CALIFORNIA INC,"$649,000","723 W Maitland St, Ontario, CA 91762",723 W Maitland St,Ontario,CA,91762,4,2,"1,802",null,null,MultiFamily,1962,"Direct Access, Driveway, Asphalt, Garage, Garage Faces Front, Garage - Two Door, Private",null,"$664,050","$1,878/mo",$360,https://www.zillow.com/homedetails/723-W-Maitland-St-Ontario-CA-91762/17581451_zpid/
FIVE HEIGHTS REALTY CORP.,"$650,000","5425 C St, Chino, CA 91710",5425 C St,Chino,CA,91710,--,--,--,null,null,MultiFamily,1949,Detached Carport,null,"$658,967","$1,850/mo",null,https://www.zillow.com/homedetails/5425-C-St-Chino-CA-91710/17548319_zpid/
REALTY SOLUTIONS,"$435,000","1025 W Huntington Dr UNIT H, Arcadia, CA 91007",1025 W Huntington Dr UNIT H,Arcadia,CA,91007,3,3,"1,310",null,null,MultiFamily,1968,Garage - Attached,"$1,036 monthly","$2,580/mo",null,$332,https://www.zillow.com/homedetails/1025-W-Huntington-Dr-UNIT-H-Arcadia-CA-91007/20890345_zpid/
CENTURY 21 MASTERS,"$424,999","204 E 88th St, Los Angeles, CA 90003",204 E 88th St,LosAngeles,CA,90003,--,--,"1,120",null,null,MultiFamily,1926,No Data,null,"$415,642","$2,400/mo",$379,https://www.zillow.com/homedetails/204-E-88th-St-Los-Angeles-CA-90003/20952699_zpid/
"COMPASS, Kevin Wong","$1,175,000","17 Card 19a Aly, San Francisco, CA 94133",17 Card 19a Aly,SanFrancisco,CA,94133,6,3,"3,036",null,null,MultiFamily,1912,None,null,null,null,$387,https://www.zillow.com/homedetails/17-Card-19a-Aly-San-Francisco-CA-94133/2072832758_zpid/
,"$899,000","683 3rd St, Richmond, CA 94801",683 3rd St,Richmond,CA,94801,8,4,"3,300",null,null,MultiFamily,1966,"Covered, Off Street",null,"$2,375/mo",null,$272,https://www.zillow.com/homedetails/683-3rd-St-Richmond-CA-94801/2139528142_zpid/
,"$310,000","125 N Lone Pine Ave, Lone Pine, CA 93545",125 N Lone Pine Ave,LonePine,CA,93545,5,3,"1,834",null,null,MultiFamily,2004,0 spaces,null,"$2,300/mo",null,$169,https://www.zillow.com/homedetails/125-N-Lone-Pine-Ave-Lone-Pine-CA-93545/68977911_zpid/
BALBOA ISLAND ESTATES,"$2,645,000","210 Opal Ave, Newport Beach, CA 92662",210 Opal Ave,NewportBeach,CA,92662,5,3,"2,024",null,null,MultiFamily,1935,Direct Access,null,"$2,571,771","$4,000/mo","$1,307",https://www.zillow.com/homedetails/210-Opal-Ave-Newport-Beach-CA-92662/25137417_zpid/
,"$399,900","1048 Johnfer Way, Sacramento, CA 95831",1048 Johnfer Way,Sacramento,CA,95831,3,2,"1,168",null,null,MultiFamily,1985,"Garage - Attached, ",$320 monthly,"$422,971","$1,970/mo",$342,https://www.zillow.com/homedetails/1048-Johnfer-Way-Sacramento-CA-95831/25824065_zpid/
,"$549,900","7001 Rio Linda Blvd, Rio Linda, CA 95673",7001 Rio Linda Blvd,RioLinda,CA,95673,2,--,"2,000",null,null,MultiFamily,1930,No Data,null,"$578,221","$1,500/mo",$275,https://www.zillow.com/homedetails/7001-Rio-Linda-Blvd-Rio-Linda-CA-95673/25976305_zpid/
"BIG BLOCK REALTY, INC.","$550,000","8726 Sage Shadow Dr, Lakeside, CA 92040",8726 Sage Shadow Dr,Lakeside,CA,92040,3,3,"1,592",null,null,MultiFamily,2015,"Permit Required, Guest",$215 monthly,"$569,389","$2,900/mo",$345,https://www.zillow.com/homedetails/8726-Sage-Shadow-Dr-Lakeside-CA-92040/125984472_zpid/
,"$699,900","1181 Q St, Arcata, CA 95521",1181 Q St,Arcata,CA,95521,--,--,"4,289",null,null,MultiFamily,1952,"Garage - Attached, Garage - Detached, ",null,"$699,900","$2,200/mo",$163,https://www.zillow.com/homedetails/1181-Q-St-Arcata-CA-95521/18839098_zpid/
LONDON PROPERTIES LTD - MERCED,"$239,900","83 S R St, Merced, CA 95341",83 S R St,Merced,CA,95341,2,2,"1,045",null,null,MultiFamily,1930,Driveway,null,"$244,375",$895/mo,$230,https://www.zillow.com/homedetails/83-S-R-St-Merced-CA-95341/299948275_zpid/
,"$650,000","332 Mono St, Mammoth Lakes, CA 93546",332 Mono St,MammothLakes,CA,93546,--,--,"1,008",null,null,MultiFamily,1971,Garage,null,"$642,149","$2,250/mo",$645,https://www.zillow.com/homedetails/332-Mono-St-Mammoth-Lakes-CA-93546/19230278_zpid/
,"$550,000","2016 9th St, Sacramento, CA 95818",2016 9th St,Sacramento,CA,95818,4,2,"1,829",null,null,MultiFamily,1900,"Garage - Detached, ",null,"$581,154","$1,950/mo",$301,https://www.zillow.com/homedetails/2016-9th-St-Sacramento-CA-95818/25788851_zpid/
,"$699,000","15080 Castroville Blvd, Castroville, CA 95012",15080 Castroville Blvd,Castroville,CA,95012,--,--,"2,837",null,null,MultiFamily,1963,"Carport, Garage - Attached",null,"$701,637","$2,250/mo",$246,https://www.zillow.com/homedetails/15080-Castroville-Blvd-Castroville-CA-95012/300085891_zpid/
,"$1,200,000","758 N L St, Livermore, CA 94551",758 N L St,Livermore,CA,94551,5,4,"2,132",null,null,MultiFamily,2004,"Detached, Off Street",null,"$1,109,516","$2,650/mo",$563,https://www.zillow.com/homedetails/758-N-L-St-Livermore-CA-94551/299078089_zpid/
,"$759,000","855 W Sunset Blvd, Hayward, CA 94541",855 W Sunset Blvd,Hayward,CA,94541,4,2,"1,754",null,null,MultiFamily,1921,"Carport - 2 Or More, Space Per Unit - 2",null,"$877,433","$2,500/mo",$433,https://www.zillow.com/homedetails/855-W-Sunset-Blvd-Hayward-CA-94541/24975559_zpid/
,"$3,100,000","500 Via Hidalgo, Kentfield, CA 94904",500 Via Hidalgo,Kentfield,CA,94904,4,2,"5,472",null,null,MultiFamily,1960,"Carport, Covered, Off Street",null,"$3,500,124","$2,695/mo",$567,https://www.zillow.com/homedetails/500-Via-Hidalgo-Kentfield-CA-94904/80731355_zpid/
COLDWELL BANKER TOWN & COUNTRY,"$369,000","41053 Beachwood Ave, Hemet, CA 92544",41053 Beachwood Ave,Hemet,CA,92544,--,--,"2,338",null,null,MultiFamily,1975,"Concrete, Driveway Level, Garage, Off Street",null,"$382,155",null,$158,https://www.zillow.com/homedetails/41053-Beachwood-Ave-Hemet-CA-92544/2072323383_zpid/
POINTE REAL ESTATE INC.,"$125,000","3545 20th St, Highland, CA 92346",3545 20th St,Highland,CA,92346,--,--,882,null,null,MultiFamily,1969,Carport,$300 monthly,"$127,799","$1,400/mo",$142,https://www.zillow.com/homedetails/3545-20th-St-Highland-CA-92346/59201984_zpid/
,"$289,900","6659 Spoerriwood Ct, Sacramento, CA 95828",6659 Spoerriwood Ct,Sacramento,CA,95828,2,2,"1,121",null,null,MultiFamily,1982,"Garage - Attached, ",null,"$310,245","$1,675/mo",$259,https://www.zillow.com/homedetails/6659-Spoerriwood-Ct-Sacramento-CA-95828/25841986_zpid/
ALL IN ONE REAL ESTATE,"$610,000","1019 S Campus Ave, Ontario, CA 91761",1019 S Campus Ave,Ontario,CA,91761,--,--,"1,833",null,null,MultiFamily,1959,Garage,null,"$627,245","$2,100/mo",$333,https://www.zillow.com/homedetails/1019-S-Campus-Ave-Ontario-CA-91761/17580848_zpid/
,"$3,150,000","15119 Grove St, Healdsburg, CA 95448",15119 Grove St,Healdsburg,CA,95448,3,5,"3,292",null,null,MultiFamily,1973,"Detached, Garage Door Opener, Side-by-Side, Gravel",null,"$3,095,058","$7,900/mo",$957,https://www.zillow.com/homedetails/15119-Grove-St-Healdsburg-CA-95448/15818804_zpid/
,"$685,000","5704 42nd St, Sacramento, CA 95824",5704 42nd St,Sacramento,CA,95824,4,--,"3,738",null,null,MultiFamily,1968,"Garage - Attached, ",$350 monthly,"$734,609","$1,450/mo",$183,https://www.zillow.com/homedetails/5704-42nd-St-Sacramento-CA-95824/25820395_zpid/
,"$525,000","130 N 7th St, Williams, CA 95987",130 N 7th St,Williams,CA,95987,--,--,"2,800",null,null,MultiFamily,1964,0 spaces,null,null,null,$188,https://www.zillow.com/homedetails/130-N-7th-St-Williams-CA-95987/2073206900_zpid/
,"$749,900","7081 Kayo Dr, Penryn, CA 95663",7081 Kayo Dr,Penryn,CA,95663,4,2,"1,854",null,null,MultiFamily,1920,"Garage - Detached, ",null,"$798,965","$2,380/mo",$404,https://www.zillow.com/homedetails/7081-Kayo-Dr-Penryn-CA-95663/17667168_zpid/
RISE REALTY,"$869,000","13519 Longfellow Ln, San Diego, CA 92129",13519 Longfellow Ln,SanDiego,CA,92129,4,3,"1,697",null,null,MultiFamily,1984,Driveway,$90 monthly,"$890,195","$3,350/mo",$512,https://www.zillow.com/homedetails/13519-Longfellow-Ln-San-Diego-CA-92129/16807483_zpid/
FIRST TEAM REAL ESTATE,"$850,000","2584 E Washington St, Carson, CA 90810",2584 E Washington St,Carson,CA,90810,6,2,"2,244",null,null,MultiFamily,1960,Garage,null,"$770,340","$2,495/mo",$379,https://www.zillow.com/homedetails/2584-E-Washington-St-Carson-CA-90810/21249018_zpid/
,"$685,000","5712 42nd St, Sacramento, CA 95824",5712 42nd St,Sacramento,CA,95824,4,--,"3,612",null,null,MultiFamily,1968,"Garage - Attached, ",$350 monthly,"$734,609","$1,469/mo",$190,https://www.zillow.com/homedetails/5712-42nd-St-Sacramento-CA-95824/25820397_zpid/
,"$315,000","2402 A St, Eureka, CA 95501",2402 A St,Eureka,CA,95501,--,--,"1,946",null,null,MultiFamily,1888,0 spaces,null,"$315,000","$1,400/mo",$162,https://www.zillow.com/homedetails/2402-A-St-Eureka-CA-95501/205180196_zpid/
REALTY WORLD EXPERTS,"$195,000","323 W 4th St APT 306, Long Beach, CA 90802",323 W 4th St APT 306,LongBeach,CA,90802,1,1,369,null,null,MultiFamily,1923,No Data,$175 monthly,"$1,395/mo",null,$528,https://www.zillow.com/homedetails/323-W-4th-St-APT-306-Long-Beach-CA-90802/21240266_zpid/
,"$2,450,000","902 S Forbes St, Lakeport, CA 95453",902 S Forbes St,Lakeport,CA,95453,15,3,--,null,null,MultiFamily,1988,"Carport, Covered, Open",null,"$764,029","$1,350/mo",null,https://www.zillow.com/homedetails/902-S-Forbes-St-Lakeport-CA-95453/19084974_zpid/
,"$599,000","6800 Dogtown Rd, Coulterville, CA 95311",6800 Dogtown Rd,Coulterville,CA,95311,7,4,"3,700",null,null,MultiFamily,1965,"Garage - Detached, ",null,"$599,000",null,$162,https://www.zillow.com/homedetails/6800-Dogtown-Rd-Coulterville-CA-95311/2079503368_zpid/
CONRAD REALTORS INC,"$2,250,000","259 Avenida Granada, San Clemente, CA 92672",259 Avenida Granada,SanClemente,CA,92672,--,--,"3,126",null,null,MultiFamily,1988,"Garage, On Site, Parking Space",null,null,null,$720,https://www.zillow.com/homedetails/259-Avenida-Granada-San-Clemente-CA-92672/2071510482_zpid/
KENNEDY WILSON REAL ESTATE SALES & MARKE,"$299,000","1210 E 11th St, Long Beach, CA 90813",1210 E 11th St,LongBeach,CA,90813,--,--,--,null,null,MultiFamily,1920,On Street,null,"$457,810","$1,895/mo",null,https://www.zillow.com/homedetails/1210-E-11th-St-Long-Beach-CA-90813/21233716_zpid/
,"$194,900","2528 Fulop St, Lake Isabella, CA 93240",2528 Fulop St,LakeIsabella,CA,93240,4,2,"1,600",null,null,MultiFamily,1971,"Garage - Attached, ",null,"$196,514",$995/mo,$122,https://www.zillow.com/homedetails/2528-Fulop-St-Lake-Isabella-CA-93240/18973109_zpid/
"EXP REALTY OF CALIFORNIA, INC","$10,500,000","49 Magnolia Dr, Atherton, CA 94027",49 Magnolia Dr,Atherton,CA,94027,5,5,"4,777",null,null,MultiFamily,1954,Garage - Attached,null,"$10,285,714","$14,981/mo","$2,198",https://www.zillow.com/homedetails/49-Magnolia-Dr-Atherton-CA-94027/15580829_zpid/
,"$998,000","814 Solano Ave, Albany, CA 94706",814 Solano Ave,Albany,CA,94706,--,--,"1,302",null,null,MultiFamily,1941,Garage,null,"$1,287,959","$2,950/mo",$767,https://www.zillow.com/homedetails/814-Solano-Ave-Albany-CA-94706/24852776_zpid/
ERNEST & COOPER REALTY,"$285,000","12757 E Ave W, Pearblossom, CA 93553",12757 E Ave W,Pearblossom,CA,93553,--,--,"1,422",null,null,MultiFamily,1915,Garage,null,"$301,348","$2,400/mo",$200,https://www.zillow.com/homedetails/12757-E-Ave-W-Pearblossom-CA-93553/20261809_zpid/
"CB PREMIER REAL ESTATE, ATWATER","$209,500","1600 Stretch Rd, Merced, CA 95340",1600 Stretch Rd,Merced,CA,95340,3,2,"1,100",null,null,MultiFamily,1944,On Site,null,"$209,814","$1,200/mo",$190,https://www.zillow.com/homedetails/1600-Stretch-Rd-Merced-CA-95340/299947634_zpid/
RE/MAX TOP PRODUCERS,"$725,000","15456 Garo St, Hacienda Heights, CA 91745",15456 Garo St,HaciendaHeights,CA,91745,--,--,1,null,null,MultiFamily,1955,Garage,null,"$741,336","$2,700/mo","$725,000",https://www.zillow.com/homedetails/15456-Garo-St-Hacienda-Heights-CA-91745/21455543_zpid/
REDFIN CORPORATION,"$1,199,990","1110 Mira Mar Ave, Long Beach, CA 90804",1110 Mira Mar Ave,LongBeach,CA,90804,7,5,"2,890",null,null,MultiFamily,1936,Garage,null,"$1,083,099","$3,809/mo",$415,https://www.zillow.com/homedetails/1110-Mira-Mar-Ave-Long-Beach-CA-90804/21222199_zpid/
,"$431,000+","Cerro Plan 1 Plan, Cerro at Rancho Soleo",Cerro Plan 1 Plan,CerroatRanchoSoleo,null,null,3,3,"1,511",null,null,MultiFamily,2021,No Data,null,null,null,$285,https://www.zillow.com/community/cerro-at-rancho-soleo/2075667200_zpid/
,"$275,000","337 N H St, Tulare, CA 93274",337 N H St,Tulare,CA,93274,4,--,"2,400",null,null,MultiFamily,1960,0 spaces,null,"$277,165","$1,025/mo",$115,https://www.zillow.com/homedetails/337-N-H-St-Tulare-CA-93274/16270678_zpid/
,"$599,000","1909 Picasso Ave, Davis, CA 95618",1909 Picasso Ave,Davis,CA,95618,2,2,"1,320",null,null,MultiFamily,1979,"Garage - Attached, ",null,"$599,002","$2,350/mo",$454,https://www.zillow.com/homedetails/1909-Picasso-Ave-Davis-CA-95618/16519596_zpid/
,"$748,000","233-235 E Maple Ave, Monrovia, CA 91016",233-235 E Maple Ave,Monrovia,CA,91016,5,--,--,null,null,MultiFamily,1949,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/233-235-E-Maple-Ave-Monrovia-CA-91016/2071769110_zpid/
"CORCORAN GLOBAL LIVING, Daniel R. Fernandez","$2,190,000","1332 A South Van Ness Ave #1334, San Francisco, CA 94110",1332 A South Van Ness Ave #1334,SanFrancisco,CA,94110,6,2,"2,599",null,null,MultiFamily,1895,"Garage, Interior Access",null,null,null,$843,https://www.zillow.com/homedetails/1332-A-South-Van-Ness-Ave-1334-San-Francisco-CA-94110/2071523011_zpid/
KELLER WILLIAMS REALTY,"$450,000","1085 Magnolia Ave, Beaumont, CA 92223",1085 Magnolia Ave,Beaumont,CA,92223,4,2,"1,826",null,null,MultiFamily,1932,Garage,null,"$467,179","$1,600/mo",$246,https://www.zillow.com/homedetails/1085-Magnolia-Ave-Beaumont-CA-92223/17960498_zpid/
,"$480,000","392 Canvasback Rd, Big Bear Lake, CA 92315",392 Canvasback Rd,BigBearLake,CA,92315,2,3,997,null,null,MultiFamily,1947,Garage - Attached,null,"$505,505","$1,450/mo",$481,https://www.zillow.com/homedetails/392-Canvasback-Rd-Big-Bear-Lake-CA-92315/17383497_zpid/
CENTURY 21 MASTERS,"$849,000","540 N Valencia Pl, Covina, CA 91723",540 N Valencia Pl,Covina,CA,91723,--,--,"2,668",null,null,MultiFamily,1930,Carport,null,"$884,936","$2,500/mo",$318,https://www.zillow.com/homedetails/540-N-Valencia-Pl-Covina-CA-91723/21548295_zpid/
REDFIN,"$1,399,000","1438 S Stanley Ave, Los Angeles, CA 90019",1438 S Stanley Ave,LosAngeles,CA,90019,--,--,--,null,null,MultiFamily,1937,"Side By Side, Shared Driveway, Gated",null,"$1,476,644","$3,240/mo",null,https://www.zillow.com/homedetails/1438-S-Stanley-Ave-Los-Angeles-CA-90019/20600505_zpid/
,"$295,000","552 S Sierra Vista Ave, Fresno, CA 93702",552 S Sierra Vista Ave,Fresno,CA,93702,5,3,"1,808",null,null,MultiFamily,1948,Garage - Attached,null,"$306,630","$1,125/mo",$163,https://www.zillow.com/homedetails/552-S-Sierra-Vista-Ave-Fresno-CA-93702/82854728_zpid/
,"$364,000","6124 8th St, Riverbank, CA 95367",6124 8th St,Riverbank,CA,95367,3,3,"2,096",null,null,MultiFamily,1948,No Data,null,"$385,809","$1,450/mo",$174,https://www.zillow.com/homedetails/6124-8th-St-Riverbank-CA-95367/16081341_zpid/
"VANGUARD PROPERTIES, Lisa Camozzi","$1,099,000","3268 Market St #3270, San Francisco, CA 94114",3268 Market St #3270,SanFrancisco,CA,94114,2,1,"1,000",null,null,MultiFamily,1916,Garage,null,null,null,"$1,099",https://www.zillow.com/homedetails/3268-Market-St-3270-San-Francisco-CA-94114/2071560096_zpid/
RE/MAX PARKSIDE REAL ESTATE,"$799,900","1900 Ebony Dr, Paso Robles, CA 93446",1900 Ebony Dr,PasoRobles,CA,93446,--,--,"3,600",null,null,MultiFamily,1984,"Garage - Single Door, Parking Space",null,"$817,040","$3,000/mo",$222,https://www.zillow.com/homedetails/1900-Ebony-Dr-Paso-Robles-CA-93446/15400097_zpid/
COLDWELL BANKER BLACKSTONE RTY,"$519,000","7491 Laurel Ave, Fontana, CA 92336",7491 Laurel Ave,Fontana,CA,92336,2,1,"2,856",null,null,MultiFamily,1954,No Data,null,"$529,472","$2,300/mo",$182,https://www.zillow.com/homedetails/7491-Laurel-Ave-Fontana-CA-92336/17332206_zpid/
CORCORAN GLOBAL LIVING,"$179,900","420 N Villa Ct, Palm Springs, CA 92262",420 N Villa Ct,PalmSprings,CA,92262,--,--,--,null,null,MultiFamily,1981,Covered,null,"$179,915",null,null,https://www.zillow.com/homedetails/420-N-Villa-Ct-Palm-Springs-CA-92262/2073182763_zpid/
,"$2,500,000","3135 Turner St, Placerville, CA 95667",3135 Turner St,Placerville,CA,95667,21,15,"4,608",null,null,MultiFamily,1961,"Carport, ",null,"$1,385/mo",null,$543,https://www.zillow.com/homedetails/3135-Turner-St-Placerville-CA-95667/83901583_zpid/
"BIG BLOCK REALTY, INC.","$569,000","3930 Conde St #1, San Diego, CA 92110",3930 Conde St #1,SanDiego,CA,92110,2,3,"1,034",null,null,MultiFamily,1993,"Assigned, Gated",$247 monthly,"$593,739","$2,495/mo",$550,https://www.zillow.com/homedetails/3930-Conde-St-1-San-Diego-CA-92110/16952319_zpid/
,"$280,000","15363 N Tretheway Rd, Lodi, CA 95240",15363 N Tretheway Rd,Lodi,CA,95240,2,--,"1,579",null,null,MultiFamily,1936,0 spaces,null,"$291,655","$1,750/mo",$177,https://www.zillow.com/homedetails/15363-N-Tretheway-Rd-Lodi-CA-95240/94696902_zpid/
APEC ENTERPRISES INC.,"$445,000","1759 Aspen Village Way, West Covina, CA 91791",1759 Aspen Village Way,WestCovina,CA,91791,2,2,"1,165",null,null,MultiFamily,1974,"Garage Faces Rear, Garage Door Opener",$495 monthly,"$467,274","$2,300/mo",$382,https://www.zillow.com/homedetails/1759-Aspen-Village-Way-West-Covina-CA-91791/21572358_zpid/
BERKSHIRE HATHAWAY HOME SERV.,"$61,200","21317 Lake Shore Dr APT 28, California City, CA 93505",21317 Lake Shore Dr APT 28,CaliforniaCity,CA,93505,--,1,468,null,null,MultiFamily,1966,Carport,$225 monthly,"$61,200","$1,000/mo",$131,https://www.zillow.com/homedetails/21317-Lake-Shore-Dr-APT-28-California-City-CA-93505/18963613_zpid/
PORTER REAL ESTATE,"$599,000","423 Chester Pl, Pomona, CA 91768",423 Chester Pl,Pomona,CA,91768,--,--,"1,932",null,null,MultiFamily,1941,Garage,null,"$632,088","$2,600/mo",$310,https://www.zillow.com/homedetails/423-Chester-Pl-Pomona-CA-91768/21513922_zpid/
MILLENNIUM FINANCIAL & REALTY,"$790,000","3124 45th St, San Diego, CA 92105",3124 45th St,SanDiego,CA,92105,--,--,--,null,null,MultiFamily,1945,No Data,null,"$512,952","$2,495/mo",null,https://www.zillow.com/homedetails/3124-45th-St-San-Diego-CA-92105/140355470_zpid/
RE/MAX GOLD COAST REALTORS,"$585,000","218 S 7th St, Santa Paula, CA 93060",218 S 7th St,SantaPaula,CA,93060,--,--,--,null,null,MultiFamily,1934,"Shared Driveway, On Street",null,"$608,124","$2,100/mo",null,https://www.zillow.com/homedetails/218-S-7th-St-Santa-Paula-CA-93060/16345262_zpid/
KELLER WILLIAMS REALTY,"$800,000","2406 Ridgeview Ave, Los Angeles, CA 90041",2406 Ridgeview Ave,LosAngeles,CA,90041,3,2,"1,593",null,null,MultiFamily,1923,On Street,null,null,null,$502,https://www.zillow.com/homedetails/2406-Ridgeview-Ave-Los-Angeles-CA-90041/2071534719_zpid/
,"$375,000","9315 Landrum St, Plymouth, CA 95669",9315 Landrum St,Plymouth,CA,95669,4,1,"1,625",null,null,MultiFamily,1888,"Garage - Detached, ",null,"$2,100/mo",null,$231,https://www.zillow.com/homedetails/9315-Landrum-St-Plymouth-CA-95669/69232971_zpid/
,"$850,000","2480 Five Oak Dr, Meadow Vista, CA 95722",2480 Five Oak Dr,MeadowVista,CA,95722,3,2,"1,932",null,null,MultiFamily,1965,"Garage - Attached, ",null,"$941,892","$2,550/mo",$440,https://www.zillow.com/homedetails/2480-Five-Oak-Dr-Meadow-Vista-CA-95722/17691630_zpid/
