Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$335,000","885 Halidon Way APT 523, Folsom, CA 95630",885 Halidon Way APT 523,Folsom,CA,95630,2,2,993,null,null,Condo,2007,"Garage - Attached, ",$290 monthly,"$359,261","$1,775/mo",$337,https://www.zillow.com/homedetails/885-Halidon-Way-APT-523-Folsom-CA-95630/79555219_zpid/
,"$305,000","8020 Walerga Rd UNIT 1048, Antelope, CA 95843",8020 Walerga Rd UNIT 1048,Antelope,CA,95843,3,2,"1,193",null,null,Condo,1993,"Carport, , Garage",$296 monthly,"$327,089","$1,800/mo",$256,https://www.zillow.com/homedetails/8020-Walerga-Rd-UNIT-1048-Antelope-CA-95843/25972107_zpid/
BERKSHIRE HATHAWAY HOMESERVICE,"$359,000","1810 S El Camino Real UNIT 205, Encinitas, CA 92024",1810 S El Camino Real UNIT 205,Encinitas,CA,92024,1,1,650,null,null,Condo,1998,Carport,$477 monthly,"$394,998","$1,950/mo",$552,https://www.zillow.com/homedetails/1810-S-El-Camino-Real-UNIT-205-Encinitas-CA-92024/61680283_zpid/
"EPIC REAL ESTATE & ASSO. INC., Eugenia A. Mantzoros","$898,000","2250 24th St UNIT 329, San Francisco, CA 94107",2250 24th St UNIT 329,SanFrancisco,CA,94107,2,2,"1,030",null,null,Condo,1989,"Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site",$628 monthly,"$3,200/mo",null,$872,https://www.zillow.com/homedetails/2250-24th-St-UNIT-329-San-Francisco-CA-94107/15152066_zpid/
REGENCY REAL ESTATE BROKERS,"$395,000","2604 N Tustin Ave #52, Santa Ana, CA 92705",2604 N Tustin Ave #52,SantaAna,CA,92705,3,2,"1,455",null,null,Condo,1974,"Driveway, Garage, Garage - Two Door",$365 monthly,"$553,728","$2,800/mo",$271,https://www.zillow.com/homedetails/2604-N-Tustin-Ave-52-Santa-Ana-CA-92705/25704206_zpid/
,"$998,888","926 Shoreline Dr, San Mateo, CA 94404",926 Shoreline Dr,SanMateo,CA,94404,2,2,"1,230",null,null,Condo,1979,Garage - Detached,$623 monthly,"$1,039,258","$3,495/mo",$812,https://www.zillow.com/homedetails/926-Shoreline-Dr-San-Mateo-CA-94404/15630023_zpid/
,"$370,000","1650 S El Camino Real UNIT 204, Encinitas, CA 92024",1650 S El Camino Real UNIT 204,Encinitas,CA,92024,1,1,650,null,null,Condo,1998,"Carport, ",$477 monthly,"$376,046","$1,950/mo",$569,https://www.zillow.com/homedetails/1650-S-El-Camino-Real-UNIT-204-Encinitas-CA-92024/61780278_zpid/
BERKSHIRE HATHAWAY HOMESERVICES CALIFORNIA,"$3,795,000","9255 Doheny Rd APT 1401, West Hollywood, CA 90069",9255 Doheny Rd APT 1401,WestHollywood,CA,90069,3,3,"2,117",null,null,Condo,1965,"Assigned, Valet","$3,442 monthly","$3,883,461","$15,113/mo","$1,793",https://www.zillow.com/homedetails/9255-Doheny-Rd-APT-1401-West-Hollywood-CA-90069/20534951_zpid/
"CORCORAN GLOBAL LIVING, Donna Solen","$1,295,000","4763 18th St, San Francisco, CA 94114",4763 18th St,SanFrancisco,CA,94114,3,2,"1,679",null,null,Condo,1912,Other,$440 monthly,null,null,$771,https://www.zillow.com/homedetails/4763-18th-St-San-Francisco-CA-94114/116156132_zpid/
BERKSHIRE HATHAWAY HOMESERVICE,"$1,095,000","11344 E San Raphael Driveway, San Diego, CA 92130",11344 E San Raphael Driveway,SanDiego,CA,92130,3,3,"1,952",null,null,Condo,2000,Garage - Attached,$200 monthly,"$1,148,348","$4,495/mo",$561,https://www.zillow.com/homedetails/11344-E-San-Raphael-Driveway-San-Diego-CA-92130/51079476_zpid/
,"$382,500","1410 Kirkwood Meadows Dr #30, Kirkwood, CA 95646",1410 Kirkwood Meadows Dr #30,Kirkwood,CA,95646,2,2,"1,310",null,null,Condo,1972,"Garage - Detached, ","$1,156 monthly","$382,502","$2,500/mo",$292,https://www.zillow.com/homedetails/1410-Kirkwood-Meadows-Dr-30-Kirkwood-CA-95646/18211535_zpid/
CENTURY 21 RAINBOW REALTY,"$134,000","280 Avenida Carmel UNIT Q, Laguna Woods, CA 92637",280 Avenida Carmel UNIT Q,LagunaWoods,CA,92637,1,1,770,null,null,Cooperative,1964,"Assigned, Carport, On Street",$602 monthly,null,null,$174,https://www.zillow.com/homedetails/280-Avenida-Carmel-UNIT-Q-Laguna-Woods-CA-92637/2071590162_zpid/
BERKSHIRE HATHAWAY HOMESERVICES,"$969,000","24622 Harbor View Dr #59C, Dana Point, CA 92629",24622 Harbor View Dr #59C,DanaPoint,CA,92629,3,3,"1,700",null,null,Condo,1973,"Garage, Garage Faces Front, Garage - Single Door, Garage Door Opener, Parking Space",$388 monthly,"$988,339","$3,500/mo",$570,https://www.zillow.com/homedetails/24622-Harbor-View-Dr-59C-Dana-Point-CA-92629/25695175_zpid/
THE REAL ESTATE CLUB,"$389,900","14610 Erwin St UNIT 206, Los Angeles, CA 91411",14610 Erwin St UNIT 206,LosAngeles,CA,91411,2,2,803,null,null,Condo,1985,Garage,$353 monthly,"$400,688","$2,199/mo",$486,https://www.zillow.com/homedetails/14610-Erwin-St-UNIT-206-Los-Angeles-CA-91411/19971178_zpid/
,"$395,000","5080 Valley Crest Dr APT 24, Concord, CA 94521",5080 Valley Crest Dr APT 24,Concord,CA,94521,2,2,"1,080",null,null,Condo,1984,"Carport, Assigned, Uncovered Parking Space",$370 monthly,"$402,513","$2,350/mo",$366,https://www.zillow.com/homedetails/5080-Valley-Crest-Dr-APT-24-Concord-CA-94521/18374254_zpid/
,"$1,200,000","552 Pine Wood Ln, Los Gatos, CA 95032",552 Pine Wood Ln,LosGatos,CA,95032,3,3,"1,520",null,null,Condo,1974,Garage - Attached,$394 monthly,"$1,260,840","$3,500/mo",$789,https://www.zillow.com/homedetails/552-Pine-Wood-Ln-Los-Gatos-CA-95032/19667284_zpid/
KELLER WILLIAMS SD METRO,"$375,000","9728 Marilla Dr UNIT 311, Lakeside, CA 92040",9728 Marilla Dr UNIT 311,Lakeside,CA,92040,2,2,944,null,null,Condo,2006,"Assigned, Carport, Other",$222 monthly,null,null,$397,https://www.zillow.com/homedetails/9728-Marilla-Dr-UNIT-311-Lakeside-CA-92040/67403279_zpid/
PLATINUM REAL ESTATE VIP,"$289,990","23515 Lyons Ave UNIT 290, Santa Clarita, CA 91355",23515 Lyons Ave UNIT 290,SantaClarita,CA,91355,1,1,675,null,null,Condo,1969,Garage,$359 monthly,"$260,672","$1,750/mo",$430,https://www.zillow.com/homedetails/23515-Lyons-Ave-UNIT-290-Santa-Clarita-CA-91355/20222027_zpid/
COMMUNITY REALTY CO.,"$499,000","2618 Juan St APT 4, San Diego, CA 92110",2618 Juan St APT 4,SanDiego,CA,92110,1,1,860,null,null,Condo,1981,"Community Structure, Garage Faces Front, Garage Door Opener",$300 monthly,"$518,714","$2,195/mo",$580,https://www.zillow.com/homedetails/2618-Juan-St-APT-4-San-Diego-CA-92110/16950649_zpid/
"CORCORAN GLOBAL LIVING, John L. LePage","$1,350,000","3915 20th St, San Francisco, CA 94114",3915 20th St,SanFrancisco,CA,94114,2,2,"1,301",null,null,Condo,1885,"Covered, Enclosed, See Remarks, Independent, Other",$280 monthly,"$1,528,593","$4,000/mo","$1,038",https://www.zillow.com/homedetails/3915-20th-St-San-Francisco-CA-94114/82789846_zpid/
,"$249,950","4010 Elmo Loop APT D, Modesto, CA 95356",4010 Elmo Loop APT D,Modesto,CA,95356,2,2,989,null,null,Condo,1980,"Carport, ",$328 monthly,"$262,783","$1,595/mo",$253,https://www.zillow.com/homedetails/4010-Elmo-Loop-APT-D-Modesto-CA-95356/69048991_zpid/
CENTURY 21 ALLSTARS,"$285,000","5460 White Oak Ave UNIT E318, Encino, CA 91316",5460 White Oak Ave UNIT E318,Encino,CA,91316,1,2,712,null,null,Condo,1971,Assigned,$517 monthly,"$296,669","$1,775/mo",$400,https://www.zillow.com/homedetails/5460-White-Oak-Ave-UNIT-E318-Encino-CA-91316/19978905_zpid/
,"$940,000","3350 La Mesa Dr APT 10, San Carlos, CA 94070",3350 La Mesa Dr APT 10,SanCarlos,CA,94070,2,2,"1,040",null,null,Condo,1973,Carport,$49 monthly,"$983,094","$3,300/mo",$904,https://www.zillow.com/homedetails/3350-La-Mesa-Dr-APT-10-San-Carlos-CA-94070/15634111_zpid/
EXP REALTY OF CALIFORNIA INC,"$305,000","3565 Linden Ave UNIT 104, Long Beach, CA 90807",3565 Linden Ave UNIT 104,LongBeach,CA,90807,1,1,660,null,null,Condo,1973,"Assigned, See Remarks",$281 monthly,"$318,567","$1,900/mo",$462,https://www.zillow.com/homedetails/3565-Linden-Ave-UNIT-104-Long-Beach-CA-90807/21162802_zpid/
RE/MAX BIG BEAR,"$399,900","569 Summit Blvd APT 8, Big Bear Lake, CA 92315",569 Summit Blvd APT 8,BigBearLake,CA,92315,2,2,"1,442",null,null,Condo,1982,Garage Door Opener,$175 monthly,"$427,510",null,$277,https://www.zillow.com/homedetails/569-Summit-Blvd-APT-8-Big-Bear-Lake-CA-92315/2071593406_zpid/
"HOMESMART, EVERGREEN REALTY","$487,000","28061 Mariposa UNIT 196, Laguna Niguel, CA 92677",28061 Mariposa UNIT 196,LagunaNiguel,CA,92677,3,2,"1,049",null,null,Condo,1984,"Garage, Parking Space",$505 monthly,"$492,930","$2,595/mo",$464,https://www.zillow.com/homedetails/28061-Mariposa-UNIT-196-Laguna-Niguel-CA-92677/25761299_zpid/
KELLER WILLIAMS SD METRO,"$699,999","221 Donax Ave UNIT 17, Imperial Beach, CA 91932",221 Donax Ave UNIT 17,ImperialBeach,CA,91932,3,3,"1,353",null,null,Condo,1991,"Assigned, Gated, Garage - Two Door, Garage Door Opener",$360 monthly,"$709,050","$2,800/mo",$517,https://www.zillow.com/homedetails/221-Donax-Ave-UNIT-17-Imperial-Beach-CA-91932/17159751_zpid/
RED DOOR REAL ESTATE,"$320,000","1300 Saratoga Ave UNIT 1804, Ventura, CA 93003",1300 Saratoga Ave UNIT 1804,Ventura,CA,93003,2,2,963,null,null,Condo,1974,Garage,$395 monthly,"$304,774","$2,195/mo",$332,https://www.zillow.com/homedetails/1300-Saratoga-Ave-UNIT-1804-Ventura-CA-93003/16353864_zpid/
"MONUMENT REALTY, INC.","$300,000","20930 Parthenia St UNIT 122, Los Angeles, CA 91304",20930 Parthenia St UNIT 122,LosAngeles,CA,91304,1,1,606,null,null,Condo,1976,Garage,$300 monthly,"$261,541","$1,650/mo",$495,https://www.zillow.com/homedetails/20930-Parthenia-St-UNIT-122-Los-Angeles-CA-91304/20178504_zpid/
"WORLEY REAL ESTATE, INC","$220,000","4206 Savannah Ln, Sacramento, CA 95823",4206 Savannah Ln,Sacramento,CA,95823,2,2,"1,116",null,null,Condo,1971,Carport,$252 monthly,"$235,624","$1,625/mo",$197,https://www.zillow.com/homedetails/4206-Savannah-Ln-Sacramento-CA-95823/25848481_zpid/
REGENCY REAL ESTATE BROKERS,"$349,900","117 Streamwood, Irvine, CA 92620",117 Streamwood,Irvine,CA,92620,1,1,633,null,null,Condo,1977,"Assigned, Detached Carport",$295 monthly,"$352,147","$1,775/mo",$553,https://www.zillow.com/homedetails/117-Streamwood-Irvine-CA-92620/25719871_zpid/
"REDFIN, Thomas A. Baumgartner","$899,000","115 Diamond Cove Ter, San Francisco, CA 94134",115 Diamond Cove Ter,SanFrancisco,CA,94134,2,3,"1,336",null,null,Condo,2012,"Attached, Enclosed, Garage Door Opener, Garage Faces Front, Interior Access, Side By Side, Side by Side, On Site",$389 monthly,"$938,900","$3,500/mo",$673,https://www.zillow.com/homedetails/115-Diamond-Cove-Ter-San-Francisco-CA-94134/117672238_zpid/
HOMESMART REALTY WEST,"$439,000","4570 Cove Dr, Carlsbad, CA 92008",4570 Cove Dr,Carlsbad,CA,92008,1,1,676,null,null,Condo,1980,Driveway,$200 monthly,null,null,$649,https://www.zillow.com/homedetails/4570-Cove-Dr-Carlsbad-CA-92008/2071672529_zpid/
WESTSIDE PREMIER ESTATES,"$759,900","4337 Marina City Dr UNIT 349, Marina Del Rey, CA 90292",4337 Marina City Dr UNIT 349,MarinaDelRey,CA,90292,3,2,"1,722",null,null,Condo,1972,"Assigned, Community Structure, Garage","$1,948 monthly","$758,896","$3,400/mo",$441,https://www.zillow.com/homedetails/4337-Marina-City-Dr-UNIT-349-Marina-Del-Rey-CA-90292/2090292122_zpid/
LA PRIME TIME REALTY,"$254,950","21219 Roscoe Blvd UNIT 105, Los Angeles, CA 91304",21219 Roscoe Blvd UNIT 105,LosAngeles,CA,91304,1,1,633,null,null,Condo,1980,"Assigned, Parking Space",$255 monthly,"$261,962","$1,650/mo",$403,https://www.zillow.com/homedetails/21219-Roscoe-Blvd-UNIT-105-Los-Angeles-CA-91304/20178701_zpid/
REDFIN CORPORATION,"$275,000","8036 Linda Vista Rd APT 2C, San Diego, CA 92111",8036 Linda Vista Rd APT 2C,SanDiego,CA,92111,1,1,618,null,null,Condo,1978,"Assigned, Other",$330 monthly,"$278,928","$1,800/mo",$445,https://www.zillow.com/homedetails/8036-Linda-Vista-Rd-APT-2C-San-Diego-CA-92111/16918206_zpid/
,"$395,000","1200 Gaviota Ave APT 204, Long Beach, CA 90813",1200 Gaviota Ave APT 204,LongBeach,CA,90813,2,2,--,null,null,Condo,1989,2 Car Garage,$280 monthly,"$406,737","$2,270/mo",null,https://www.zillow.com/homedetails/1200-Gaviota-Ave-APT-204-Long-Beach-CA-90813/21228252_zpid/
SEVEN GABLES REAL ESTATE,"$578,000","3340 E Collins Ave APT 5, Orange, CA 92867",3340 E Collins Ave APT 5,Orange,CA,92867,3,3,"1,369",null,null,Condo,1974,"Carport, Garage",$295 monthly,null,null,$422,https://www.zillow.com/homedetails/3340-E-Collins-Ave-APT-5-Orange-CA-92867/25430266_zpid/
,"$698,000","3495 Wine Barrel Way, San Jose, CA 95124",3495 Wine Barrel Way,SanJose,CA,95124,2,2,960,null,null,Condo,1985,Garage - Attached,$309 monthly,"$722,635","$2,500/mo",$727,https://www.zillow.com/homedetails/3495-Wine-Barrel-Way-San-Jose-CA-95124/19672477_zpid/
,"$499,000","312 Tradewinds Dr APT 4, San Jose, CA 95123",312 Tradewinds Dr APT 4,SanJose,CA,95123,2,2,992,null,null,Condo,1970,"Carport, , Garage",$427 monthly,"$522,338","$2,450/mo",$503,https://www.zillow.com/homedetails/312-Tradewinds-Dr-APT-4-San-Jose-CA-95123/19827221_zpid/
,"$565,000","193 Montecito Ave APT 201, Oakland, CA 94610",193 Montecito Ave APT 201,Oakland,CA,94610,1,1,869,null,null,Condo,1966,"Garage - Detached, ",$595 monthly,"$2,400/mo",null,$650,https://www.zillow.com/homedetails/193-Montecito-Ave-APT-201-Oakland-CA-94610/24742381_zpid/
ENGEL & VOLKERS BEVERLY HILLS,"$1,595,000","4316 Marina City Dr PH 26, Marina Del Rey, CA 90292",4316 Marina City Dr PH 26,MarinaDelRey,CA,90292,3,3,"2,652",null,null,Condo,1972,Community Structure,"$1,904 monthly","$1,396,102","$5,500/mo",$601,https://www.zillow.com/homedetails/4316-Marina-City-Dr-PH-26-Marina-Del-Rey-CA-90292/2092514374_zpid/
COMPASS,"$419,000","2501 N Whitewater Club Dr #A, Palm Springs, CA 92262",2501 N Whitewater Club Dr #A,PalmSprings,CA,92262,3,2,"1,427",null,null,Condo,1972,Unassigned,$543 monthly,"$442,845","$2,250/mo",$294,https://www.zillow.com/homedetails/2501-N-Whitewater-Club-Dr-A-Palm-Springs-CA-92262/18018348_zpid/
"FIRST CAPITAL FUNDING, INC.","$495,500","5500 Owensmouth Ave APT 111, Woodland Hills, CA 91367",5500 Owensmouth Ave APT 111,WoodlandHills,CA,91367,3,2,"1,020",null,null,Condo,1987,"Assigned, Auto Driveway Gate, Controlled Entrance, Covered, Direct Access, Driveway, Asphalt, Garage, Garage Faces Rear, Garage - Single Door, Gated, Guest",$462 monthly,"$506,313","$2,700/mo",$486,https://www.zillow.com/homedetails/5500-Owensmouth-Ave-APT-111-Woodland-Hills-CA-91367/68987088_zpid/
,"$299,000","1040 Civic Center Dr, Rohnert Park, CA 94928",1040 Civic Center Dr,RohnertPark,CA,94928,2,2,"1,069",null,null,Condo,1978,"Attached, Garage Door Opener, Inside Entrance, Side-by-Side, Paved Driveway",$534 monthly,"$316,314","$2,200/mo",$280,https://www.zillow.com/homedetails/1040-Civic-Center-Dr-Rohnert-Park-CA-94928/15853907_zpid/
REDFIN CORPORATION,"$445,000","5029 Nautilus St UNIT 4, Oxnard, CA 93035",5029 Nautilus St UNIT 4,Oxnard,CA,93035,1,1,676,null,null,Condo,1978,"Garage - Single Door, Open",$285 monthly,"$1,935/mo",null,$658,https://www.zillow.com/homedetails/5029-Nautilus-St-UNIT-4-Oxnard-CA-93035/2134163642_zpid/
"HOME QUEST REALTY, Robert Belli","$299,045","574 Natoma St APT 203, San Francisco, CA 94103",574 Natoma St APT 203,SanFrancisco,CA,94103,1,1,407,null,null,Condo,2012,None,$373 monthly,"$456,553","$1,950/mo",$735,https://www.zillow.com/homedetails/574-Natoma-St-APT-203-San-Francisco-CA-94103/119685521_zpid/
