Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
COLDWELL BANKER REALTY,"$785,000","124 Eucalyptus Ln, Costa Mesa, CA 92627",124 Eucalyptus Ln,CostaMesa,CA,92627,2,3,"1,221","2,260 sqft",2260.0,Townhouse,1979,"Direct Access, Driveway, Concrete, Garage Faces Front, Garage - Single Door, Guest",$330 monthly,"$790,489","$2,995/mo",$643,https://www.zillow.com/homedetails/124-Eucalyptus-Ln-Costa-Mesa-CA-92627/25476655_zpid/
BRAD KORB REAL ESTATE GROUP,"$649,946","631 E Magnolia Blvd UNIT 103, Burbank, CA 91501",631 E Magnolia Blvd UNIT 103,Burbank,CA,91501,2,3,"1,200","10,010 sqft",10010.0,Townhouse,2007,"Assigned, Direct Access, Garage, Garage Door Opener, Gated",$279 monthly,"$670,336","$2,700/mo",$542,https://www.zillow.com/homedetails/631-E-Magnolia-Blvd-UNIT-103-Burbank-CA-91501/82878098_zpid/
KELLER WILLIAMS REALTY HOLLYWOOD HILLS,"$1,599,000","12464 Washington Pl #B, Culver City, CA 90230",12464 Washington Pl #B,CulverCity,CA,90230,3,3,"2,150",No Data,null,Townhouse,2019,Garage - Attached,null,"$1,675,999","$5,507/mo",$744,https://www.zillow.com/homedetails/12464-Washington-Pl-B-Culver-City-CA-90230/2084470985_zpid/
,"$898,000","967 Almaden Ln, San Jose, CA 95125",967 Almaden Ln,SanJose,CA,95125,3,3,"1,484",705 sqft,705.0,Townhouse,2017,"Garage - Attached, ",$358 monthly,"$951,579","$3,250/mo",$605,https://www.zillow.com/homedetails/967-Almaden-Ln-San-Jose-CA-95125/244155000_zpid/
,"$1,195,000","1931 Everidge Ct, Walnut Creek, CA 94597",1931 Everidge Ct,WalnutCreek,CA,94597,3,3,"2,200","1,500 sqft",1500.0,Townhouse,1979,Attached,$606 monthly,"$1,238,074","$3,600/mo",$543,https://www.zillow.com/homedetails/1931-Everidge-Ct-Walnut-Creek-CA-94597/18412220_zpid/
,"$657,000+","Plan One Plan, Silveroak at IronRidge",Plan One Plan,SilveroakatIronRidge,null,null,2,3,"1,311",No Data,null,Townhouse,2021,No Data,null,null,null,$501,https://www.zillow.com/community/silveroak-at-ironridge/2078384341_zpid/
HOMESMART REALTY WEST,"$599,000","13617 Penina St, Poway, CA 92064",13617 Penina St,Poway,CA,92064,3,2,"1,680",No Data,null,Townhouse,1978,Driveway,$495 monthly,"$621,080","$2,718/mo",$357,https://www.zillow.com/homedetails/13617-Penina-St-Poway-CA-92064/16738475_zpid/
,"$634,900+","Residence 2 Plan, Canopy Grove   Retreat",Residence 2 Plan,CanopyGroveRetreat,null,null,4,3,"1,900",No Data,null,Townhouse,2021,No Data,null,null,null,$334,https://www.zillow.com/community/canopy-grove-retreat/2072964187_zpid/
,"$563,900+","Residence 2 Plan, The Peak at Delpy's Corner",Residence 2 Plan,ThePeakatDelpy'sCorner,null,null,3,3,"1,557",No Data,null,Townhouse,2021,No Data,null,null,null,$362,https://www.zillow.com/community/peak-at-delpy-s-corner/2080139705_zpid/
,"$508,380+","Residence 1561 Plan, Veranda at Day Creek Square",Residence 1561 Plan,VerandaatDayCreekSquare,null,null,2,3,"1,561",No Data,null,Townhouse,2021,No Data,null,null,null,$326,https://www.zillow.com/community/veranda-at-day-creek-square/2077163957_zpid/
,"$844,990+","Plan 1 Plan, The Rows at UrbanOak",Plan 1 Plan,TheRowsatUrbanOak,null,null,2,3,"1,601",No Data,null,Townhouse,2021,No Data,null,null,null,$528,https://www.zillow.com/community/rows-at-urbanoak/2077050458_zpid/
,"$920,000+","RESIDENCE TWO Plan, Boulevard : Skyline",RESIDENCE TWO Plan,Boulevard:Skyline,null,null,3,3,"2,118",No Data,null,Townhouse,2021,No Data,null,null,null,$434,https://www.zillow.com/community/boulevard-skyline/2081893403_zpid/
,"$1,828,000","4173 El Camino Real APT 15, Palo Alto, CA 94306",4173 El Camino Real APT 15,PaloAlto,CA,94306,2,3,"1,375",901 sqft,901.0,Townhouse,1992,Garage - Attached,$47 monthly,"$1,868,735","$3,800/mo","$1,329",https://www.zillow.com/homedetails/4173-El-Camino-Real-APT-15-Palo-Alto-CA-94306/19504469_zpid/
,"$918,950","34951 Belvedere Ter, Fremont, CA 94555",34951 Belvedere Ter,Fremont,CA,94555,2,2,"1,296","3,184 sqft",3184.0,Townhouse,1985,"Carport, Garage - Attached",$220 monthly,"$1,007,676","$3,000/mo",$709,https://www.zillow.com/homedetails/34951-Belvedere-Ter-Fremont-CA-94555/25053502_zpid/
"COMPASS SF, Ric A. Rocchiccioli","$1,050,000","57 Blair Ter, San Francisco, CA 94107",57 Blair Ter,SanFrancisco,CA,94107,3,1,"1,109",882 sqft,882.0,Townhouse,1984,"Assigned, Uncovered Parking Space, Independent, On Site",$270 monthly,"$1,060,517","$4,000/mo",$947,https://www.zillow.com/homedetails/57-Blair-Ter-San-Francisco-CA-94107/15152792_zpid/
,"$469,000+","Cerro Plan 5 Plan, Cerro at Rancho Soleo",Cerro Plan 5 Plan,CerroatRanchoSoleo,null,null,3,4,"1,589",No Data,null,Townhouse,2021,No Data,null,null,null,$295,https://www.zillow.com/community/cerro-at-rancho-soleo/2075667201_zpid/
,"$539,990+","Verbena Plan, Rice Ranch",Verbena Plan,RiceRanch,null,null,3,3,"2,041",No Data,null,Townhouse,2021,No Data,null,null,null,$265,https://www.zillow.com/community/rice-ranch/2071699647_zpid/
,"$346,990+","Dove - Plan 1001 Plan, The Brambles   Starling Townhomes",Dove - Plan 1001 Plan,TheBramblesStarlingTownhomes,null,null,2,2,"1,383",No Data,null,Townhouse,2021,No Data,null,null,null,$251,https://www.zillow.com/community/brambles-starling-townhomes/2072253484_zpid/
,"$1,155,000","1281 Milkweed St, Milpitas, CA 95035",1281 Milkweed St,Milpitas,CA,95035,3,4,"1,832",818 sqft,818.0,Townhouse,2018,Garage - Attached,$455 monthly,"$1,224,462","$3,600/mo",$630,https://www.zillow.com/homedetails/1281-Milkweed-St-Milpitas-CA-95035/300479888_zpid/
,"$514,990+","eave Plan 4X Plan, neuhouse",eave Plan 4X Plan,neuhouse,null,null,3,3,"1,483",No Data,null,Townhouse,2021,No Data,null,null,null,$347,https://www.zillow.com/community/neuhouse/2071593556_zpid/
,"$519,990+","alto Plan 2 Plan, neuhouse",alto Plan 2 Plan,neuhouse,null,null,3,3,"1,485",No Data,null,Townhouse,2021,No Data,null,null,null,$350,https://www.zillow.com/community/neuhouse/2071593547_zpid/
,"$544,990+","eave Plan 5 Plan, neuhouse",eave Plan 5 Plan,neuhouse,null,null,3,3,"1,510",No Data,null,Townhouse,2021,No Data,null,null,null,$361,https://www.zillow.com/community/neuhouse/2071593546_zpid/
,"$499,990+","eave Plan 3 Plan, neuhouse",eave Plan 3 Plan,neuhouse,null,null,2,3,"1,182",No Data,null,Townhouse,2021,No Data,null,null,null,$423,https://www.zillow.com/community/neuhouse/2071593551_zpid/
,"$549,990+","alto Plan 3 Plan, neuhouse",alto Plan 3 Plan,neuhouse,null,null,3,3,"1,611",No Data,null,Townhouse,2021,No Data,null,null,null,$341,https://www.zillow.com/community/neuhouse/2071593553_zpid/
,"$524,990+","eave Plan 4 Plan, neuhouse",eave Plan 4 Plan,neuhouse,null,null,3,3,"1,483",No Data,null,Townhouse,2021,No Data,null,null,null,$354,https://www.zillow.com/community/neuhouse/2071593552_zpid/
,"$494,990+","eave Plan 2 Plan, neuhouse",eave Plan 2 Plan,neuhouse,null,null,2,3,"1,102",No Data,null,Townhouse,2021,No Data,null,null,null,$449,https://www.zillow.com/community/neuhouse/2071593557_zpid/
,"$464,990+","alto Plan 1 Plan, neuhouse",alto Plan 1 Plan,neuhouse,null,null,2,2,"1,317",No Data,null,Townhouse,2021,No Data,null,null,null,$353,https://www.zillow.com/community/neuhouse/2071593554_zpid/
,"$379,990+","eave Plan 1 Plan, neuhouse",eave Plan 1 Plan,neuhouse,null,null,1,2,949,No Data,null,Townhouse,2021,No Data,null,null,null,$400,https://www.zillow.com/community/neuhouse/2071593548_zpid/
,"$1,080,000+",Newport - Plan 3 Plan,Newport - Plan 3 Plan,null,null,null,4,4,"2,018",No Data,null,Townhouse,2021,0 spaces,null,null,null,$535,https://www.zillow.com/community/error-subdivision-name-unavailable/2073470513_zpid/
,"$390,000","35 Villa Dr, San Pablo, CA 94806",35 Villa Dr,SanPablo,CA,94806,3,2,"1,317","1,875 sqft",1875.0,Townhouse,1973,"Garage Door Opener, Int Access From Garage",$450 monthly,"$444,422","$2,600/mo",$296,https://www.zillow.com/homedetails/35-Villa-Dr-San-Pablo-CA-94806/18513703_zpid/
,"$510,880+","Residence 4 Plan, Citrus at Canvas Park at New Haven",Residence 4 Plan,CitrusatCanvasParkatNewHaven,null,null,3,2,"1,692",No Data,null,Townhouse,2021,No Data,null,null,null,$302,https://www.zillow.com/community/citrus-at-canvas-park-at-new-haven/2080441892_zpid/
,"$933,880+","Residence 3A.1 Plan, Avenue One   Lexington",Residence 3A.1 Plan,AvenueOneLexington,null,null,3,2,"1,731",No Data,null,Townhouse,2021,No Data,null,null,null,$540,https://www.zillow.com/community/avenue-one-lexington/2072541918_zpid/
HOMEAMERICA INC,"$737,000","46 Savannah, Lake Forest, CA 92630",46 Savannah,LakeForest,CA,92630,3,3,"1,453",No Data,null,Townhouse,2017,Garage,$342 monthly,"$756,394",null,$507,https://www.zillow.com/homedetails/46-Savannah-Lake-Forest-CA-92630/318578581_zpid/
,"$754,900+","Residence 1 Plan, DEL SUR : Avante",Residence 1 Plan,DELSUR:Avante,null,null,2,2,"1,544",No Data,null,Townhouse,2021,No Data,null,null,null,$489,https://www.zillow.com/community/del-sur-avante/2080124175_zpid/
,"$949,000","1048 Polk Ln, San Jose, CA 95117",1048 Polk Ln,SanJose,CA,95117,3,3,"1,388","2,339 sqft",2339.0,Townhouse,1972,Garage - Attached,$320 monthly,"$1,015,686","$3,400/mo",$684,https://www.zillow.com/homedetails/1048-Polk-Ln-San-Jose-CA-95117/19606199_zpid/
HARCOURTS PRIME PROPERTIES,"$510,000","4499 Brisbane Way UNIT 5, Oceanside, CA 92058",4499 Brisbane Way UNIT 5,Oceanside,CA,92058,3,3,"1,837",No Data,null,Townhouse,2003,Garage - Attached,$303 monthly,"$516,762","$2,900/mo",$278,https://www.zillow.com/homedetails/4499-Brisbane-Way-UNIT-5-Oceanside-CA-92058/61901179_zpid/
,"$770,000+","Plan 3 Plan, Neo at Mission Foothills",Plan 3 Plan,NeoatMissionFoothills,null,null,4,4,"1,985",No Data,null,Townhouse,2021,No Data,"$180,195 monthly",null,null,$388,https://www.zillow.com/community/neo-at-mission-foothills/2076708074_zpid/
,"$742,990+","Residence One Plan, Evergreen at Rise",Residence One Plan,EvergreenatRise,null,null,2,3,"1,595",No Data,null,Townhouse,2021,No Data,null,null,null,$466,https://www.zillow.com/community/evergreen-at-rise/2081350396_zpid/
,"$685,000+","3B Plan, One Seven Eight",3B Plan,OneSevenEight,null,null,3,4,"1,702",No Data,null,Townhouse,2021,No Data,$236 monthly,null,null,$402,https://www.zillow.com/community/one-seven-eight/2075393207_zpid/
,"$730,720+","Violet Plan 2 Plan, Violet at Canvas",Violet Plan 2 Plan,VioletatCanvas,null,null,2,3,"1,795",No Data,null,Townhouse,2021,No Data,$180 monthly,null,null,$407,https://www.zillow.com/community/violet-at-canvas/2075667206_zpid/
,"$468,900+","Floor Plan 2 Plan, Sage at Ninth",Floor Plan 2 Plan,SageatNinth,null,null,3,3,"1,280",No Data,null,Townhouse,2021,"Garage - Attached, ",$280 monthly,null,null,$366,https://www.zillow.com/community/sage-at-ninth/2076854866_zpid/
,"$1,058,880+","RESIDENCE FOUR Plan, Bridgeway : Towns",RESIDENCE FOUR Plan,Bridgeway:Towns,null,null,4,4,"2,109",No Data,null,Townhouse,2021,No Data,null,null,null,$502,https://www.zillow.com/community/bridgeway-towns/2077139132_zpid/
,"$1,632,000+","eTown Plan 2 Plan, Nuevo",eTown Plan 2 Plan,Nuevo,null,null,3,3,"1,924",No Data,null,Townhouse,2021,"Garage - Attached, ",null,null,null,$848,https://www.zillow.com/community/nuevo/2077827496_zpid/
,"$413,900+","Residence 2 Plan, The Landing at Wildflower Station",Residence 2 Plan,TheLandingatWildflowerStation,null,null,2,2,"1,004",No Data,null,Townhouse,2021,0 spaces,$290 monthly,null,null,$412,https://www.zillow.com/community/landing-at-wildflower-station/2076747624_zpid/
,"$1,032,880+","RESIDENCE TWO Plan, The Preserve : Hillcrest",RESIDENCE TWO Plan,ThePreserve:Hillcrest,null,null,4,3,"2,134",No Data,null,Townhouse,2021,No Data,null,null,null,$484,https://www.zillow.com/community/preserve-hillcrest/2077732620_zpid/
,"$589,900+","Rowhouse B Plan, Blume",Rowhouse B Plan,Blume,null,null,4,3,"1,600",No Data,null,Townhouse,2021,No Data,null,null,null,$369,https://www.zillow.com/community/blume/2077148117_zpid/
NEW STAR REALTY & INVESTMENT,"$609,000","4828 Larwin Ave, Cypress, CA 90630",4828 Larwin Ave,Cypress,CA,90630,3,3,"1,508","1,332 sqft",1332.0,Townhouse,1965,Carport,$320 monthly,"$628,901","$2,800/mo",$404,https://www.zillow.com/homedetails/4828-Larwin-Ave-Cypress-CA-90630/25326247_zpid/
,"$492,990+","Tesoro ; Residence 1 Plan, Tesoro at Vista del Sur",Tesoro ; Residence 1 Plan,TesoroatVistadelSur,null,null,3,3,"1,410",No Data,null,Townhouse,2021,"Garage - Attached, ",null,null,null,$350,https://www.zillow.com/community/tesoro-at-vista-del-sur/2076743299_zpid/
,"$1,050,000","4000 Windsor Way, Dublin, CA 94568",4000 Windsor Way,Dublin,CA,94568,4,4,"2,160",No Data,null,Townhouse,2017,"Garage Door Opener, Attached",$420 monthly,"$1,147,518","$3,750/mo",$486,https://www.zillow.com/homedetails/4000-Windsor-Way-Dublin-CA-94568/250133955_zpid/
,"$589,000","1636 San Luis Rd, Walnut Creek, CA 94597",1636 San Luis Rd,WalnutCreek,CA,94597,2,2,"1,202","1,500 sqft",1500.0,Townhouse,1982,"Carport, No Parking on Site, Parking Spaces",$525 monthly,"$602,307","$2,795/mo",$490,https://www.zillow.com/homedetails/1636-San-Luis-Rd-Walnut-Creek-CA-94597/18408101_zpid/
,"$1,095,000","5500 El Dorado Ln, Dublin, CA 94568",5500 El Dorado Ln,Dublin,CA,94568,4,4,"2,128",0.36 Acres,15681.6,Townhouse,2018,Garage - Attached,$370 monthly,"$1,192,481",null,$515,https://www.zillow.com/homedetails/5500-El-Dorado-Ln-Dublin-CA-94568/250134098_zpid/
"BIG BLOCK REALTY, INC.","$530,000","8359 Ora Belle Ln, El Cajon, CA 92021",8359 Ora Belle Ln,ElCajon,CA,92021,3,3,"1,378",No Data,null,Townhouse,1983,Driveway,null,"$546,306","$2,600/mo",$385,https://www.zillow.com/homedetails/8359-Ora-Belle-Ln-El-Cajon-CA-92021/16901995_zpid/
,"$485,000","121 Carmel St, San Pablo, CA 94806",121 Carmel St,SanPablo,CA,94806,2,2,"1,190","1,085 sqft",1085.0,Townhouse,2005,"Attached, Garage Door Opener, Guest, Permit Required",$313 monthly,"$509,930","$2,600/mo",$408,https://www.zillow.com/homedetails/121-Carmel-St-San-Pablo-CA-94806/68041894_zpid/
,"$688,888","3180 Landess Ave APT A, San Jose, CA 95132",3180 Landess Ave APT A,SanJose,CA,95132,3,2,"1,130",897 sqft,897.0,Townhouse,1970,"Carport, On-street",$275 monthly,"$720,305",null,$610,https://www.zillow.com/homedetails/3180-Landess-Ave-APT-A-San-Jose-CA-95132/2071603068_zpid/
BERKSHIRE HATHAWAY HM SER,"$600,000","2001 E Rosecrans Ave, Compton, CA 90221",2001 E Rosecrans Ave,Compton,CA,90221,4,4,"2,600","29,381 sqft",29381.0,Townhouse,2019,Garage - Attached,$245 monthly,"$626,548",null,$231,https://www.zillow.com/homedetails/2001-E-Rosecrans-Ave-Compton-CA-90221/2071593665_zpid/
,"$1,398,000","10959 Northshore Sq, Cupertino, CA 95014",10959 Northshore Sq,Cupertino,CA,95014,3,2,"1,487","1,289 sqft",1289.0,Townhouse,1973,Garage - Attached,$423 monthly,"$1,461,120","$3,600/mo",$940,https://www.zillow.com/homedetails/10959-Northshore-Sq-Cupertino-CA-95014/19619904_zpid/
SAN DIEGO SUNRISE REALTY,"$519,900","10267 Black Mountain Rd APT L8, San Diego, CA 92126",10267 Black Mountain Rd APT L8,SanDiego,CA,92126,3,2,"1,203",No Data,null,Townhouse,1978,"Permit Required, Assigned",$405 monthly,"$540,293","$2,450/mo",$432,https://www.zillow.com/homedetails/10267-Black-Mountain-Rd-APT-L8-San-Diego-CA-92126/16832252_zpid/
,"$1,798,000+","Portico Plan 1 Plan, Portico",Portico Plan 1 Plan,Portico,null,null,3,4,"1,579",No Data,null,Townhouse,2021,"Garage - Attached, ",$403 monthly,null,null,"$1,139",https://www.zillow.com/community/portico/2076758017_zpid/
,"$657,291+","Aria with Loft Plan, Barcelona",Aria with Loft Plan,Barcelona,null,null,2,2,"1,730",No Data,null,Townhouse,2021,No Data,null,null,null,$380,https://www.zillow.com/community/barcelona/2084312582_zpid/
,"$3,295,000+","Vistas Plan, Boulders _ Mountainside at Northstar",Vistas Plan,Boulders_MountainsideatNorthstar,null,null,4,5,"3,728",null,null,null,null,null,null,null,null,null,https://www.zillow.com/community/boulders-_-mountainside-at-northstar/2077726545_zpid/
KELLER WILLIAMS REALTY,"$610,000","2714 Dietrich Dr, Tustin, CA 92782",2714 Dietrich Dr,Tustin,CA,92782,2,2,"1,146",No Data,null,Townhouse,1995,"Assigned, Direct Access, Concrete, Garage Faces Front, Garage Door Opener",$350 monthly,null,null,$532,https://www.zillow.com/homedetails/2714-Dietrich-Dr-Tustin-CA-92782/25749591_zpid/
SPECIAL REALTY CO.,"$765,000","1333 Valley View Rd APT 24, Glendale, CA 91202",1333 Valley View Rd APT 24,Glendale,CA,91202,2,3,"1,590","53,181 sqft",53181.0,Townhouse,1975,Assigned,$395 monthly,"$792,540","$3,000/mo",$481,https://www.zillow.com/homedetails/1333-Valley-View-Rd-APT-24-Glendale-CA-91202/20828646_zpid/
MEDI RYAN REAL ESTATE,"$495,000","24314 Sage Ct #180, Laguna Hills, CA 92653",24314 Sage Ct #180,LagunaHills,CA,92653,2,3,"1,270","1,306 sqft",1306.0,Townhouse,1986,Carport,$350 monthly,"$509,014","$2,500/mo",$390,https://www.zillow.com/homedetails/24314-Sage-Ct-180-Laguna-Hills-CA-92653/25744882_zpid/
,"$510,000","8985 Alcosta Blvd APT 180, San Ramon, CA 94583",8985 Alcosta Blvd APT 180,SanRamon,CA,94583,2,3,"1,230",No Data,null,Townhouse,1971,Carport,$607 monthly,"$517,781","$2,600/mo",$415,https://www.zillow.com/homedetails/8985-Alcosta-Blvd-APT-180-San-Ramon-CA-94583/18445873_zpid/
,"$1,321,995+","Essex Plan, Kensington Station at Metro West",Essex Plan,KensingtonStationatMetroWest,null,null,3,4,"1,891",No Data,null,Townhouse,2021,No Data,null,null,null,$699,https://www.zillow.com/community/kensington-station-at-metro-west/2075670819_zpid/
KELLER WILLIAMS SILICON BEACH,"$999,000","11260 Overland Ave APT 9C, Culver City, CA 90230",11260 Overland Ave APT 9C,CulverCity,CA,90230,3,3,"1,612","56,836 sqft",56836.0,Townhouse,1971,Garage - Attached,$615 monthly,"$1,045,965","$3,800/mo",$620,https://www.zillow.com/homedetails/11260-Overland-Ave-APT-9C-Culver-City-CA-90230/20430076_zpid/
CPM REALTY,"$599,000","4368 Nautilus Way UNIT 5, Oceanside, CA 92056",4368 Nautilus Way UNIT 5,Oceanside,CA,92056,3,3,"1,912","25,700 sqft",25700.0,Townhouse,2007,Garage - Attached,$314 monthly,"$632,175","$3,000/mo",$313,https://www.zillow.com/homedetails/4368-Nautilus-Way-UNIT-5-Oceanside-CA-92056/94695491_zpid/
KELLER WILLIAMS REALTY,"$1,549,900","90 N Coast Highway 101 SUITE 310, Encinitas, CA 92024",90 N Coast Highway 101 SUITE 310,Encinitas,CA,92024,2,3,"1,581",No Data,null,Townhouse,2009,"Gated, Garage, Garage Door Opener",$404 monthly,"$1,586,300","$5,012/mo",$980,https://www.zillow.com/homedetails/90-N-Coast-Highway-101-SUITE-310-Encinitas-CA-92024/113501057_zpid/
"PALM REALTY BOUTIQUE, INC.","$989,000","2518 Grant Ave #A, Redondo Beach, CA 90278",2518 Grant Ave #A,RedondoBeach,CA,90278,3,3,"1,794","7,509 sqft",7509.0,Townhouse,2004,Garage - Attached,$120 monthly,"$1,039,580","$3,950/mo",$551,https://www.zillow.com/homedetails/2518-Grant-Ave-A-Redondo-Beach-CA-90278/63788949_zpid/
FIRST TEAM REAL ESTATE,"$775,000","421 Mallorca Ln, Brea, CA 92823",421 Mallorca Ln,Brea,CA,92823,2,3,"1,898","1,001 sqft",1001.0,Townhouse,2016,"Direct Access, Garage",$488 monthly,"$794,728","$3,450/mo",$408,https://www.zillow.com/homedetails/421-Mallorca-Ln-Brea-CA-92823/246155024_zpid/
,"$634,000+","Residence 1998 Plan, Palazzo at Day Creek Square",Residence 1998 Plan,PalazzoatDayCreekSquare,null,null,3,4,"1,998",No Data,null,Townhouse,2021,No Data,null,null,null,$317,https://www.zillow.com/community/palazzo-at-day-creek-square/2077163954_zpid/
BERKSHIRE HATHAWAY HOMESERVICES CALIFORNIA REALTY,"$1,099,000","4201 Dan Wood Dr, Westlake Village, CA 91362",4201 Dan Wood Dr,WestlakeVillage,CA,91362,3,3,"2,572","2,572 sqft",2572.0,Townhouse,1983,Garage,$450 monthly,"$1,080,385","$4,170/mo",$427,https://www.zillow.com/homedetails/4201-Dan-Wood-Dr-Westlake-Village-CA-91362/16489871_zpid/
CPM REALTY,"$509,000","4368 Nautilus Way UNIT 3, Oceanside, CA 92056",4368 Nautilus Way UNIT 3,Oceanside,CA,92056,2,2,"1,245","25,700 sqft",25700.0,Townhouse,2007,Garage - Attached,$314 monthly,"$532,884","$2,350/mo",$409,https://www.zillow.com/homedetails/4368-Nautilus-Way-UNIT-3-Oceanside-CA-92056/94695360_zpid/
,"$538,880+","Residence 3 Plan, Indigo at Canvas Park at New Haven",Residence 3 Plan,IndigoatCanvasParkatNewHaven,null,null,3,2,"1,517",No Data,null,Townhouse,2021,No Data,null,null,null,$355,https://www.zillow.com/community/indigo-at-canvas-park-at-new-haven/2080441896_zpid/
,"$1,586,900+","Residence 13 Plan, Bayside Cove",Residence 13 Plan,BaysideCove,null,null,3,2,"1,571",No Data,null,Townhouse,2021,No Data,null,null,null,"$1,010",https://www.zillow.com/community/bayside-cove/2079069910_zpid/
NATIONWIDE REAL ESTATE EXECS,"$749,000","5533 Edward E Horton Ln UNIT 17, Los Angeles, CA 91316",5533 Edward E Horton Ln UNIT 17,LosAngeles,CA,91316,3,3,"2,427","144,469 sqft",144469.0,Townhouse,1979,"Assigned, Community Structure",$581 monthly,"$780,918","$3,500/mo",$309,https://www.zillow.com/homedetails/5533-Edward-E-Horton-Ln-UNIT-17-Los-Angeles-CA-91316/19978287_zpid/
OPTION REAL ESTATE,"$395,000","117 Racquet Club Dr, Compton, CA 90220",117 Racquet Club Dr,Compton,CA,90220,3,2,"1,612",No Data,null,Townhouse,1988,"Garage Door Opener, Gated",$330 monthly,"$411,561","$2,695/mo",$245,https://www.zillow.com/homedetails/117-Racquet-Club-Dr-Compton-CA-90220/21005291_zpid/
COMPASS,"$1,449,000","1133 24th St APT 8, Santa Monica, CA 90403",1133 24th St APT 8,SantaMonica,CA,90403,3,3,"1,487","18,334 sqft",18334.0,Townhouse,1974,"Side By Side, Controlled Entrance, Community Structure",$450 monthly,"$1,492,743","$4,950/mo",$974,https://www.zillow.com/homedetails/1133-24th-St-APT-8-Santa-Monica-CA-90403/20474167_zpid/
"HOMESMART, EVERGREEN REALTY","$899,000","10 Bluefin Ct, Newport Beach, CA 92663",10 Bluefin Ct,NewportBeach,CA,92663,4,3,"1,879",No Data,null,Townhouse,2005,Garage,$345 monthly,"$914,590","$3,980/mo",$478,https://www.zillow.com/homedetails/10-Bluefin-Ct-Newport-Beach-CA-92663/64488336_zpid/
TOWN & COUNTRY,"$470,000","321 Carriage Dr #41D, Santa Ana, CA 92707",321 Carriage Dr #41D,SantaAna,CA,92707,3,2,"1,062","1,001 sqft",1001.0,Townhouse,1973,Garage,$282 monthly,"$480,173",null,$443,https://www.zillow.com/homedetails/321-Carriage-Dr-41D-Santa-Ana-CA-92707/2074683338_zpid/
"PINNACLE ESTATE PROPERTIES, INC.","$525,000","6561 Wystone Ave UNIT 2, Los Angeles, CA 91335",6561 Wystone Ave UNIT 2,LosAngeles,CA,91335,3,2,"1,297","233,046 sqft",233046.0,Townhouse,1977,Garage - Attached,$350 monthly,"$540,858","$2,790/mo",$405,https://www.zillow.com/homedetails/6561-Wystone-Ave-UNIT-2-Los-Angeles-CA-91335/19921274_zpid/
TEMPO REALTY,"$1,390,000","302 Catalina Dr, Newport Beach, CA 92663",302 Catalina Dr,NewportBeach,CA,92663,3,4,"1,577",No Data,null,Townhouse,2008,"Direct Access, Garage Faces Front",null,"$1,390,011","$5,004/mo",$881,https://www.zillow.com/homedetails/302-Catalina-Dr-Newport-Beach-CA-92663/111418890_zpid/
FIRST TEAM REAL ESTATE,"$727,000","11106 S Bunker Ln, Whittier, CA 90604",11106 S Bunker Ln,Whittier,CA,90604,4,4,"2,088","1,001 sqft",1001.0,Townhouse,2019,"Direct Access, Paved, Garage, Garage Faces Rear, Garage - Two Door, Garage Door Opener",$334 monthly,"$760,562",null,$348,https://www.zillow.com/homedetails/11106-S-Bunker-Ln-Whittier-CA-90604/2076311189_zpid/
UNIVERSAL COMMERCIAL REALTY,"$695,000","2710 Piedmont Ave APT 14, Glendale, CA 91020",2710 Piedmont Ave APT 14,Glendale,CA,91020,3,3,"1,435","45,166 sqft",45166.0,Townhouse,1981,"Direct Access, Garage Door Opener",$350 monthly,"$725,867","$2,950/mo",$484,https://www.zillow.com/homedetails/2710-Piedmont-Ave-APT-14-Glendale-CA-91020/20817801_zpid/
RE/MAX GOLD COAST REALTORS,"$430,000","352 E Bard Rd, Oxnard, CA 93033",352 E Bard Rd,Oxnard,CA,93033,2,3,"1,217","3,049 sqft",3049.0,Townhouse,1980,"Driveway, Garage, Garage - Single Door",$205 monthly,"$447,199","$2,575/mo",$353,https://www.zillow.com/homedetails/352-E-Bard-Rd-Oxnard-CA-93033/16407900_zpid/
KELLER WILLIAMS REALTY LOS FELIZ,"$1,150,000","1029 N Vista St APT 103, West Hollywood, CA 90046",1029 N Vista St APT 103,WestHollywood,CA,90046,2,3,"1,660","6,148 sqft",6148.0,Townhouse,2008,"Garage - Two Door, Controlled Entrance",$450 monthly,"$1,174,813","$3,950/mo",$693,https://www.zillow.com/homedetails/1029-N-Vista-St-APT-103-West-Hollywood-CA-90046/87795757_zpid/
,"$527,900+","Plan 5 Plan, Suwerte",Plan 5 Plan,Suwerte,null,null,3,4,"2,025",No Data,null,Townhouse,2021,No Data,$266 monthly,null,null,$261,https://www.zillow.com/community/suwerte/2087663802_zpid/
,"$383,500+","Plan 2A Plan, NUVO Artisan Square",Plan 2A Plan,NUVOArtisanSquare,null,null,3,3,"1,354",No Data,null,Townhouse,2021,No Data,$327 monthly,null,null,$283,https://www.zillow.com/community/nuvo-artisan-square/2077423212_zpid/
